timestamp,odom_x,odom_y,lidar_x,lidar_y,kf_x,kf_y,opti_x,opti_y
1772110494,0.39171021856980115,0.6230970570270388,0.44970254793352565,0.5177490826858475,0.44940361840072296,0.5182921134814207,0.41887256503105164,0.6003071069717407
1772110494,0.39171021856980115,0.6230970570270388,0.4406041799135624,0.5027869522803481,0.4450152679407178,0.510559565388896,0.4188646972179413,0.6003172397613525
1772110495,0.39171021893336516,0.6230970570235309,0.42834194392408614,0.5198912709720502,0.4299821514825853,0.5189732816324371,0.4185055196285248,0.6017798185348511
1772110495,0.39171021893336516,0.6230970570235309,0.442812403909851,0.5270717464720854,0.4360654164684844,0.5228130429993977,0.41963544487953186,0.6030591726303101
1772110495,0.39171021893336516,0.6230970570235309,0.4758597083071018,0.5677102277328876,0.4488646867941623,0.5372535865476102,0.4214460253715515,0.6055553555488586
1772110496,0.39169494049533826,0.6238006341610967,0.4583088769358774,0.5365133333173102,0.45736182226095484,0.5366578854439076,0.42297884821891785,0.6077256798744202
1772110496,0.39165822810986245,0.6238950216392266,0.47371869028600844,0.5350366328978023,0.46951508190053015,0.5354765538065811,0.42412906885147095,0.6104013323783875
1772110496,0.39147042069282756,0.6242247847472688,0.4631267021767648,0.5416034179786446,0.4643480288773817,0.5404615630069708,0.4260213077068329,0.6128260493278503
1772110496,0.3914254903882499,0.624286030485484,0.4647001764702111,0.5341295530882929,0.46461133869739607,0.5355599086867894,0.4260725677013397,0.6142584085464478
1772110498,0.3913757188335835,0.6243433756678756,0.4974748790137212,0.574493618772233,0.4840020385030278,0.5585798430322725,0.4248342514038086,0.6264926195144653
1772110498,0.3913757188335835,0.6243433756678756,0.5137002849804532,0.592715954454896,0.49502985491783863,0.5712555668387392,0.4216799736022949,0.6299550533294678
1772110498,0.391635308285635,0.6242467189020083,0.47137942752147605,0.5519748489883645,0.4743540518203314,0.5543615212610981,0.41923779249191284,0.6337921619415283
1772110499,0.391635308285635,0.6242467189020083,0.47303302710583256,0.5622511299355488,0.47373735166446324,0.5580446642378125,0.41318702697753906,0.6389063596725464
1772110500,0.391635308285635,0.6242467189020083,0.5249323150403162,0.6249058481017553,0.4900306564449165,0.5793238990461135,0.4131762981414795,0.6389048099517822
1772110500,0.39087707494886265,0.623919425794572,0.4782311732952305,0.5595975105288997,0.47941607797825003,0.5616793472219255,0.413181871175766,0.6389118432998657
1772110501,0.39090098014638064,0.6239277427877657,0.4679021713777469,0.5663177987522565,0.4724102728784295,0.5645086934539008,0.38718611001968384,0.6287519931793213
1772110501,0.39090098014638064,0.6239277427877657,0.4628458467701456,0.5816807243753598,0.46878915723595294,0.5710100673030782,0.3811118006706238,0.6266034245491028
1772110501,0.39090098014638064,0.6239277427877657,0.44761572787835174,0.5624988075512927,0.46297434600551857,0.5686726392013778,0.37287792563438416,0.6237617135047913
1772110501,0.3456255255242073,0.6082511050721212,0.43286995841323617,0.5533963862837226,0.43123419820361436,0.553353216378811,0.3661636412143707,0.6212124228477478
1772110501,0.3382928745486003,0.6057574465717351,0.43463464134377733,0.5570835910596046,0.4322802966275207,0.5557183258829594,0.35811859369277954,0.617844820022583
1772110502,0.33089029374766515,0.6032335878157523,0.4463026312617049,0.5934872804647581,0.44148513450376387,0.584427244815567,0.3499305844306946,0.6150324940681458
1772110502,0.3226714408256411,0.6004371610749327,0.4159420403924761,0.5517030594886242,0.41984230497270475,0.558440796253189,0.3430125415325165,0.6130459904670715
1772110502,0.31529419806568215,0.597917420584601,0.4240180659053311,0.5733612725600299,0.42141693632064164,0.5694346518229796,0.3355950117111206,0.6102251410484314
1772110503,0.3116044997353494,0.5966607079373275,0.37960330863131087,0.5430830904496097,0.39186896167450264,0.5511568832831659,0.313334584236145,0.6017856001853943
1772110503,0.3116044997353494,0.5966607079373275,0.39428263921901546,0.562505694765043,0.39284444447046146,0.5557434820110358,0.3066786527633667,0.5997858047485352
1772110503,0.3116044997353494,0.5966607079373275,0.3735698074656466,0.543947979079103,0.3872967350357608,0.5523484493115263,0.29929661750793457,0.5970506072044373
1772110503,0.27083997232525675,0.5826554472870095,0.3784577743588237,0.5512025073915414,0.37525062225514505,0.5499106966161031,0.29518747329711914,0.5947144627571106
1772110504,0.2594400623315679,0.5793472749220108,0.3730708010404827,0.5531438791982739,0.37105160135484405,0.5517113222924206,0.284707248210907,0.5905544757843018
1772110504,0.2452285013142823,0.5753755144191797,0.3442519998137161,0.5300247019945618,0.34708225701189754,0.5340076578290849,0.268347829580307,0.5860361456871033
1772110504,0.23047192626142282,0.5712852402191817,0.33193964830697753,0.5309971627429617,0.3320265570091461,0.5307540694247636,0.25496137142181396,0.5825520753860474
1772110504,0.215501562226707,0.5671134963194815,0.3203381245080588,0.5324816448220511,0.31959920606814607,0.5311534282621346,0.23952990770339966,0.5786349773406982
1772110505,0.21035781003897996,0.5656770635002938,0.28495212867230246,0.5250451113555461,0.29703613142232776,0.5269586265190647,0.19441840052604675,0.5657139420509338
1772110505,0.21035781003897996,0.5656770635002938,0.26666597296122696,0.5351229651433996,0.28576166994904156,0.5299895136114987,0.17767201364040375,0.5605909824371338
1772110505,0.1388613198658146,0.5432290724743853,0.25519602792346263,0.5487808969212878,0.25010379731820104,0.5436502823936614,0.16369569301605225,0.5553816556930542
1772110505,0.12301210211488905,0.5367182932227039,0.22863346201715795,0.5147375842640532,0.229870978670622,0.5196694767985557,0.14839917421340942,0.5497750043869019
1772110506,0.10876362176043528,0.530266562733198,0.2265488263526331,0.548628095946846,0.22409154553445837,0.5406644715124135,0.1340024322271347,0.5437168478965759
1772110506,0.08186450823885386,0.5161208941044106,0.2059896982282388,0.5253038835480976,0.20475211744227986,0.5254747958280415,0.10725019872188568,0.53096604347229
1772110506,0.08186450823885386,0.5161208941044106,0.19102874618040608,0.5121212438757584,0.19840959274551717,0.5193031903653109,0.10614421963691711,0.5302224159240723
1772110507,0.07759032264894385,0.5136528330451705,0.12996055538974677,0.4857609309466442,0.16010606420677018,0.5003577316380383,0.04769463464617729,0.49327874183654785
1772110507,0.07759032264894385,0.5136528330451705,0.13180835089023743,0.5113215530188207,0.15030044853104743,0.5041568732009862,0.0389828234910965,0.4865400493144989
1772110507,0.0003184847097323735,0.4572335011409862,0.08968815391121111,0.40734819190655813,0.08790572043666266,0.41166951854728767,0.02605336718261242,0.4753333330154419
1772110508,-0.020285986029812297,0.4399318385029339,0.08796348466417996,0.45398264897909996,0.08481359763653434,0.4448945777396679,0.0030822232365608215,0.4561251103878021
1772110508,-0.032285181571206474,0.4299765490726952,0.07790279698528003,0.440890100884809,0.07677560451550468,0.4395718637454292,-0.009130644612014294,0.444874107837677
1772110508,-0.04612114557348036,0.4188698302982987,0.06520482032189245,0.4394450524343112,0.06469523512627556,0.43697496230233357,-0.020308179780840874,0.4348703622817993
1772110508,-0.05836675545062874,0.4094669120670895,0.044053410568995,0.42488649333074135,0.04594372524845464,0.42549111531581185,-0.03345738723874092,0.42406415939331055
1772110509,-0.05836675545062874,0.4094669120670895,0.006266423908491573,0.3948472610763643,0.02862158269731364,0.4121127555603449,-0.06944292783737183,0.3962112367153168
1772110509,-0.05836675545062874,0.4094669120670895,-0.0035443330345308562,0.38197958156253337,0.018846354387025532,0.40295527787502505,-0.08185730129480362,0.38826751708984375
1772110509,-0.12421231399240348,0.36525371123545186,-0.013298384919091183,0.37638854520876797,-0.017200192030725,0.37434547573614074,-0.09513664245605469,0.37867411971092224
1772110509,-0.1376284429396054,0.35726078753124735,-0.028987420054194083,0.3653548942699237,-0.029345350334570065,0.36557411688639696,-0.10935524851083755,0.36978232860565186
1772110510,-0.15139886695311514,0.34912084224325407,-0.0455982200916567,0.36723654946313694,-0.045039981915318314,0.36503224688889263,-0.1219191625714302,0.362189918756485
1772110510,-0.16888605182722075,0.3388128532210803,-0.05635675449627276,0.35418147460214694,-0.05756463581970013,0.35428772645968865,-0.13592647016048431,0.35362380743026733
1772110510,-0.17886828227838625,0.332969044493458,-0.0718586591024691,0.35130977071071956,-0.07072524329702226,0.3505564406716962,-0.14811888337135315,0.34635382890701294
1772110510,-0.19198683999432897,0.3253185314156711,-0.0827553657650399,0.3428700338760385,-0.08300252381687018,0.3428781844953783,-0.16019602119922638,0.3388739824295044
1772110510,-0.1994392418003622,0.3210152089199636,-0.10844619693472722,0.3327469843953895,-0.10265425113028036,0.3346231581606511,-0.18877193331718445,0.3216995596885681
1772110511,-0.1994392418003622,0.3210152089199636,-0.12248798178628978,0.327960589171908,-0.11066860532630003,0.3319309673339583,-0.20134314894676208,0.3132409453392029
1772110511,-0.1994392418003622,0.3210152089199636,-0.13629490817983214,0.32076826354461785,-0.11804355656240673,0.32871847130673126,-0.21395881474018097,0.30632829666137695
1772110511,-0.2614101955627341,0.28444811195924125,-0.15473960806663956,0.31625079465180395,-0.1574609127868442,0.313656052026786,-0.22815823554992676,0.2981799244880676
1772110511,-0.2743057790748548,0.2762377867692644,-0.16420228519959104,0.3022492797004449,-0.1655521893997988,0.3029504089508795,-0.24077194929122925,0.28947240114212036
1772110512,-0.29107357986951554,0.2649784894592668,-0.1725608753640198,0.29626462156767525,-0.17446919366916933,0.29537030759927513,-0.2552054226398468,0.280656099319458
1772110512,-0.3009875319080241,0.25800012200994,-0.1831040821159108,0.27869313092800907,-0.1834402833941247,0.28124245848182033,-0.2689805030822754,0.27138543128967285
1772110512,-0.3148347108080058,0.2478641762205286,-0.19234415416266112,0.2649788896498619,-0.1934666594780651,0.26637032414133066,-0.2859817445278168,0.258544921875
