timestamp,odom_x,odom_y,lidar_x,lidar_y,kf_x,kf_y,opti_tb2_x,opti_tb2_y,opti_tb1_x,opti_tb1_y
1772551827,0.42,0.006,0.4780056919087027,-0.007703978295695833,0.42011577982416903,0.005972646749908791,0.4217197895050049,-0.009284046478569508,0.013740169815719128,-0.008622225373983383
1772551827,0.42,0.006,0.47580622105600384,-0.007696120134181676,0.420226716958097,0.0059454181306177745,0.42169713973999023,-0.009306058287620544,0.014288865029811859,-0.008669519796967506
1772551827,0.42,0.006,0.4776056790651911,-0.0076853814687717565,0.4203407904414113,0.005918319125450002,0.42167869210243225,-0.009317252784967422,0.01374591514468193,-0.00863293930888176
1772551827,0.42,0.006,0.4791270861156064,-0.0033403618969036685,0.42045742991695534,0.005899948726596126,0.4217228889465332,-0.00928476732224226,0.014926744624972343,-0.009019207209348679
1772551827,0.42,0.006,0.47494292981145303,0.008755456908113688,0.42056532199595437,0.005905603198242695,0.4216666519641876,-0.009331128560006618,0.014622571878135204,-0.010754590854048729
1772551828,0.42,0.006,0.47144131041677406,0.020916533896475333,0.4206658674276161,0.0059352690691878195,0.42171230912208557,-0.009290935471653938,0.015610896050930023,-0.013140000402927399
1772551828,0.42,0.006,0.4872403031671014,0.04321213653265764,0.4207971779517571,0.006008793462606892,0.4217258393764496,-0.009296553209424019,0.0156179741024971,-0.015202779322862625
1772551828,0.42,0.006,0.4796526104707944,0.05928159654430993,0.4209130351023851,0.00611366118520867,0.4216410517692566,-0.009306557476520538,0.01589544489979744,-0.017095031216740608
1772551828,0.42,0.006,0.48202250931285834,0.08110131796919552,0.42103309300849606,0.006260984675943418,0.42171525955200195,-0.009290656074881554,0.015467051416635513,-0.019849911332130432
1772551828,0.42,0.006,0.4756051669276683,0.10609054454431274,0.4211400970750042,0.006456728910979437,0.4217091202735901,-0.009297803044319153,0.01581919565796852,-0.019189879298210144
1772551829,0.42,0.006,0.4650351342693199,0.1247134169170682,0.42122599734348626,0.006688151001010922,0.42171433568000793,-0.009312279522418976,0.014252291060984135,-0.01861705258488655
1772551829,0.42,0.006,0.4632987006328502,0.15633300952666415,0.4213081705920983,0.006980426115318838,0.4217052757740021,-0.009283716790378094,0.01765911467373371,-0.018533140420913696
1772551829,0.42,0.006,0.4680704670977415,0.18541792402799223,0.4213993251661834,0.00732825749526557,0.4215855300426483,-0.009377331472933292,0.01819283328950405,-0.01858518458902836
1772551829,0.42,0.006,0.44244549439391345,0.1922653556179143,0.4214402710207121,0.007688057297060607,0.42168739438056946,-0.009307662025094032,0.01859625056385994,-0.018496423959732056
1772551829,0.42,0.006,0.4149124196925302,0.20641415452980982,0.4214275955812399,0.008073933214017401,0.42171168327331543,-0.009282387793064117,0.019114352762699127,-0.01836743950843811
1772551830,0.42,0.006,0.404919740355994,0.22020008134214789,0.4213956036137491,0.008485030400312227,0.42171505093574524,-0.009276650846004486,0.019938146695494652,-0.017933562397956848
1772551830,0.42,0.006,0.39514733256678697,0.24693064155209288,0.4213448332635616,0.008946240479909481,0.42166823148727417,-0.009320816956460476,0.020296821370720863,-0.017850305885076523
1772551847,0.41999999999777576,0.005999999948188329,0.4001288088083476,0.24973251868821653,0.4211866000488066,0.010742071047865884,0.42170631885528564,-0.009283951483666897,0.30297279357910156,-0.39515557885169983
1772551847,0.41999999999777576,0.005999999948188329,0.4076116395917039,0.2215128023060784,0.42108503498919264,0.012319014270114491,0.42165395617485046,-0.009326528757810593,0.3121320605278015,-0.3897453546524048
1772551848,0.41999999999777576,0.005999999948188329,0.4223372729583448,0.19253920876533598,0.42109443308843925,0.013671574498947198,0.42170676589012146,-0.009290019981563091,0.3215702176094055,-0.38332080841064453
1772551848,0.41999999999777576,0.005999999948188329,0.42142718073129265,0.15404484204141802,0.42109693799365744,0.014728296425959953,0.4216306507587433,-0.009324518963694572,0.32938918471336365,-0.37717628479003906
1772551848,0.41999999999777576,0.005999999948188329,0.4189923403955711,0.11206471837751988,0.4210810472315486,0.015463234984839428,0.42170703411102295,-0.009284516796469688,0.33687227964401245,-0.36892563104629517
1772551848,0.42002528957102736,0.005998966348211489,0.41636348356066033,0.08097256171204711,0.4210703271028775,0.015959583114129587,0.42161795496940613,-0.009320381097495556,0.3435312807559967,-0.36100614070892334
1772551848,0.41999999999897714,0.005999999977582161,0.41437007598917264,0.05104232694283836,0.42099434587999085,0.01622703772481552,0.42170950770378113,-0.009282705374062061,0.3500490188598633,-0.3516486883163452
1772551849,0.41999999999897714,0.005999999977582161,0.41222438284387075,0.021161237696487034,0.420927382402999,0.016264713047381363,0.4217042326927185,-0.00928657315671444,0.35531899333000183,-0.34258127212524414
1772551849,0.41999999999897714,0.005999999977582161,0.40696257576218964,-0.00034666481456486234,0.4208204612174214,0.01613752845680592,0.4217073917388916,-0.00928636733442545,0.35989439487457275,-0.33121055364608765
1772551849,0.41999999999897714,0.005999999977582161,0.3917942662213371,-0.02372959304798001,0.4205981964252563,0.015832250500922428,0.42171505093574524,-0.009293931536376476,0.36329004168510437,-0.31950879096984863
1772551849,0.41999999999897714,0.005999999977582161,0.37182345404133144,-0.032322666031351095,0.42022274442599183,0.015461569718148781,0.4217112958431244,-0.009264952503144741,0.36573630571365356,-0.30887913703918457
1772551849,0.41999999999897714,0.005999999977582161,0.36359236887671703,-0.03465019806765391,0.41978903693924147,0.015077785421255187,0.42171207070350647,-0.009264678694307804,0.3671075105667114,-0.3028903603553772
1772551850,0.41999999999897714,0.005999999977582161,0.3524123727933316,-0.03702002695611401,0.4192729689934183,0.01467874502119555,0.4217141568660736,-0.00929925125092268,0.3690810799598694,-0.28821977972984314
1772551850,0.41999999999897714,0.005999999977582161,0.3429419748891761,-0.03868880237584668,0.41868674639629716,0.01426888186397852,0.4217081665992737,-0.009287217631936073,0.37236708402633667,-0.2765781283378601
1772551850,0.41999999999897714,0.005999999977582161,0.33276663868400236,-0.04019824078292744,0.418020063982324,0.013846253520331597,0.4216971695423126,-0.009301692247390747,0.37537074089050293,-0.2613052725791931
1772551850,0.41999999999897714,0.005999999977582161,0.31849153276891506,-0.04129622697741984,0.41724589600366463,0.013417335880889369,0.42171359062194824,-0.00930157769471407,0.3768633008003235,-0.2537718415260315
1772551850,0.41999999999897714,0.005999999977582161,0.30334439842274724,-0.045162884651185196,0.41635779690492963,0.01296058120985203,0.4217066466808319,-0.00929214060306549,0.37680304050445557,-0.24240636825561523
1772551851,0.41999999999897714,0.005999999977582161,0.2844862095958983,-0.044786160029265804,0.41532715232035317,0.012509260592958545,0.421703577041626,-0.009289962239563465,0.37984785437583923,-0.23106953501701355
1772551851,0.41999999999897714,0.005999999977582161,0.279567141309284,-0.04361877669692969,0.41426098099143227,0.012068467286730812,0.42159250378608704,-0.009372384287416935,0.382413774728775,-0.2155447006225586
1772551851,0.41999999999816073,0.005999999957609431,0.2624537853792909,-0.04591892287556924,0.41306910872630886,0.01161319529027588,0.4217011034488678,-0.009296978823840618,0.3810727000236511,-0.21112945675849915
1772551851,0.41999999999816073,0.005999999957609431,0.2540079369623055,-0.046762635726471206,0.411817485879075,0.011153846707485177,0.42170026898384094,-0.009286102838814259,0.3811047375202179,-0.21075013279914856
1772551851,0.41999999999816073,0.005999999957609431,0.253172956460624,-0.046700773764994256,0.4105663946428977,0.01069759770280272,0.4216963052749634,-0.009298889897763729,0.38110852241516113,-0.2107459306716919
1772551852,0.41999999999816073,0.005999999957609431,0.2533482582812667,-0.04666884762446875,0.4093238727652276,0.010244220853204748,0.4216805398464203,-0.009313894435763359,0.3810972571372986,-0.21074238419532776
1772551852,0.41999999999816073,0.005999999957609431,0.2535082939843447,-0.04671644463650015,0.40808675484934137,0.00979197429140742,0.421670526266098,-0.00929529219865799,0.38284027576446533,-0.21091815829277039
1772551852,0.41999999999816073,0.005999999957609431,0.25367353206512766,-0.0467381722571388,0.4068613094355688,0.009343342965807704,0.4217059016227722,-0.009286393411457539,0.38111570477485657,-0.2107483595609665
1772551852,0.41999999999816073,0.005999999957609431,0.25408654853840007,-0.04679242887388372,0.4056463841237325,0.008896929109834379,0.4217042624950409,-0.009277110919356346,0.38110822439193726,-0.21073707938194275
1772551852,0.41999999999816073,0.005999999957609431,0.25357923687057726,-0.04678597557238549,0.4044346537610706,0.008453225999047865,0.42171111702919006,-0.009288073517382145,0.38112673163414,-0.2107270509004593
1772551853,0.4200252895580799,0.005998966031474188,0.25427164846513906,-0.049251778102166265,0.4032608203334053,0.007991476028574848,0.42170068621635437,-0.00929186213761568,0.381123423576355,-0.21072286367416382
1772551853,0.4199999999939087,0.005999999853600531,0.25301004622168827,-0.04665979542971647,0.4020367405505106,0.007556387782610123,0.4217083752155304,-0.009299603290855885,0.3811153769493103,-0.21072626113891602
1772551853,0.4199999999939087,0.005999999853600531,0.254117632360114,-0.049238342702264404,0.4008511427221081,0.0071011679671898024,0.4217071235179901,-0.009295783005654812,0.3811238706111908,-0.21073642373085022
1772551853,0.4199999999939087,0.005999999853600531,0.2538261174009016,-0.04682015224068428,0.3996705065825752,0.0066681705288988615,0.42170217633247375,-0.009282134473323822,0.38112160563468933,-0.21073010563850403
1772551853,0.4199999999939087,0.005999999853600531,0.2538116097445716,-0.04920528977131979,0.39849708261219347,0.00621867269883324,0.4217003881931305,-0.009301313199102879,0.38111332058906555,-0.21073707938194275
1772551854,0.4199999999939087,0.005999999853600531,0.25366213713312974,-0.046793302240851306,0.3973297935950504,0.005791425697638323,0.4217047691345215,-0.009279754012823105,0.3811004161834717,-0.21073229610919952
1772551854,0.4199999999939087,0.005999999853600531,0.2538116097445716,-0.04920528977131979,0.39617106687905357,0.005347397200368948,0.42168721556663513,-0.009314699098467827,0.38110435009002686,-0.21073323488235474
1772551854,0.4199999999939087,0.005999999853600531,0.2543485041844611,-0.04925351182424567,0.3950240369111539,0.004905796951890393,0.42170846462249756,-0.009288281202316284,0.3811112642288208,-0.210727721452713
1772551854,0.4199999999939087,0.005999999853600531,0.253660778043483,-0.04917429103391765,0.3938787669471449,0.004467661180847588,0.4216996431350708,-0.009287171997129917,0.38110166788101196,-0.21074514091014862
1772551855,0.4199999999939087,0.005999999853600531,0.25450222424551777,-0.04926688445237519,0.39274769643646845,0.004031593828391812,0.4217052161693573,-0.009281788021326065,0.38111332058906555,-0.21072730422019958
1772551855,0.4199999999939087,0.005999999853600531,0.25358338880428555,-0.04917247837570252,0.391616485629219,0.0035991192773307586,0.4217107892036438,-0.009291330352425575,0.3811177611351013,-0.21071308851242065
1772551855,0.4199999999939087,0.005999999853600531,0.25432223670534826,-0.04688356911092206,0.39049866795548316,0.003188101031916992,0.4217096269130707,-0.009290076792240143,0.3811074197292328,-0.21073836088180542
1772551855,0.4199999999939087,0.005999999853600531,0.25349610704892594,-0.046776824590336795,0.38938145043375677,0.0027806510542847337,0.42170292139053345,-0.009291178546845913,0.3811161518096924,-0.21073269844055176
1772551855,0.4199999999939087,0.005999999853600531,0.2536630011262652,-0.046789890026243286,0.3882729749914883,0.0023757854834791526,0.4216981530189514,-0.009286178275942802,0.3811006247997284,-0.21073009073734283
1772551856,0.4199999999939087,0.005999999853600531,0.2538912445601038,-0.04919597421809276,0.3871737325744329,0.001953928542032025,0.42170479893684387,-0.009283232502639294,0.381128191947937,-0.21074065566062927
1772551856,0.4199999999939087,0.005999999853600531,0.2537375244129291,-0.04918426216881483,0.3860805790786755,0.0015349875910525901,0.42169472575187683,-0.009294793009757996,0.38111498951911926,-0.21074730157852173
1772551856,0.4199999999939087,0.005999999853600531,0.2539950080349527,-0.04682285234065877,0.38499688825116957,0.0011382376117936982,0.4216766357421875,-0.009286954998970032,0.3825508952140808,-0.21118228137493134
1772551856,0.4199999999939087,0.005999999853600531,0.254068377938072,-0.046885676571282224,0.38392112829240055,0.0007436543096697448,0.4216931462287903,-0.009289017878472805,0.38218075037002563,-0.21324892342090607
1772551856,0.4199999999939087,0.005999999853600531,0.2580215130795196,-0.047469184563134065,0.3828852101208408,0.00034695289158861547,0.4216824471950531,-0.009287060238420963,0.382271409034729,-0.21850839257240295
1772551857,0.4199999999939087,0.005999999853600531,0.26646998737128813,-0.046544960069116924,0.381925986877995,-3.9421087269616434e-05,0.42167970538139343,-0.009306580759584904,0.38113924860954285,-0.22387246787548065
1772551857,0.4199999999939087,0.005999999853600531,0.27558575242072425,-0.048365989612370215,0.38104857082827415,-0.00043816486537268654,0.42166706919670105,-0.009309547021985054,0.38113924860954285,-0.22387246787548065
1772551857,0.4199999999939087,0.005999999853600531,0.2794549907755806,-0.04902865726229484,0.3802091850067024,-0.0008396289181210096,0.4216848611831665,-0.009280551224946976,0.38113924860954285,-0.22387246787548065
