timestamp,odom_x,odom_y,lidar_x,lidar_y,kf_x,kf_y,opti_tb2_x,opti_tb2_y,opti_tb1_x,opti_tb1_y
1772616954,0.4099999999843393,0.005999999621656725,0.4774560174387124,-0.04694427534632417,0.410137330106497,0.0058922131850527165,0.42838409543037415,-0.0047613345086574554,0.027728108689188957,0.0024269260466098785
1772616954,0.4099747110360683,0.00600104840166518,0.4841087445975102,-0.04575859677734122,0.4102668025614927,0.005785233988559956,0.42858070135116577,-0.004515165463089943,0.02772943302989006,0.002417156472802162
1772616954,0.4099999999903439,0.0059999997664554735,0.48609593285238123,-0.043396642435854185,0.4104563401293999,0.005677622379242398,0.428372859954834,-0.004782978445291519,0.028098680078983307,0.0023685861378908157
1772616955,0.40997471104560873,0.00600104863172278,0.4775846214081362,-0.04709063422795837,0.41058159080972506,0.005560377139906126,0.4285549819469452,-0.004516786430031061,0.027720481157302856,0.002423187717795372
1772616955,0.409999999998396,0.005999999960619563,0.47673430554312346,-0.04697581919619973,0.4107640026737032,0.005434501662927304,0.42861127853393555,-0.0045015993528068066,0.027738068252801895,0.002427276223897934
1772616955,0.409999999998396,0.005999999960619563,0.47871714718556696,-0.04724915411824634,0.4109264334756105,0.0053085700593581975,0.42855963110923767,-0.004502152558416128,0.0281294584274292,0.0023701079189777374
1772616955,0.4099999999994624,0.00599999998633854,0.4721873595449543,-0.04651969048925077,0.4110773955794923,0.005180852407534306,0.42854151129722595,-0.0045035663060843945,0.027724098414182663,0.0024213921278715134
1772616955,0.4099999999994624,0.00599999998633854,0.468925834847399,-0.04610810179581189,0.41122420283030336,0.005050691759142451,0.42862293124198914,-0.004497011192142963,0.02773258090019226,0.0024237260222434998
1772616956,0.4099999999994624,0.00599999998633854,0.43829989046048873,-0.04502606500449898,0.41129543494109333,0.004918947253351416,0.42853257060050964,-0.0045141237787902355,0.0277179554104805,0.002424221485853195
1772616956,0.4099747110513711,0.006001048770680595,0.4710493263266602,-0.046421450622986256,0.41143176035536083,0.004781193278633698,0.42861777544021606,-0.004495409317314625,0.027731094509363174,0.0024263206869363785
1772616956,0.4099747110472658,0.00600104867166724,0.46891324638059684,-0.046242584763377934,0.41159017395483305,0.004640576416025123,0.42854276299476624,-0.004503585863858461,0.02772081270813942,0.0024272706359624863
1772616956,0.40997471104312994,0.0060010485719001845,0.4650797880552819,-0.04583978273151962,0.41174143653089673,0.004497823569079235,0.42839738726615906,-0.0047555225901305676,0.027726083993911743,0.0024249721318483353
