timestamp,odom_x,odom_y,lidar_x,lidar_y,kf_x,kf_y
1771936721,0.33710080798609404,0.13945471798840559,0.28599052513918033,0.15966823700229804,0.28440035919587187,0.1563089996653529
1771936722,0.34069132985256884,0.1568043366041904,0.2854653571137632,0.1650496350106123,0.2864025069469802,0.16824418291449036
1771936722,0.34297781446956943,0.16958528225363215,0.2858736854340054,0.17603520420240104,0.28703275869278644,0.17808957684387333
1771936722,0.3446042599363062,0.18093413552355278,0.2909263111838841,0.1856132543525477,0.2899770539809415,0.1872148883313883
1771936722,0.34572915636153756,0.19366435396519804,0.2956904546023516,0.19990567744283338,0.29376355720890657,0.19992223540384632
1771936723,0.3459990651298004,0.20459359093890842,0.2989030611015436,0.2143637853363456,0.2968570641333591,0.21288806066489857
1771936723,0.34592817499785555,0.20821232479502338,0.30483195512176126,0.23158783926817872,0.30031145335200365,0.22311459242618492
1771936723,0.34403236284458943,0.22813041081160954,0.3058426732946506,0.24428961596321538,0.3032258188379499,0.24384674423333838
1771936723,0.3408131321449368,0.24337905538119828,0.298068872953574,0.2465355673906956,0.29880073299645454,0.2512793148257145
1771936723,0.338446922548992,0.25159950067662223,0.3002226534950565,0.2569678690761028,0.2985180605442148,0.25810717620652046
1771936723,0.33470892361459353,0.2621685924507413,0.2955380773661445,0.27165956451345974,0.2952155198464743,0.2703900859808122
1771936724,0.3296544154882477,0.2737408603087688,0.29252857878837135,0.2787130257774237,0.29153148644719973,0.2800814685841555
1771936724,0.32856933916107867,0.27602754301649274,0.29791622888903624,0.2929036793562768,0.2937169970030091,0.28698102892093813
1771936724,0.31517448008259746,0.29951120071338194,0.2914036470250675,0.3083757847239694,0.28775582212294326,0.309063412038749
1771936724,0.30856218534277874,0.30909272510948704,0.2829101330771217,0.3145090090886903,0.2821321732835934,0.3163303465808103
1771936724,0.3053835509860996,0.3133211621174407,0.2778281047184724,0.3312151181793065,0.27846769035839536,0.3251591101717294
1771936725,0.28798417112715147,0.33301095612592935,0.2641446897491657,0.33897233727637294,0.26305828208551657,0.3410476169483667
1771936725,0.27301726576623586,0.34663749007291716,0.2579592600857522,0.35558903312992485,0.2542311061015102,0.35524338434962477
1771936725,0.26340468838721576,0.35389677892767146,0.25219434050368056,0.360922545460418,0.24878518059319776,0.3616336122495281
1771936725,0.24512372374201336,0.36551021978329956,0.2405428659975037,0.3784085835463163,0.23660613139737205,0.37638444928751297
1771936725,0.2327771742627006,0.37182463327107546,0.22407698972397544,0.3882723733706502,0.22415969137333333,0.38574795812243623
1771936726,0.2096000284570585,0.38076271683493396,0.20784975134665776,0.39106260354352373,0.20515363061057515,0.3924851947730686
1771936726,0.18914073750915478,0.38632381729506493,0.19245006282763438,0.40387985183839625,0.1892284339675322,0.40145666654456796
1771936726,0.18503003929315,0.3871929454320911,0.1757826450875254,0.40461128616428377,0.18101352270802681,0.4033306209111064
1771936726,0.15067906973592407,0.39216437926880987,0.15436398722980735,0.4021249098899902,0.15165188456501486,0.40430022566337465
1771936727,0.1355149526169776,0.3933623452192689,0.1353246365682014,0.4159784119243516,0.13584207934404885,0.4113160696272301
1771936727,0.13129573476492656,0.39361681393969317,0.11886725095207443,0.413707605067022,0.12613486940626112,0.4124899929833908
1771936727,0.09135192504993617,0.394822322718596,0.09889129135783696,0.41387793292614145,0.09470012970588639,0.4138177294181966
1771936727,0.08138013908745853,0.39493391576695663,0.07965523196747347,0.4092030190111383,0.08210601854598339,0.4114862647952055
1771936727,0.052250350690180976,0.3953259227129096,0.05766337735688119,0.4128751223425046,0.05593819949199909,0.4125082158819955
1771936727,0.031200388743390872,0.3959239394722746,0.03563549284039142,0.4129203336889579,0.035328224967827025,0.4129967744662732
1771936728,0.01142152103389104,0.3966656927274176,0.021158267631684456,0.41120056575136665,0.01881026890401586,0.41226300588320647
1771936728,-0.00950213878861231,0.3978466805211513,-0.0003937963392728299,0.4101743914718546,-0.001115896193198462,0.4115473774670567
1771936728,-0.028127059144261647,0.3992679817423707,-0.017780009369981437,0.40376221097138515,-0.018603851789990744,0.4076303519723815
1771936728,-0.048820232200284815,0.4011641287555945,-0.03625855593350697,0.41129126871652755,-0.03753530655120208,0.41054972061815137
1771936728,-0.048820232200284815,0.4011641287555945,-0.053273453662993964,0.40348247089500866,-0.04331136912872198,0.40795596695948544
1771936729,-0.08872218093356982,0.4063442263959125,-0.0726034647171601,0.41095074578500845,-0.07617940546625146,0.41168728478257005
1771936729,-0.10780917754315113,0.4097432119314817,-0.09033366732173174,0.4067366500314114,-0.09233643389926938,0.41012672496529795
1771936729,-0.126527839411959,0.41370845721265737,-0.11524432492555646,0.42790214769399354,-0.11349442675784878,0.42213344817847814
1771936729,-0.1468373904961566,0.41887017943285454,-0.1287443979183142,0.42075437314373837,-0.13086823156506197,0.42349996971420295
1771936729,-0.16486131929447312,0.4242329892730526,-0.1461819633335804,0.42393842654954644,-0.14732058906707818,0.4260072779985395
1771936730,-0.18514144704974891,0.430944956960876,-0.16038530037746881,0.4287789343897082,-0.1634171491722407,0.4304346154092365
1771936730,-0.20334820125314013,0.4372308644814484,-0.1809377639465701,0.4366133727601638,-0.1812260808909021,0.43665839744201157
1771936730,-0.22129353215239392,0.4436497767949617,-0.2055237202296035,0.45025481844815696,-0.20285445687237724,0.44723880291112145
1771936730,-0.24120850803036567,0.4510941691810178,-0.2165118560581955,0.4434135259783155,-0.21914131498667552,0.44814908641477913
1771936731,-0.2587333608417767,0.4577039089979083,-0.2402314375803014,0.4607276325237415,-0.23873329663736975,0.45821951570992053
1771936731,-0.2782693108012748,0.4648592607659736,-0.2563220360368497,0.461654122529382,-0.2571402618987775,0.4632175948138361
1771936731,-0.29595855284668565,0.47085551747522153,-0.2751817553584606,0.4764752313468933,-0.2750337378690819,0.47342396975532297
1771936731,-0.3164501410572992,0.47650993014735393,-0.2874795699979297,0.46876498748749185,-0.290860429713724,0.47309871835520007
1771936731,-0.3347460739861358,0.4802608979532133,-0.3045062094422267,0.4775730225807474,-0.3064602228959987,0.4772690736494365
1771936731,-0.3554070225360792,0.48264222184682254,-0.32553038365216835,0.4913326821936382,-0.3261988392099306,0.48642373825239527
1771936732,-0.37458099602266137,0.48303982722028244,-0.3435037901150995,0.49023957011578406,-0.34428916107219654,0.4888032173201212
1771936732,-0.3960803175115121,0.48145514448740384,-0.36577120993754736,0.49363664425488274,-0.3657784679648097,0.49093972823976384
1771936732,-0.4146348134197049,0.478424568402587,-0.389575416127965,0.4981633017701174,-0.387372516181242,0.49385446603020855
1771936732,-0.4328527189980965,0.47377667224046205,-0.392367650677484,0.4842656361246302,-0.39792391333773525,0.4863418367557208
1771936732,-0.44315377162877584,0.47042598939613645,-0.40950286404070185,0.48784551949118987,-0.40885739443742075,0.4853935669505907
1771936733,-0.46080204796879604,0.4631815943905333,-0.42520315761717775,0.4719838372256357,-0.425770726844659,0.47467037765423203
1771936733,-0.486357160830477,0.44864568581644004,-0.46055021249984013,0.4847133931546779,-0.4572131877974577,0.47582168001267283
1771936733,-0.5031733681356638,0.4351330686620976,-0.4684019732148643,0.4677109103400834,-0.47070996003779164,0.4654954388407061
1771936733,-0.5287132882134867,0.4045945140863932,-0.5021677778666347,0.45195038230388834,-0.5003125606318347,0.4466230461842591
1771936734,-0.536156051576541,0.3917998637816511,-0.5142949393580148,0.4313928273399245,-0.5114348500344901,0.4324580189742948
1771936734,-0.5453666708716346,0.36980320518683224,-0.5405430795820609,0.4294377837151046,-0.5327786183207265,0.4220327887434181
1771936734,-0.5511934584384948,0.34827101187701476,-0.5253932969197027,0.39547520708764594,-0.5308760021120321,0.39756062152411575
1771936734,-0.5511934584384948,0.34827101187701476,-0.5475144454265232,0.3831536014712967,-0.5370171652720179,0.39224306512047724
1771936735,-0.5541941742279328,0.30330891523019593,-0.5245898656588538,0.35413506695615965,-0.5297860673172657,0.3518265861196883
1771936735,-0.5493084038167547,0.2684315645659723,-0.5529686666292677,0.3325557318420059,-0.5438055701661486,0.32746089258872724
1771936735,-0.5230801779135155,0.20027922259057154,-0.5291465815358207,0.25780372702687177,-0.5264394049822398,0.2581558524984501
1771936736,-0.5154890530017611,0.18602671206381585,-0.5202026991192839,0.24821580018861492,-0.5196302486487183,0.24639312297674296
1771936736,-0.5011817447854894,0.16144026096519076,-0.5273117741620945,0.228996254643705,-0.5187801944929864,0.22620672524408295
1771936736,-0.49372344024840153,0.14947688461493258,-0.5068751029215105,0.2151102374889629,-0.508885400844545,0.21471833557667616
1771936736,-0.47885118446321684,0.12611997962367122,-0.4814324420846205,0.18461143964633345,-0.48637007623388745,0.18726065454592772
1771936736,-0.4727695162484282,0.11645985423325961,-0.48676665303730265,0.1822367896979019,-0.4835396691375013,0.17992734661825263
1771936737,-0.4559111858391854,0.08782322569717349,-0.459978794882026,0.15828744583850216,-0.46245949696779665,0.15569786231067967
1771936737,-0.44623479941541755,0.06957786090124816,-0.4649266629242377,0.14699791078456612,-0.4599290828016187,0.1430695736616382
1771936737,-0.43619046453380816,0.04860072569883596,-0.44129086046399957,0.12242756652594418,-0.4448889505074652,0.1222872550584835
1771936737,-0.4258631140616091,0.022887618285676797,-0.4298209358904895,0.10289629783225834,-0.43165746309768954,0.10044710496144461
1771936738,-0.42083068010739627,0.00765201188809993,-0.42476016932118915,0.08647483262726828,-0.42560300523409295,0.08590386031830269
1771936738,-0.41768750502143814,-0.003374144525824915,-0.41256074648658175,0.06912894422493696,-0.4176422986885142,0.07207998731197558
1771936738,-0.4101809217251974,-0.03514465168405193,-0.3997606177847675,0.04900910739503772,-0.4036223199260706,0.04577102998920005
1771936738,-0.40642962784707043,-0.0559162672667377,-0.38966830565109806,0.027190816921927364,-0.3938707758630118,0.026288184738045943
1771936738,-0.40642962784707043,-0.0559162672667377,-0.3839919457525357,0.006630326959828839,-0.3902124681534392,0.019008527950804377
1771936739,-0.4004751821141722,-0.10095356649910028,-0.38439346027678606,-0.017658148946867423,-0.3843478631857016,-0.02047623865686615
1771936739,-0.39790387403434035,-0.12722642984578916,-0.3946831096745564,-0.04185373075998403,-0.38944364735953724,-0.04384102434885145
1771936739,-0.39588918938124834,-0.1526343701477637,-0.37549019747447904,-0.05960049933268371,-0.3804770537197638,-0.0636306907799836
1771936739,-0.39361323478598487,-0.18479972738456993,-0.37723178769915816,-0.0872366289112977,-0.3776386686899459,-0.09082955563758748
1771936739,-0.3916686224332328,-0.21310622697705128,-0.3821216747345025,-0.11693839528870006,-0.37942126373697743,-0.11786168984473303
1771936739,-0.38830665088234717,-0.25114942568236076,-0.3904236890900789,-0.14623179143459658,-0.3848558210047766,-0.14998123730936014
1771936740,-0.38549742577539003,-0.2735497308897631,-0.3796225885507722,-0.16915527400546712,-0.3807182424678307,-0.17061355082801433
1771936740,-0.384525993652669,-0.28000722817133583,-0.37304994104912614,-0.19435652509957757,-0.3768811043210299,-0.1844678022270695
1771936740,-0.3718945931672798,-0.33854118325587995,-0.3658218163652644,-0.21562221274342416,-0.36530261045914475,-0.22466458151716082
1771936740,-0.3648362091098732,-0.36003571248712873,-0.37480855277934366,-0.25273997436967055,-0.3675106567735759,-0.24984058339890142
1771936740,-0.35354840241574004,-0.3866596646767093,-0.36957238032370787,-0.27889530450780603,-0.36391441135189123,-0.27786506487603324
1771936741,-0.3345448130973212,-0.41979580952930295,-0.3572271653663219,-0.3056170897632973,-0.35244628646964593,-0.30770706280349025
1771936741,-0.31734096256391797,-0.44239858255225073,-0.34665573766791163,-0.32904216814346887,-0.34192351416913824,-0.32956777299813916
1771936741,-0.2956885115468076,-0.4641652614731536,-0.33349412365217007,-0.3583887651488195,-0.32795073849317946,-0.35543144862860854
1771936741,-0.2800041034288363,-0.47688783144445396,-0.32500940848263715,-0.38852139291949406,-0.3191660477688033,-0.37918189786659706
1771936742,-0.2765988574388703,-0.47943444544494285,-0.3081116785847362,-0.37362990445081135,-0.3111214283137148,-0.3768165156293362
1771936742,-0.2765988574388703,-0.47943444544494285,-0.3218334940420119,-0.3994271905137656,-0.3151656393246042,-0.3853529027885089
1771936742,-0.2765988574388703,-0.47943444544494285,-0.3171820627913732,-0.3934653161410989,-0.31650485110804943,-0.3907407787644693
1771936742,-0.2764766267332528,-0.47952456955118367,-0.32207578903478445,-0.39978185126089505,-0.3197653923904703,-0.3961493853250377
1771936742,-0.27639499247276045,-0.47958445227841273,-0.3209471743598477,-0.39849501325411435,-0.32024299997085715,-0.3972210362441269
1771936743,-0.27581729446483877,-0.47999486677084363,-0.3226775082867256,-0.400398182910991,-0.32161785825293704,-0.3994248870849491
1771936743,-0.2759022500322768,-0.4799397704649691,-0.3206023748964384,-0.3978593507831631,-0.3210518611866373,-0.3984763064865306
1771936743,-0.2759022500322766,-0.4799397704649692,-0.31654992799952086,-0.39269263272697863,-0.3190628138337081,-0.3959209595936527
1771936743,-0.2756695252697892,-0.48003963502864616,-0.3161155077474805,-0.39176412021685286,-0.3170707338483343,-0.3932619993453913
1771936743,-0.2743039931412856,-0.4805781283581681,-0.31634418311054224,-0.3915831690291635,-0.31608317334011354,-0.39248889671412596
1771936743,-0.2718149069729171,-0.4814343716221384,-0.3094214474644253,-0.38928804547997653,-0.31116621063864913,-0.39098449414824954
1771936744,-0.26677755278900356,-0.48304896716704815,-0.30687365928404947,-0.3859939496649885,-0.3065609608051691,-0.3887670557251571
1771936744,-0.26056784622076995,-0.48471107058207297,-0.308964591813799,-0.3963511931731704,-0.30534578475581514,-0.3938631102012729
1771936744,-0.2522929639708055,-0.4865592383958008,-0.30198714181745023,-0.40204661037842093,-0.29992137359170434,-0.3993845495090457
1771936744,-0.2464605236181617,-0.4877257500579018,-0.29382858174343846,-0.40593403599728806,-0.2939480195966195,-0.40346456312014806
1771936744,-0.23673692485552264,-0.48956743079428067,-0.28390648169934596,-0.4070290074227641,-0.2840315933198894,-0.4063510860280513
1771936745,-0.22834315527508778,-0.4912202541678268,-0.27955392529711026,-0.4162294831032705,-0.27792661812190517,-0.41281140650136444
1771936745,-0.22076085027129344,-0.49291805190556565,-0.26836547163524943,-0.3983093276177703,-0.26919536338130806,-0.40510327448600136
1771936745,-0.21150801662768876,-0.4953492827047015,-0.2590906078873755,-0.3994769881027662,-0.25944846541676103,-0.40286162155330546
1771936745,-0.20934284515820029,-0.4959709493551611,-0.2456419490829441,-0.40123524749030476,-0.2521822476358211,-0.4024982336483822
1771936746,-0.18956754197771544,-0.5025028190592207,-0.24327218802343445,-0.423832023460127,-0.23944394956919623,-0.4186167441709283
1771936746,-0.1778962310431005,-0.5069874111442105,-0.2273204791160856,-0.411197019843857,-0.22750521030977872,-0.4160605657628209
1771936746,-0.164403796105325,-0.5123749414552247,-0.22458934706490263,-0.4346028354088888,-0.22016668064670264,-0.4291020904050635
1771936746,-0.1521015898074405,-0.5172623040901962,-0.20170499868665456,-0.4143752451038156,-0.20429101103098377,-0.42261013174504086
1771936746,-0.13830552572012117,-0.522568088110954,-0.19470021256877537,-0.44058798838017194,-0.1929334108361618,-0.43526393947415565
1771936747,-0.12534322383726185,-0.5272111113277784,-0.18024567707453992,-0.45038816189786995,-0.18013030551463785,-0.44598403698819983
1771936747,-0.1102378557052928,-0.5320742419005803,-0.1645831122968411,-0.42955345609036316,-0.1647687681323684,-0.43850111868664254
1771936747,-0.10552640961160964,-0.5334573753565678,-0.14927213300210415,-0.43435973429094926,-0.15533191604124091,-0.43746374845921976
1771936747,-0.0773090427277988,-0.5407887311367333,-0.13476614348081814,-0.44146496235786664,-0.13207015297130376,-0.44263831663260494
1771936747,-0.06071619354903528,-0.5444076918791723,-0.1200223341862932,-0.44895007898421496,-0.11816544346947869,-0.447849923896767
1771936747,-0.04164996212616008,-0.5476238022445198,-0.10370493022530967,-0.45021469455433316,-0.101779016641978,-0.45057068826554764
1771936748,-0.02459722672915306,-0.5497536313656457,-0.08787604790378704,-0.45371584236703316,-0.08655364053219057,-0.4532895653173236
1771936748,-0.006099270347663213,-0.5514666153469344,-0.06576665309041399,-0.4730035618151189,-0.06672836739168447,-0.4654406101912537
1771936748,0.0034494758772280597,-0.5520646595032787,-0.052710485483003,-0.47519163316838325,-0.05458838432294,-0.47134561695279514
1771936748,0.022448367825103347,-0.5526336805762004,-0.03258187215116929,-0.47973258482611214,-0.033845680530860685,-0.47644746704434515
1771936749,0.03948116084277935,-0.552525429285268,-0.015956686631177493,-0.47243450824477456,-0.016316465454187187,-0.47407528099002283
1771936749,0.05831397340527691,-0.5516130578506453,0.0004734679298979573,-0.4711351534678641,0.0013318940157671288,-0.47198722476983584
1771936749,0.07510993364948952,-0.55018654823072,0.016659030280169344,-0.46684212646525586,0.01727623612683147,-0.4684046926468052
1771936749,0.09910665975046547,-0.547752981225146,0.033573535749082326,-0.4728002297234169,0.036558045668910674,-0.47015308075288753
1771936749,0.11448342937593076,-0.5456857596226832,0.04862947882215509,-0.46072434950314245,0.050123502349312676,-0.46405177734622904
1771936750,0.12947016992808852,-0.5432334740966239,0.07528195087934994,-0.47029281028721526,0.07054651122850192,-0.4662456350187332
1771936750,0.15455264993375267,-0.5381772042837197,0.0916102529101798,-0.4688382160431473,0.09319589811136599,-0.46582026298250806
1771936750,0.1688676682592723,-0.5348125405296273,0.10624054409377592,-0.4597354593028126,0.10681656250080496,-0.4609688383789081
1771936750,0.19078104929559367,-0.5289761332126126,0.1220752958996919,-0.4556396394907258,0.12468847135390002,-0.4554404667187617
1771936750,0.19683587669529248,-0.5272271854922564,0.1484797367058967,-0.4528361229157216,0.1386660457914298,-0.4533094193457874
1771936751,0.23566636530098167,-0.5144733545250744,0.16326811710405578,-0.4487869634138026,0.16826634348972586,-0.4458954066760531
1771936751,0.2630490548486033,-0.5043850788234066,0.18946922146620973,-0.44582574969600985,0.19199291695815016,-0.44173437205250365
1771936751,0.2880579956935512,-0.4938658321626722,0.21439108829215936,-0.4299629209506927,0.21548271935902366,-0.4304865004027345
1771936751,0.3169353941043927,-0.480045860327169,0.2415525841724208,-0.4268364764068487,0.24273129211522818,-0.4225667507275528
1771936751,0.3476861052343449,-0.46291439313854393,0.2563610334442527,-0.40279060630500446,0.2629966503612095,-0.40381561044889125
1771936751,0.3662436430726525,-0.45120564177353456,0.2836995056437322,-0.3978197088996687,0.2827298388701765,-0.3952375452839204
1771936752,0.3925251850413902,-0.43210467054970875,0.2906917600143186,-0.3656600088881983,0.298493957649907,-0.3701219042950898
1771936752,0.41428045981020356,-0.4135450706123858,0.31898098972190697,-0.3604042682963005,0.3195151874974327,-0.3566799358171059
1771936752,0.4300456353508065,-0.39810340504995567,0.35538488038565696,-0.3608124985626269,0.34615749886565045,-0.3518285040983904
1771936752,0.45513892458194616,-0.3678207675037676,0.3750974164759548,-0.33759367729122747,0.37358360938908053,-0.33127820118307566
1771936753,0.47452866386660775,-0.33610453375783794,0.4076710314752574,-0.32378007839427364,0.4020320843728284,-0.3144885017252004
1771936753,0.47726932804192795,-0.33065501635372824,0.420580712451165,-0.2936875661852613,0.4118775048433356,-0.3021394186774869
1771936753,0.4927882707753911,-0.2892313229307984,0.429518563173283,-0.26771706525049954,0.4287175960519895,-0.26507449330435406
1771936753,0.498845592340634,-0.2591035000080319,0.4453159822787865,-0.2461759414214162,0.44096477691277675,-0.241540654002766
1771936753,0.5003376204533398,-0.22164151280390598,0.44356750176827203,-0.2157933163437309,0.4431381995142694,-0.21126541483757558
1771936754,0.4984127854049905,-0.20004235259035405,0.45525842215890916,-0.19319973281949848,0.4489131950018481,-0.19160339036972687
1771936754,0.4903716126191903,-0.1626367732885133,0.4546948729050209,-0.16542648718595543,0.4492703680501709,-0.1610200149258886
1771936754,0.4831450615529441,-0.1417605028007538,0.4431488448493005,-0.13558317862541855,0.4426482817893495,-0.13764905483528403
1771936754,0.47160125000536945,-0.11590461222698922,0.43000841679698004,-0.10285303462856106,0.4304754160684981,-0.1066621864958315
1771936755,0.4525014043158896,-0.08191827119159646,0.41713604006977684,-0.07894971041581204,0.4148980314954712,-0.07651224189016623
1771936755,0.4403248644383015,-0.06363436452092075,0.42997761729583905,-0.06015764171042346,0.41765283000181636,-0.05928523994625941
1771936755,0.4170257634324789,-0.03344850289015259,0.40352535122315797,-0.02992481049470812,0.39992555332920077,-0.02960083410898774
1771936755,0.3978858931077262,-0.011892048752604141,0.38090700646027087,-0.00576326569229398,0.380856612647143,-0.006710766288341305
1771936755,0.3844344824241271,0.0022447676036801787,0.3519005415430511,0.0069158773713695314,0.3589976894556211,0.007149405290739572
1771936755,0.3815760600396362,0.005149109802287233,0.3638922542030296,0.008887450092935695,0.36084260707231003,0.009346214624337533
1771936755,0.3815760600396362,0.005149109802287233,0.3849389162078542,0.015470739322403433,0.37401905002310476,0.012695252430536656
1771936756,0.3815938389195014,0.005131094745393396,0.3668110288936025,0.013228251364421599,0.36964820950726407,0.013011897990336077
1771936756,0.3815760598742696,0.005149109639097183,0.3679743489542148,0.012632990985021996,0.368724605333053,0.012812808937962722
1771936756,0.3815760598742696,0.005149109639097183,0.3782310560574687,0.01336528019635603,0.3727893732859077,0.013049034584220248
1771936756,0.3815938388910415,0.00513109471731607,0.37474582935355505,0.011631272010616617,0.37410549051277364,0.012093604191394113
1771936757,0.38157605998540545,0.005149109748777035,0.37874766355335243,0.01149172362951441,0.3766945528375007,0.011764841099412528
