timestamp,odom_x,odom_y,lidar_x,lidar_y,kf_x,kf_y,opti_x,opti_y
1772209569,0.4199999999816995,0.007999998413634975,0.47642328501620773,-0.028989716992332715,0.4206249414298665,0.0075903021986954596,0.42855027318000793,0.008039461448788643
1772209569,0.4199999999816995,0.007999998413634975,0.48101250917087457,-0.025089316278369266,0.4212864640811764,0.007232309508023389,0.428413987159729,0.008115315809845924
1772209569,0.41999999997710713,0.007999998016183467,0.4751100489102278,-0.03320749864458007,0.4219012711032817,0.0067703800502349545,0.4284496605396271,0.008060941472649574
1772209569,0.4200253089697355,0.007999705208573953,0.47210431575537837,-0.028690029855951833,0.4225128813969989,0.006355753823262864,0.4285132884979248,0.008120618760585785
1772209570,0.4199999999731384,0.007999997672944924,0.46434751196923907,-0.032354171233773196,0.4229996446908891,0.005882504520597832,0.42847299575805664,0.0080114072188735
1772209570,0.4199999999731384,0.007999997672944924,0.47426718600134277,-0.028788603313460222,0.4236292260235851,0.005456732546396214,0.42840567231178284,0.008119741454720497
1772209570,0.4199999999731384,0.007999997672944924,0.47077436830525377,-0.02859895273566957,0.42421495786976515,0.005033624280140159,0.42851001024246216,0.008130082860589027
1772209570,0.4199999999731384,0.007999997672944924,0.46422403471274015,-0.026463307541554414,0.4247254382320865,0.004631751344369763,0.428408145904541,0.008115457370877266
1772209570,0.4200253089731412,0.007999705503350883,0.4953628323096094,-0.030369820061499884,0.4256678711534822,0.004176855540968573,0.4284953474998474,0.00818387046456337
1772209571,0.42002530897731966,0.007999705864691826,0.4850568333048909,-0.02973319843911726,0.426452478018633,0.003728859164695687,0.4285307824611664,0.008107859641313553
1772209571,0.41999999997855025,0.00799999814101463,0.4840735798098066,-0.029416161870059417,0.42719566499371764,0.0032872845583688417,0.42848023772239685,0.00804215855896473
1772209571,0.41999999997855025,0.00799999814101463,0.48654221427957517,-0.029979714407336433,0.42800530089465694,0.00283343918735308,0.4284420311450958,0.008059441111981869
1772209571,0.41999999997573434,0.007999997897056401,0.48857413688983564,-0.02587835761095534,0.4288440610874948,0.002435836584051263,0.4284646511077881,0.008037656545639038
1772209571,0.41999999997573434,0.007999997897056401,0.48561119574442374,-0.02519564246202785,0.42964151976129333,0.0020476725034023857,0.4284481108188629,0.008065885864198208
1772209572,0.4199999999733665,0.007999997692650142,0.48549024527410906,-0.02995396889388647,0.4304857233154359,0.0015639388017678702,0.42851522564888,0.008128111250698566
1772209572,0.4199999999733665,0.007999997692650142,0.4831056650540173,-0.028964990201541932,0.4312692767970862,0.0011093383628232685,0.42851522564888,0.008128111250698566
1772209572,0.4200253089686374,0.007999705113536325,0.4901298096127098,-0.03244515562087435,0.432163546942057,0.0006134702502701968,0.42840760946273804,0.008117906749248505
1772209572,0.4199999999749751,0.007999997831765228,0.4948280534090084,-0.030317168261663155,0.4330628265402036,0.00015757425683507145,0.42851459980010986,0.008126276545226574
1772209572,0.4199999999749751,0.007999997831765228,0.4890715487116012,-0.029500699687222742,0.43389862054986855,-0.00028500337640548706,0.4285185933113098,0.008122934028506279
1772209573,0.4199999999749751,0.007999997831765228,0.4918830875617413,-0.029969485536217633,0.43477368332506755,-0.0007329817174634629,0.428492933511734,0.008173162117600441
1772209573,0.41999999997481885,0.007999997818235564,0.5106141202662281,-0.025851684080091038,0.43593062998112864,-0.0011161677972046718,0.42840078473091125,0.008108967915177345
1772209573,0.42002530896427204,0.007999704736308675,0.4905234610533045,-0.024671504454200386,0.4367970268580359,-0.0014795314581732273,0.42849016189575195,0.008176621049642563
1772209573,0.4199999999703399,0.007999997431202449,0.4694477400847928,-0.028498420739275557,0.43728040276471747,-0.0018998606433019637,0.42843958735466003,0.008181171491742134
1772209573,0.4197975539472947,0.008003858826439201,0.4769319452967758,-0.028874517419700436,0.43770432488076066,-0.002320009110946707,0.42855170369148254,0.0076849376782774925
