timestamp,odom_x,odom_y,lidar_x,lidar_y,kf_x,kf_y,opti_x,opti_y
1772101360,0.39339618190404435,0.009133015183189397,0.39002489718408445,-0.06511305248464133,0.3901055499285811,-0.06333683077009994,0.382000207901001,-0.07065708190202713
1772101361,0.3934119095255729,0.009113184077188632,0.40742729478308726,-0.06063250027896497,0.3994744416571147,-0.061884368734992604,0.38624489307403564,-0.06144135445356369
1772101362,0.3934119095255729,0.009113184077188632,0.387834006867879,-0.055659791895972574,0.3953904866596923,-0.05970052490537353,0.38736459612846375,-0.06090136617422104
1772101362,0.3937221583426435,0.008286345840694835,0.4224400729139316,-0.06326417482611216,0.4119575200867681,-0.062191269668102664,0.39412230253219604,-0.05307459086179733
1772101362,0.3937221583426435,0.008286345840694835,0.4128694711785687,-0.06141051298618158,0.4123023277523989,-0.06189606645891818,0.3959138095378876,-0.05316444858908653
1772101363,0.39386467738955616,0.008758714414544391,0.41910237899117897,-0.06194521507582484,0.4171315864024184,-0.06179083321407296,0.39820587635040283,-0.0521271675825119
1772101363,0.39396955533445327,0.008901482869528887,0.42187247767402936,-0.06201307997131841,0.4200210165423497,-0.06186730569711144,0.4001047611236572,-0.052003391087055206
1772101363,0.39400233665442197,0.00894003269425749,0.43877636308532103,-0.06459338842081337,0.43097735796086817,-0.06344176292742487,0.40170347690582275,-0.05069098621606827
1772101363,0.39402020716118435,0.008957950442140827,0.4469388728615375,-0.06576915553711951,0.44024954123054916,-0.06478515474208005,0.40184342861175537,-0.04906941205263138
1772101364,0.39392789618003793,0.008871385214077805,0.44275280427121255,-0.06506637547169103,0.4416624280680857,-0.0649846025286302,0.40335965156555176,-0.048725444823503494
1772101364,0.39382964020490874,0.008791632589889565,0.4363859626491099,-0.07187744314636649,0.4387613867849144,-0.06875204355897326,0.41063618659973145,-0.05131475627422333
1772101365,0.39382964020490874,0.008791632589889565,0.4231465540405358,-0.07414906581476544,0.43327773153089705,-0.07064738306939342,0.41195058822631836,-0.05275711417198181
1772101365,0.3933356557258886,0.008427748418365013,0.42846268019014416,-0.07523572045709483,0.42961460146211194,-0.07410955470269699,0.414213627576828,-0.054003335535526276
1772101365,0.3936333934735191,0.008487402819332475,0.42870055926295336,-0.07889613555748276,0.42917887758131,-0.07698321142960404,0.4154699742794037,-0.05501837655901909
