timestamp,kf_x,kf_y,ekf_raw_x,ekf_raw_y,gt_x,gt_y
1773335036.267524,-0.06151261503757769,-0.43716160509946667,-0.11881012942144731,-0.37748875707823376,-0.09594365954399109,-0.4310153126716614
1773335036.4692023,-0.06180764211047044,-0.43732978646691667,-0.11881692938251465,-0.37746821293740684,-0.09655385464429855,-0.43054941296577454
1773335036.673215,-0.06233738543357121,-0.4373424074431555,-0.11885925990063839,-0.3773519974709334,-0.09743306040763855,-0.43078553676605225
1773335036.8671966,-0.06297736307093016,-0.43756106754810664,-0.1188346897841781,-0.37743534391938266,-0.09808913618326187,-0.4310908615589142
1773335037.072588,-0.0634656387851421,-0.4379805191931007,-0.11881804996789402,-0.3774969679094951,-0.09859839081764221,-0.43111586570739746
1773335037.2690127,-0.06392958096483567,-0.4382738655366545,-0.11881512720006948,-0.3775033812495203,-0.09943020343780518,-0.43124961853027344
1773335037.4765677,-0.06476120999388019,-0.4386558828739841,-0.11881845677092828,-0.37748568490372153,-0.10056336224079132,-0.43138810992240906
1773335037.6722076,-0.06551486383532003,-0.4390972714768957,-0.1188064941880771,-0.37757620824623234,-0.10133074969053268,-0.43109583854675293
1773335037.8746834,-0.06641497772401551,-0.4394220148874082,-0.11879717314302596,-0.3776711436250976,-0.1018943041563034,-0.43086522817611694
1773335038.0726588,-0.06747840767079194,-0.4395765702519151,-0.11879927113177147,-0.3776207468580429,-0.1028863862156868,-0.43087849020957947
1773335038.2717352,-0.06843808057599024,-0.43967989733819757,-0.11880225418041346,-0.3775087996362893,-0.10403914004564285,-0.43167945742607117
1773335038.4754562,-0.06951122660935516,-0.44004688377719164,-0.11880511799497939,-0.3776520662505736,-0.10515439510345459,-0.4308914244174957
1773335038.679208,-0.07049903322812182,-0.4402804114331166,-0.11880958109628192,-0.37773487451472737,-0.10414621978998184,-0.43081608414649963
1773335038.875826,-0.07137461398976845,-0.44035542630311114,-0.11880148691021797,-0.37762627899958096,-0.10331597924232483,-0.43095678091049194
1773335039.0754993,-0.07215255584715893,-0.44054017302127535,-0.11879938963717107,-0.37759938817153865,-0.10240637511014938,-0.43107396364212036
1773335039.3295765,-0.07298291838196407,-0.4410133900140911,-0.11879575821130883,-0.37756413055257576,-0.10092616826295853,-0.43105238676071167
1773335039.5315588,-0.07376643707335373,-0.44156167848305633,-0.11880305876762998,-0.3776157931781015,-0.09960232675075531,-0.43145087361335754
1773335039.6814399,-0.07440065692381999,-0.4423732849193317,-0.11880191989059541,-0.3776164546574038,-0.09919538348913193,-0.4314833879470825
1773335039.8802814,-0.07500160499945241,-0.4428047548481804,-0.11877891533481644,-0.37747926374830265,-0.09843254089355469,-0.43109452724456787
1773335040.082562,-0.07560845273003149,-0.4430921649671846,-0.11876470658035299,-0.37740504690048654,-0.099044069647789,-0.4302455484867096
1773335040.2810915,-0.07620822426288133,-0.4434636630627195,-0.11878610748864371,-0.3774957313957617,-0.09942939877510071,-0.42996469140052795
1773335040.4815948,-0.07675528418935952,-0.44372381434495906,-0.11879745231318362,-0.3775394934497543,-0.10015029460191727,-0.4297184348106384
1773335040.6846023,-0.0772085815349918,-0.44385151655421134,-0.1187694969489832,-0.3774509848270742,-0.10079578310251236,-0.4293913245201111
1773335040.8896015,-0.07779120346958107,-0.4442657068952859,-0.11876220306547047,-0.37743229539881185,-0.10153574496507645,-0.42872023582458496
1773335041.0922987,-0.07838830991998104,-0.44445214065182315,-0.1187541964866824,-0.3774111728324677,-0.10214363038539886,-0.4282483160495758
1773335041.298637,-0.07924519395306966,-0.44425972910275535,-0.11876070543797557,-0.37742400620117594,-0.10318991541862488,-0.42796075344085693
1773335041.4859312,-0.08021662151503846,-0.44397551171025973,-0.11872197800732198,-0.37734464350181446,-0.10445518046617508,-0.4277280569076538
1773335041.6882951,-0.08142370487482319,-0.4437240805497548,-0.11876844558184851,-0.3774273388425454,-0.10517100244760513,-0.42707252502441406
1773335041.8900692,-0.0825860677816629,-0.443490365217326,-0.11886420424438948,-0.377588744182614,-0.1055677980184555,-0.42679789662361145
1773335042.0915165,-0.0835636777690911,-0.4430683847281392,-0.11885465765158365,-0.37757500950191025,-0.10635429620742798,-0.42640578746795654
1773335042.2888577,-0.08464709650555248,-0.4426184289674659,-0.11883758366409303,-0.3775508626325644,-0.10700923204421997,-0.42568662762641907
1773335042.4892478,-0.08570466888424277,-0.4420636297268124,-0.11883516705190389,-0.3775474388460671,-0.10743671655654907,-0.42465493083000183
1773335042.6945722,-0.0867126183945381,-0.4415025845871669,-0.11885144635568734,-0.3775671292837665,-0.10750764608383179,-0.42386478185653687
1773335042.8959444,-0.08785607040280949,-0.4408918250295777,-0.11886701980924208,-0.3775852504519915,-0.10672205686569214,-0.4246070086956024
1773335043.0960333,-0.08856631303464123,-0.44022764277908594,-0.1187523623876483,-0.3774614774079575,-0.10613849759101868,-0.4252467155456543
1773335043.3003182,-0.0892274617199794,-0.4397160720031147,-0.11867596351135812,-0.3773817624389558,-0.10525944083929062,-0.42585793137550354
1773335043.52096,-0.08992684128174727,-0.43939568821923364,-0.11870171025440646,-0.37740647554067136,-0.10411415994167328,-0.42670950293540955
1773335043.6997578,-0.09052710574622384,-0.4393019514329004,-0.11873979041973959,-0.3774431282012432,-0.10367617011070251,-0.4275032579898834
1773335043.8938198,-0.09072711101399585,-0.4391168525813143,-0.11861845872587462,-0.37733115002433976,-0.10331691801548004,-0.4279288649559021
1773335044.10713,-0.09116655433928486,-0.4390341178125683,-0.11857541309463637,-0.3772925566411483,-0.10251865535974503,-0.4290890097618103
1773335044.2970536,-0.09140621677039559,-0.438964245692708,-0.11856408644817984,-0.37728240882436764,-0.10169592499732971,-0.4302394688129425
1773335044.4931734,-0.09169436711490593,-0.4390610379648655,-0.11865751384375212,-0.37735976495654966,-0.1011955589056015,-0.4311314821243286
1773335044.6940017,-0.09183379361336208,-0.4390659747314808,-0.11862159577348919,-0.3773313972476064,-0.10018441081047058,-0.43195316195487976
1773335044.9057083,-0.09258862506403549,-0.4392392329909319,-0.11862681922314944,-0.37733494842282683,-0.09920039027929306,-0.4327988624572754
1773335045.2963905,-0.09269025185914898,-0.4395836446477762,-0.11870846037045857,-0.3773946522334491,-0.09845923632383347,-0.4342223107814789
1773335045.499232,-0.09271224121254898,-0.4399274961451519,-0.11873252758515085,-0.37741085049499645,-0.09799665957689285,-0.4351527690887451
1773335045.7143486,-0.09273411252477685,-0.4402298057103324,-0.11875315008575882,-0.37742436506763394,-0.09706573188304901,-0.43592387437820435
1773335045.8981426,-0.09283389081801463,-0.44052566422695594,-0.1188520148454505,-0.37748727866514575,-0.09610416740179062,-0.43682795763015747
1773335046.1146493,-0.09278099487280733,-0.44127238098579674,-0.11894734836584842,-0.3775458037712942,-0.09587420523166656,-0.43792203068733215
1773335046.3060613,-0.0926158065506798,-0.4414730412902815,-0.11882737987353076,-0.3774755645283805,-0.09531611949205399,-0.43889015913009644
1773335046.4989038,-0.09275142228325342,-0.44138526472062667,-0.11876395956852737,-0.37744040683931895,-0.09437863528728485,-0.43956121802330017
1773335046.7125401,-0.09217015986381813,-0.44221454619824907,-0.11880149392477657,-0.3774592284516014,-0.0933174341917038,-0.4404021203517914
1773335046.9012375,-0.0918812975414706,-0.44265733477737207,-0.11878140111174651,-0.37744944819208237,-0.09287022054195404,-0.4414682984352112
1773335047.1058657,-0.09157876906518077,-0.4430348878279174,-0.11871159792726127,-0.377416469337775,-0.09231778234243393,-0.44148916006088257
1773335047.3047006,-0.0913853309082911,-0.44323978623334453,-0.1186746405185688,-0.37739905723044015,-0.0926569253206253,-0.4405166804790497
1773335047.502776,-0.09116003565006205,-0.44326726754401435,-0.11875576357420237,-0.37743073323043086,-0.09306667745113373,-0.4401088356971741
1773335047.7026734,-0.09108084177669855,-0.44340129299664127,-0.11879090790477465,-0.3774439240657882,-0.09336728602647781,-0.43953439593315125
1773335047.903576,-0.0909664637789586,-0.4434108701015563,-0.11875325477366172,-0.3774328920673399,-0.09359481185674667,-0.4387318789958954
1773335048.1077142,-0.0905134920344262,-0.4434844544348893,-0.1187600428578931,-0.37743400420022166,-0.09353123605251312,-0.437675803899765
1773335048.3060927,-0.08976361144350531,-0.44423687721686733,-0.1187450479061396,-0.37743056869811875,-0.09341175109148026,-0.43696480989456177
1773335048.518097,-0.08967298472044555,-0.4435630938328118,-0.11888082516650655,-0.37745502084834565,-0.09334305673837662,-0.43652501702308655
1773335048.7125967,-0.08919296737935888,-0.44383500722943586,-0.1187291184015078,-0.37743472681628537,-0.09368869662284851,-0.4356803894042969
1773335048.9062822,-0.08878518799175152,-0.4434671868591161,-0.11859778674035337,-0.37742018870853616,-0.09391815960407257,-0.43478062748908997
1773335049.1107898,-0.08856093190446697,-0.44448245548325777,-0.11875380573976602,-0.3774317646833244,-0.09340332448482513,-0.4338637590408325
1773335049.3200247,-0.08855733219198135,-0.4438375564782333,-0.11875110258343591,-0.3774307768416548,-0.09315649420022964,-0.4343583583831787
1773335049.507396,-0.08822236334115158,-0.4439132851958705,-0.11873650812645753,-0.37743050122709004,-0.09335427731275558,-0.43521857261657715
1773335049.7088754,-0.0879455517374623,-0.44387724349859126,-0.11870092447196556,-0.3774307306161118,-0.09337103366851807,-0.4361426830291748
1773335049.9147542,-0.08764753918258968,-0.4439083410402139,-0.11868971873880241,-0.3774317237323256,-0.09328243881464005,-0.43705275654792786
1773335050.114477,-0.08758630046777315,-0.4437374948630091,-0.11882398400933525,-0.3774277408250692,-0.09328537434339523,-0.4372415244579315
1773335050.3145776,-0.08723292224271707,-0.44369829984967385,-0.11867860931732688,-0.37743261205535245,-0.09328685700893402,-0.43724703788757324
1773335050.5101745,-0.08712341909345905,-0.44342678572453054,-0.11867859653392032,-0.37743261248360027,-0.09329298138618469,-0.43725326657295227
1773335050.7113497,-0.08695731433267395,-0.44336608538452077,-0.11867859653392032,-0.37743261248360027,-0.09328839182853699,-0.4372468590736389
1773335050.9157827,-0.08675024407364475,-0.443472886438928,-0.11867859653392032,-0.37743261248360027,-0.09328237175941467,-0.4372503161430359
1773335051.1255424,-0.08650953169388124,-0.44370636368548155,-0.11867859653392032,-0.37743261248360027,-0.09328710287809372,-0.4372485876083374
1773335051.3139763,-0.08645564619979171,-0.4434547427168221,-0.11867859653392032,-0.37743261248360027,-0.0932777002453804,-0.43724843859672546
1773335051.5202153,-0.08623357293491471,-0.4437428369490562,-0.11867859653392032,-0.37743261248360027,-0.09328579157590866,-0.4372462332248688
1773335051.716521,-0.08604052422868574,-0.4439689033332495,-0.11867859653392032,-0.37743261248360027,-0.0932697206735611,-0.43724876642227173
1773335051.915821,-0.08603732196445127,-0.4436904068333282,-0.11867859653392032,-0.37743261248360027,-0.09328164905309677,-0.43724173307418823
1773335052.1497598,-0.08602254516611553,-0.4435557176946242,-0.11867859653392032,-0.37743261248360027,-0.09327472001314163,-0.4372562766075134
1773335052.3311763,-0.08601531282755584,-0.4434565375637778,-0.11867859653392032,-0.37743261248360027,-0.09329094737768173,-0.43724679946899414
1773335052.5358965,-0.0858644291010364,-0.44368914144913413,-0.11867859653392032,-0.37743261248360027,-0.09329009056091309,-0.43724948167800903
1773335052.7371767,-0.08593839761093483,-0.4433907796850898,-0.11867859653392032,-0.37743261248360027,-0.09328532963991165,-0.4372473359107971
1773335052.9203238,-0.08591104545695147,-0.44331452387673526,-0.11867859653392032,-0.37743261248360027,-0.09329748898744583,-0.4372531473636627
1773335053.14583,-0.08598987894013914,-0.44308838363408626,-0.11867859653392032,-0.37743261248360027,-0.09328936785459518,-0.43724897503852844
1773335053.4480047,-0.08605495045210299,-0.4429091195368375,-0.11867859653392032,-0.37743261248360027,-0.09329335391521454,-0.43725255131721497
1773335053.524382,-0.08611394521862152,-0.4427752464720383,-0.11867859653392032,-0.37743261248360027,-0.09328768402338028,-0.43724849820137024
1773335053.7263012,-0.08619247237046865,-0.4426175797032371,-0.11867859653392032,-0.37743261248360027,-0.0932825431227684,-0.4372459053993225
1773335053.926526,-0.08623877758024609,-0.44250888827182916,-0.11867859653392032,-0.37743261248360027,-0.09328419715166092,-0.43724170327186584
1773335054.1452878,-0.086250250221993,-0.4424177423627376,-0.11867859653392032,-0.37743261248360027,-0.09328914433717728,-0.4372484087944031
1773335054.322342,-0.08631412612891647,-0.44230054904583693,-0.11867859653392032,-0.37743261248360027,-0.09329123049974442,-0.43724751472473145
1773335054.5259933,-0.08630416633645564,-0.4422671909669304,-0.11867859653392032,-0.37743261248360027,-0.0932856947183609,-0.4372453987598419
1773335054.7261555,-0.08685621116284302,-0.44223680627778855,-0.11867859653392032,-0.37743261248360027,-0.09328704327344894,-0.43724411725997925
1773335055.1675444,-0.08678773406845922,-0.44241729331239954,-0.11867859653392032,-0.37743261248360027,-0.09326543658971786,-0.437237948179245
1773335055.325592,-0.08677368508181457,-0.44235815790175337,-0.11867859653392032,-0.37743261248360027,-0.09328556060791016,-0.43724489212036133
1773335055.534168,-0.08681283612613128,-0.44224909627791115,-0.11867859653392032,-0.37743261248360027,-0.09328524023294449,-0.43724316358566284
1773335055.7278757,-0.08680328598463022,-0.4421849013764667,-0.11867859653392032,-0.37743261248360027,-0.09328632056713104,-0.43724220991134644
1773335055.9293702,-0.0867946670094508,-0.4421271097182004,-0.11867859653392032,-0.37743261248360027,-0.09313756227493286,-0.43742144107818604
1773335056.1296356,-0.08680447000734975,-0.4420590144423821,-0.11867859653392032,-0.37743261248360027,-0.09009834378957748,-0.4377831816673279
1773335056.3294656,-0.0866758143141234,-0.44205646092488105,-0.11867859653392032,-0.37743261248360027,-0.08586076647043228,-0.43832919001579285
1773335056.5353222,-0.08639776916447621,-0.4420444853622347,-0.11867859653392032,-0.37743261248360027,-0.08175524324178696,-0.43857714533805847
1773335056.7302487,-0.07317859456885296,-0.44250015740432297,-0.10544964512427102,-0.37792947667546106,-0.078733891248703,-0.4387444853782654
1773335056.9353628,-0.06844151161399553,-0.44251652669219504,-0.10020509153469448,-0.378144080062766,-0.07457615435123444,-0.4391210377216339
1773335057.1321023,-0.06404474681674677,-0.44274709512202814,-0.09576854224589015,-0.3783257182721579,-0.07022332400083542,-0.4395028054714203
1773335057.336597,-0.059925380056409606,-0.44285397927551123,-0.09136475359953222,-0.3785032369348543,-0.06492912024259567,-0.43985238671302795
1773335057.553859,-0.05393599988565058,-0.4432503601373543,-0.08538430813102982,-0.37873923018647404,-0.05810730531811714,-0.440511554479599
1773335057.733325,-0.04744526382411015,-0.4438504401687583,-0.07907426148014907,-0.37899028404969753,-0.05342373996973038,-0.44086819887161255
1773335057.9418216,-0.041326381501835235,-0.44446371401691437,-0.07323479624624163,-0.3792234411774226,-0.0470261387526989,-0.4418483078479767
1773335058.1567152,-0.03515294302743966,-0.44496425732156125,-0.06723266426623731,-0.3794558488467838,-0.041164580732584,-0.4420565962791443
1773335058.3410528,-0.029090074912283614,-0.445276546527047,-0.06123278237786178,-0.37968945114248215,-0.0357847660779953,-0.44263511896133423
1773335058.5545304,-0.023061689918507332,-0.44562718031691756,-0.05543954755295383,-0.3799123554862367,-0.0293963011354208,-0.443282812833786
1773335058.7364864,-0.01703553601788235,-0.4461467402909192,-0.049760892855927996,-0.3801397468601182,-0.024290531873703003,-0.4437675178050995
1773335058.9456973,-0.010058811633900313,-0.4469294817067824,-0.043338414411740744,-0.3804066738258238,-0.017856992781162262,-0.44459715485572815
1773335059.1419482,-0.0037451280911192345,-0.4473918503867532,-0.0369679259892991,-0.38066043256715315,-0.012208434753119946,-0.4455096423625946
1773335059.3409011,0.002271415884708147,-0.44818680048914467,-0.031471544982419,-0.3808763380583982,-0.00603096280246973,-0.4457002580165863
1773335059.5477705,0.008995827016729248,-0.448570616832717,-0.02496841497521457,-0.3811392168661254,-0.00041930144652724266,-0.4459843337535858
1773335059.749414,0.0163696626417625,-0.4494013135530162,-0.0181779789066715,-0.3814143957746795,0.006743226200342178,-0.4466189444065094
1773335059.9482033,0.02238648568588692,-0.4498498235570198,-0.012870173648357686,-0.3816338968185723,0.01223486103117466,-0.44705870747566223
1773335060.1465738,0.029540018690696664,-0.4507940319144844,-0.006285236793027338,-0.38189554477757226,0.018059836700558662,-0.4476999342441559
1773335060.3545136,0.03569775596572283,-0.4514135643843667,-0.00020297813809289078,-0.3821349826447911,0.023568086326122284,-0.44893211126327515
1773335060.5517366,0.041556894196562166,-0.4519102642772072,0.005501755524309371,-0.3823519923190534,0.02889457531273365,-0.44932660460472107
1773335060.7485642,0.047843412664817585,-0.4523561056357541,0.011538127240413365,-0.3825855464786836,0.03503445163369179,-0.4491778314113617
1773335060.966942,0.053855270983238286,-0.4533066609004232,0.017037217668626425,-0.3828100924663745,0.04173972085118294,-0.44984421133995056
1773335061.1475947,0.06067507612044969,-0.45390455614558806,0.023715788444902353,-0.3830890282262792,0.04771154373884201,-0.4502119719982147
1773335061.3528874,0.06682145416193384,-0.4545905634725612,0.029382695782143642,-0.38332877904157936,0.053007856011390686,-0.450869619846344
1773335061.5537443,0.07376367689530608,-0.4556200357953847,0.035402413964259194,-0.38358091577523157,0.05932534858584404,-0.4516940712928772
1773335061.7529278,0.0802856836623941,-0.45612765545309264,0.04173217498247356,-0.38384669326428783,0.06418474018573761,-0.4523346424102783
1773335061.9515278,0.08691563118646466,-0.45723015575555376,0.04727802886202764,-0.3840820327666344,0.07072262465953827,-0.45275750756263733
1773335062.154491,0.09342673392815865,-0.45802410214264,0.05329428655200963,-0.3843466825866031,0.07674199342727661,-0.4529258906841278
1773335062.3603194,0.09937227753066764,-0.4583582845061982,0.059448310830863604,-0.38461100478862115,0.08292420953512192,-0.4535413682460785
1773335062.5547357,0.10567467263430984,-0.45918261021350765,0.06535166434774164,-0.3848522131307583,0.08806852996349335,-0.4543379843235016
1773335062.7567124,0.11207864007707603,-0.459950032705621,0.07132789149764035,-0.3850852740344819,0.09416995942592621,-0.4552750587463379
1773335062.954441,0.11843127899116028,-0.46050596926874665,0.0777095598055701,-0.3853304436083601,0.09942727535963058,-0.45575782656669617
1773335063.1604917,0.1242115485572046,-0.46112280812632284,0.08327503091899435,-0.3855433680112195,0.1049976497888565,-0.45638006925582886
1773335063.3670828,0.1297314509268224,-0.461388443576901,0.08902518394299269,-0.38576314156742947,0.11114512383937836,-0.4570872485637665
1773335063.562155,0.13548587188301256,-0.4606943486222732,0.09530277670234155,-0.38583566785156326,0.11724361032247543,-0.45861002802848816
1773335063.7577069,0.14184796184226506,-0.46107859414747043,0.10147554540034665,-0.38560732096060946,0.12306276708841324,-0.45967769622802734
1773335063.958696,0.1453879171545082,-0.45867978863196335,0.10820267881929563,-0.38501177303118217,0.1281614899635315,-0.46054160594940186
1773335064.159883,0.1490030540116238,-0.457821673710518,0.11328881070266306,-0.38430592734776114,0.13303014636039734,-0.46082693338394165
1773335064.3556156,0.15546638964545764,-0.4575330026342792,0.11983982743558264,-0.38308736619402417,0.1392221450805664,-0.4615413546562195
1773335064.5566642,0.16201536440311198,-0.45773885471674297,0.12533554084512633,-0.3817880672069683,0.14451737701892853,-0.46133649349212646
1773335064.7604659,0.16795131956048834,-0.45718838730833566,0.1312394855664844,-0.38008055759951254,0.1497969925403595,-0.46033793687820435
1773335064.9732268,0.17344429464769165,-0.4569441771375617,0.1367147447981616,-0.3782338300385086,0.1560368686914444,-0.4601314961910248
1773335065.1607208,0.18013577481971713,-0.45640425493774545,0.14263914465791,-0.3758865782134567,0.16122880578041077,-0.45983877778053284
1773335065.3635972,0.18628904091020423,-0.4555425844987717,0.1482704495298326,-0.37329710549168665,0.1672934740781784,-0.45925119519233704
1773335065.5584974,0.1917122324531383,-0.45449716106945864,0.1533428721013989,-0.37065658577386235,0.17106197774410248,-0.45737597346305847
1773335065.7618017,0.197427847117553,-0.45287544534938734,0.1589329208360561,-0.36750761169713,0.17660196125507355,-0.45584073662757874
1773335065.986785,0.20430258939522355,-0.45134801235042066,0.16493125534514147,-0.36369735324678,0.18313874304294586,-0.4539250433444977
1773335066.1612341,0.20948285724477697,-0.4506872206143664,0.16873962864120912,-0.36098417431724994,0.18813644349575043,-0.4524208903312683
1773335066.363687,0.2151824778825377,-0.44870968959068186,0.1738380917250098,-0.3569113627104477,0.19274938106536865,-0.4504778981208801
1773335066.5630322,0.21998519363685437,-0.4465601232672687,0.17804715008827687,-0.3531312417540922,0.1977730542421341,-0.44697847962379456
1773335066.7812684,0.22601557215457813,-0.4434315605991137,0.1834369123171944,-0.3476286465155109,0.20310144126415253,-0.4437008500099182
1773335067.0319898,0.23156392005439494,-0.4403803893573326,0.18852223539273744,-0.3415645319037017,0.2094794362783432,-0.439689964056015
1773335067.1999047,0.2347073411920609,-0.43952287492731434,0.19095206822821767,-0.3382981501640588,0.21231287717819214,-0.4374930262565613
1773335067.3971663,0.23869013351378768,-0.43674230216823595,0.19439193751324996,-0.3331799675550974,0.21610642969608307,-0.43323472142219543
1773335067.7188787,0.24467091759383688,-0.43001131731046394,0.19965643444632614,-0.323850356179664,0.22246624529361725,-0.4276067912578583
1773335067.8767903,0.24693853932705087,-0.42936424277751184,0.20089740636072553,-0.32128117853085086,0.2255624234676361,-0.42420870065689087
1773335068.0354993,0.2506402368639032,-0.4260241323067197,0.20325047138489932,-0.3157798793007145,0.22869494557380676,-0.420881986618042
1773335068.2120512,0.25430250007184757,-0.4241680222689734,0.20469122104146995,-0.31185504759442917,0.23104186356067657,-0.4172261357307434
1773335068.3858514,0.25820767954326745,-0.4210806813190043,0.2062067704337353,-0.30707118755736945,0.23430746793746948,-0.4124467670917511
1773335068.5896788,0.2625077769790025,-0.4155476459432996,0.20801839153434798,-0.3000033104383944,0.2372436672449112,-0.4067813754081726
1773335068.782023,0.2651403367972153,-0.410564971585995,0.20911883575455598,-0.2943086054968694,0.23979923129081726,-0.40191590785980225
1773335068.9871948,0.2680380908987084,-0.4054909707781266,0.2099387240945013,-0.28809193106226,0.24220041930675507,-0.39648669958114624
1773335069.1809998,0.27035486659939306,-0.40140951697690136,0.21029475303563722,-0.28336502082083026,0.24419091641902924,-0.39125677943229675
1773335069.3753207,0.2725513793883945,-0.39628686510712013,0.21044052067903427,-0.27741429044447763,0.24570289254188538,-0.38673874735832214
1773335069.5783095,0.274265753336207,-0.39085593505193156,0.21023570884584564,-0.27154482631803384,0.24707423150539398,-0.38146093487739563
1773335069.7800417,0.27568414445895517,-0.38518567512974045,0.2096554463037077,-0.26526538517211706,0.24870465695858002,-0.375950425863266
1773335069.9769335,0.27751601465551184,-0.3800384977778607,0.2087932157153729,-0.2595673840796987,0.24705365300178528,-0.3715311288833618
1773335070.1767645,0.2781846241734018,-0.37431887854598894,0.20757622737551043,-0.2530473917660367,0.2485445886850357,-0.36732542514801025
