ts,leg_x,leg_y,db_x,db_y,odom_x,odom_y,gt_x,gt_y,gt_obs_x,gt_obs_y
1773916318.3196108,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11145257204771042,-1.6037192344665527,0.0,0.0
1773916318.4866238,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11141819506883621,-1.6036758422851562,0.0,0.0
1773916318.68841,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11137455701828003,-1.6036680936813354,0.0,0.0
1773916318.8894298,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11141517758369446,-1.6037135124206543,0.0,0.0
1773916319.0920265,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11140736192464828,-1.6036863327026367,0.0,0.0
1773916319.2939157,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11143851280212402,-1.603704810142517,0.0,0.0
1773916319.4912128,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11142735183238983,-1.6036776304244995,0.0,0.0
1773916319.6913369,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11139893531799316,-1.603675365447998,0.0,0.0
1773916319.892453,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.111385777592659,-1.6037145853042603,0.0,0.0
1773916320.1043007,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11139681935310364,-1.6037052869796753,0.0,0.0
1773916320.2928262,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11141344159841537,-1.603692650794983,0.0,0.0
1773916320.4940193,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1114576905965805,-1.6037324666976929,0.0,0.0
1773916320.70315,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11141785234212875,-1.603708267211914,0.0,0.0
1773916320.8974104,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11138001829385757,-1.6037216186523438,0.0,0.0
1773916321.0959516,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11140752583742142,-1.60370671749115,0.0,0.0
1773916321.2975664,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11141819506883621,-1.6037172079086304,0.0,0.0
1773916321.4977515,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1114085465669632,-1.6037063598632812,0.0,0.0
1773916321.7061918,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11140178143978119,-1.6036961078643799,0.0,0.0
1773916321.9025745,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.1113994479212551,-1.6037143095249884,0.11139199137687683,-1.603654384613037,0.0,0.0
1773916322.099059,0.11140128827894086,-1.6036158783251502,0.11140128827894086,-1.6036158783251502,0.11140128827894086,-1.6036158783251502,0.11143486201763153,-1.603179931640625,0.0,0.0
1773916322.3003848,0.11143346502014727,-1.602034458812209,0.11143346502014727,-1.602034458812209,0.11143346502014727,-1.602034458812209,0.11141280829906464,-1.601211428642273,0.0,0.0
1773916322.5019174,0.11150898386862801,-1.5983095495894926,0.11150898386862801,-1.5983095495894926,0.11150898386862801,-1.5983095495894926,0.11152476072311401,-1.5973458290100098,0.0,0.0
1773916322.7022462,0.11157383951116298,-1.595127024236587,0.11157383951116298,-1.595127024236587,0.11157383951116298,-1.595127024236587,0.11162962019443512,-1.5908870697021484,0.0,0.0
1773916322.9016008,0.11172529078980724,-1.5877369643734784,0.11172529078980724,-1.5877369643734784,0.11172529078980724,-1.5877369643734784,0.11137339472770691,-1.5853912830352783,0.0,0.0
1773916323.105557,0.11179852181416781,-1.5838405686438897,0.11179852181416781,-1.5838405686438897,0.11179852181416781,-1.5838405686438897,0.1118651032447815,-1.5787461996078491,0.0,0.0
1773916323.307732,0.11193347573910158,-1.575892565566741,0.11193347573910158,-1.575892565566741,0.11193347573910158,-1.575892565566741,0.11110492050647736,-1.5728000402450562,0.0,0.0
1773916323.506253,0.11200940123576973,-1.571577382846528,0.11200940123576973,-1.571577382846528,0.11200940123576973,-1.571577382846528,0.11139235645532608,-1.5669701099395752,0.0,0.0
1773916323.7043505,0.11213960345684587,-1.56387936169753,0.11213960345684587,-1.56387936169753,0.11213960345684587,-1.56387936169753,0.11109188199043274,-1.5615780353546143,0.0,0.0
1773916323.9068098,0.11224610604118805,-1.5575862803307994,0.11224610604118805,-1.5575862803307994,0.11224610604118805,-1.5575862803307994,0.11133631318807602,-1.555750846862793,0.0,0.0
1773916324.1061502,0.11232109289150942,-1.5532004870581169,0.11232109289150942,-1.5532004870581169,0.11232109289150942,-1.5532004870581169,0.11099609732627869,-1.5495738983154297,0.0,0.0
