timestamp,tb7_gt_x,tb7_gt_y,tb1_kf_x,tb1_kf_y,tb1_gt_x,tb1_gt_y,tb2_kf_x,tb2_kf_y,tb2_gt_x,tb2_gt_y,tb3_kf_x,tb3_kf_y,tb3_gt_x,tb3_gt_y
1777391712.5008395,0.27752742171287537,1.5628070831298828,-0.26611483097076416,-1.419478178024292,-0.2661401033401489,-1.4194755554199219,1.4155747892421375,-0.2723515326289848,1.4155712127685547,-0.27234509587287903,-1.137242646891722,0.2493669335119333,-1.1373215913772583,0.24935096502304077
1777391712.7008438,0.27754926681518555,1.5627970695495605,-0.26611483097076416,-1.419478178024292,-0.2661409378051758,-1.419471263885498,1.4155747892421375,-0.2723515326289848,1.4155703783035278,-0.27232077717781067,-1.1372679472150313,0.24936649308987355,-1.137324571609497,0.24935618042945862
1777391712.900999,0.2775458097457886,1.5627886056900024,-0.26611483097076416,-1.419478178024292,-0.2661353647708893,-1.419473648071289,1.415574789336527,-0.27235153236473897,1.415571928024292,-0.2723441421985626,-1.1372679472170333,0.24936649320648627,-1.1373234987258911,0.24935276806354523
1777391713.102731,0.27754396200180054,1.562811255455017,-0.26611483097076416,-1.419478178024292,-0.2661350965499878,-1.419480562210083,1.415574789336527,-0.27235153236473897,1.4155687093734741,-0.2723463773727417,-1.1372426468961134,0.24936693376768937,-1.137283205986023,0.24935980141162872
1777391713.304623,0.2775513529777527,1.5628055334091187,-0.26611483097076416,-1.419478178024292,-0.2661326825618744,-1.419480562210083,1.415574789336527,-0.27235153236473897,1.4155731201171875,-0.27234694361686707,-1.1372426468960892,0.2493669337662753,-1.1372861862182617,0.24935303628444672
1777391713.510571,0.27754706144332886,1.5628238916397095,-0.26611483097076416,-1.419478178024292,-0.26612594723701477,-1.4194788932800293,1.415574789336527,-0.27235153236473897,1.415580153465271,-0.27233219146728516,-1.1372426468916816,0.24936693350948222,-1.1373028755187988,0.24935075640678406
1777391713.706341,0.2775559723377228,1.5628066062927246,-0.26611483097076416,-1.419478178024292,-0.26612719893455505,-1.4194787740707397,1.415574789336527,-0.27235153236473897,1.4155762195587158,-0.2723492383956909,-1.1372679472188776,0.24936649331386046,-1.1373176574707031,0.2493516504764557
1777391713.9073844,0.27755314111709595,1.5628019571304321,-0.26611483097076416,-1.419478178024292,-0.2661299705505371,-1.4194798469543457,1.415574789336527,-0.27235153236473897,1.4155733585357666,-0.2723428010940552,-1.137242646898382,0.24936693389976244,-1.1373138427734375,0.24934770166873932
1777391714.103848,0.27755120396614075,1.562795877456665,-0.26611483097076416,-1.419478178024292,-0.266130656003952,-1.419477939605713,1.415574789336527,-0.27235153236473897,1.4155784845352173,-0.2723490297794342,-1.1372679472204494,0.24936649340539718,-1.1373252868652344,0.2493516355752945
1777391714.3101063,0.27756041288375854,1.5628126859664917,-0.26611483097076416,-1.419478178024292,-0.26612794399261475,-1.4194800853729248,1.415574789336527,-0.27235153236473897,1.4155691862106323,-0.27234476804733276,-1.1372679472204494,0.24936649340539718,-1.1373200416564941,0.24935217201709747
1777391714.5060031,0.2775496244430542,1.562799096107483,-0.26611483097076416,-1.419478178024292,-0.26613205671310425,-1.4194788932800293,1.415574789336527,-0.27235153236473897,1.4155726432800293,-0.2723349332809448,-1.1372679472211704,0.24936649344734757,-1.1373182535171509,0.24934527277946472
1777391714.7090456,0.2775501608848572,1.562799334526062,-0.26611483097076416,-1.419478178024292,-0.2661348283290863,-1.4194817543029785,1.415574789336527,-0.27235153236473897,1.4155722856521606,-0.2723328173160553,-1.1372679472211704,0.24936649344734757,-1.1373214721679688,0.24934862554073334
1777391714.906871,0.2775426208972931,1.562790870666504,-0.26611483097076416,-1.419478178024292,-0.2661341428756714,-1.4194767475128174,1.415574789336527,-0.27235153236473897,1.4155704975128174,-0.27234771847724915,-1.1372679472220237,0.24936649349702816,-1.1373207569122314,0.24934537708759308
1777391715.1136482,0.2775478959083557,1.5628024339675903,-0.26611483097076416,-1.419478178024292,-0.26613596081733704,-1.4194821119308472,1.4155747892888249,-0.27235153249828264,1.4155696630477905,-0.2723487913608551,-1.1372679472167349,0.2493664931889519,-1.1372770071029663,0.24935515224933624
1777391715.3083446,0.2775537967681885,1.5627976655960083,-0.26611483097076416,-1.419478178024292,-0.26613524556159973,-1.419480562210083,1.4155747889650574,-0.27235153340467383,1.4155728816986084,-0.27234455943107605,-1.1372679472193117,0.24936649333903066,-1.1373217105865479,0.24934934079647064
1777391715.5095856,0.27754607796669006,1.5627949237823486,-0.26611483097076416,-1.419478178024292,-0.26613426208496094,-1.419485092163086,1.4155747886219805,-0.27235153436504156,1.4155709743499756,-0.2723502516746521,-1.1372679472159595,0.24936649314379628,-1.137317180633545,0.249350443482399
1777391715.7108462,0.27754563093185425,1.5627901554107666,-0.26611483097076416,-1.419478178024292,-0.26612773537635803,-1.4194810390472412,1.4155747884667,-0.27235153479977053,1.4155666828155518,-0.2723480761051178,-1.1372679472159595,0.24936649314379628,-1.1373133659362793,0.24934729933738708
1777391715.912823,0.27755552530288696,1.5628015995025635,-0.26611483097076416,-1.419478178024292,-0.2661367654800415,-1.419472575187683,1.4155747884667,-0.27235153479977053,1.4155715703964233,-0.2723475992679596,-1.1372426468981232,0.24936693388449055,-1.137325406074524,0.2493535876274109
1777391716.1134286,0.2775673270225525,1.562790870666504,-0.26611483097076416,-1.419478178024292,-0.26613637804985046,-1.41947603225708,1.4155747884667,-0.27235153479977053,1.4155936241149902,-0.27236708998680115,-1.1372679472159708,0.2493664931444562,-1.1373180150985718,0.24934649467468262
1777391716.3128812,0.277573823928833,1.562767744064331,-0.26611483097076416,-1.419478178024292,-0.2661346197128296,-1.419480323791504,1.4155747884667,-0.27235153479977053,1.4155809879302979,-0.27235037088394165,-1.1372679472159708,0.2493664931444562,-1.1373143196105957,0.24934744834899902
1777391716.5144377,0.2775598466396332,1.5627905130386353,-0.26611483097076416,-1.419478178024292,-0.26611608266830444,-1.4194926023483276,1.4155747886098047,-0.272351534399139,1.4155752658843994,-0.27235478162765503,-1.137267947211977,0.24936649291198498,-1.137312889099121,0.24935010075569153
1777391716.7281942,0.2775529623031616,1.562788724899292,-0.26611483097076416,-1.419478178024292,-0.26612767577171326,-1.4194737672805786,1.4155747886098047,-0.272351534399139,1.41556978225708,-0.2723442316055298,-1.137267947211977,0.24936649291198498,-1.1372692584991455,0.24936406314373016
1777391716.9380836,0.2775576412677765,1.5627809762954712,-0.26611483097076416,-1.419478178024292,-0.2661387324333191,-1.4194798469543457,1.4155747886098047,-0.272351534399139,1.4155722856521606,-0.27234378457069397,-1.1372679472152043,0.24936649309986622,-1.1372768878936768,0.2493627965450287
1777391717.1160538,0.2775491774082184,1.56279456615448,-0.26611483097076416,-1.419478178024292,-0.2661334276199341,-1.4194822311401367,1.4155747886098047,-0.272351534399139,1.4155704975128174,-0.27234193682670593,-1.1372679472105092,0.24936649282657586,-1.1373199224472046,0.24934332072734833
1777391717.3192759,0.2775505781173706,1.5627858638763428,-0.26611483097076416,-1.419478178024292,-0.26613670587539673,-1.4194756746292114,1.4155747886098047,-0.272351534399139,1.4155659675598145,-0.27234235405921936,-1.1372679472087144,0.24936649272212408,-1.1373233795166016,0.2493416965007782
1777391717.545371,0.2775501012802124,1.5627719163894653,-0.26611483097076416,-1.419478178024292,-0.2661428451538086,-1.4194672107696533,1.4155747886098047,-0.272351534399139,1.415574312210083,-0.2723454236984253,-1.137242646894799,0.24936693369095309,-1.137294054031372,0.24936263263225555
1777391717.7164047,0.2775554656982422,1.5627942085266113,-0.26611483097076416,-1.419478178024292,-0.2661341726779938,-1.419480562210083,1.4155509546909126,-0.27234302335913346,1.4155635833740234,-0.2723449766635895,-1.1372679472087208,0.24936649272250117,-1.1373207569122314,0.24934495985507965
1777391717.9207985,0.2775590419769287,1.562803864479065,-0.26611483097076416,-1.419478178024292,-0.2661357522010803,-1.419485330581665,1.4155747886372092,-0.27235153432242293,1.4155739545822144,-0.27235671877861023,-1.1372426468945185,0.24936693367464427,-1.1373224258422852,0.24934522807598114
1777391718.1214314,0.27755358815193176,1.5628063678741455,-0.26611483097076416,-1.419478178024292,-0.2661283314228058,-1.419486165046692,1.4155747886372092,-0.27235153432242293,1.415570616722107,-0.2723386585712433,-1.1372679472085814,0.2493664927143939,-1.1373223066329956,0.24935980141162872
1777391718.3214061,0.2775523364543915,1.5628243684768677,-0.26611483097076416,-1.419478178024292,-0.26614344120025635,-1.419486165046692,1.4155747886372092,-0.27235153432242293,1.4155596494674683,-0.2723556160926819,-1.137267947209535,0.24936649276982495,-1.1373172998428345,0.24934914708137512
1777391718.5537717,0.2775600850582123,1.5627923011779785,-0.26611483097076416,-1.419478178024292,-0.26613518595695496,-1.4194812774658203,1.4155747886372092,-0.27235153432242293,1.4155781269073486,-0.27235400676727295,-1.137267947209535,0.24936649276982495,-1.1372822523117065,0.24936221539974213
1777391718.7218118,0.2775491178035736,1.562796950340271,-0.26611483097076416,-1.419478178024292,-0.2661321759223938,-1.4194854497909546,1.4155747886372092,-0.27235153432242293,1.41556978225708,-0.2723480463027954,-1.137267947209535,0.24936649276982495,-1.1373202800750732,0.24935172498226166
1777391718.9219038,0.27755942940711975,1.5628021955490112,-0.26611483097076416,-1.419478178024292,-0.26613014936447144,-1.4194823503494263,1.415574788588495,-0.27235153445880894,1.4155672788619995,-0.2723540663719177,-1.137267947209535,0.24936649276982495,-1.1373162269592285,0.24934756755828857
1777391719.120393,0.2775552272796631,1.5627843141555786,-0.26611483097076416,-1.419478178024292,-0.2661359906196594,-1.4194822311401367,1.4155747883692757,-0.27235153507254406,1.4155702590942383,-0.2723478674888611,-1.137267947209535,0.24936649276982495,-1.1373271942138672,0.24935001134872437
1777391719.3218007,0.2775554656982422,1.5628055334091187,-0.26611483097076416,-1.419478178024292,-0.2661372423171997,-1.4194817543029785,1.4155747883692757,-0.27235153507254406,1.4155664443969727,-0.2723451554775238,-1.1372679472109486,0.24936649285193457,-1.1373181343078613,0.24934464693069458
1777391719.5234358,0.277546226978302,1.5627893209457397,-0.26611483097076416,-1.419478178024292,-0.2661375403404236,-1.4194813966751099,1.4155747883692757,-0.27235153507254406,1.4155659675598145,-0.272350937128067,-1.1372679472109486,0.24936649285193457,-1.1373215913772583,0.24934838712215424
1777391719.7247055,0.2775494158267975,1.5627764463424683,-0.26611483097076416,-1.419478178024292,-0.26613664627075195,-1.419487476348877,1.4155747883692757,-0.27235153507254406,1.4155712127685547,-0.27233457565307617,-1.1372679472103577,0.2493664928176201,-1.1373240947723389,0.24934403598308563
1777391719.923484,0.2775699198246002,1.5627540349960327,-0.26611483097076416,-1.419478178024292,-0.26613348722457886,-1.4194871187210083,1.4155747883692757,-0.27235153507254406,1.4155771732330322,-0.2723498046398163,-1.1372679472103577,0.2493664928176201,-1.1373229026794434,0.24934139847755432
1777391720.1252463,0.2775513529777527,1.562766432762146,-0.26611483097076416,-1.419478178024292,-0.2661343216896057,-1.4194834232330322,1.4155747882647378,-0.27235153536520373,1.4155734777450562,-0.272350937128067,-1.1372679472116718,0.24936649289388493,-1.1373226642608643,0.24934597313404083
1777391720.325791,0.277549147605896,1.5627810955047607,-0.26611483097076416,-1.419478178024292,-0.2661358714103699,-1.4194831848144531,1.4155747882647378,-0.27235153536520373,1.4155778884887695,-0.2723217308521271,-1.1372679472116718,0.24936649289388493,-1.1373203992843628,0.2493445724248886
1777391720.528301,0.27754878997802734,1.5627825260162354,-0.26611483097076416,-1.419478178024292,-0.2661367952823639,-1.4194817543029785,1.4155747881622345,-0.27235153565218245,1.4155737161636353,-0.2723374366760254,-1.1372679472103784,0.24936649281884563,-1.1373258829116821,0.24934662878513336
1777391720.7258055,0.2775549590587616,1.5627950429916382,-0.26611483097076416,-1.419478178024292,-0.2661336362361908,-1.4194917678833008,1.4155747881622345,-0.27235153565218245,1.4155712127685547,-0.27234843373298645,-1.1372679472103784,0.24936649281884563,-1.1373271942138672,0.24934589862823486
1777391720.9284263,0.2775495648384094,1.5627888441085815,-0.26611483097076416,-1.419478178024292,-0.2661401629447937,-1.4194862842559814,1.4155747881622345,-0.27235153565218245,1.4155728816986084,-0.2723539173603058,-1.1372426469161745,0.2493669349327785,-1.1373248100280762,0.2493431568145752
1777391721.1282206,0.27753379940986633,1.5627918243408203,-0.26611483097076416,-1.419478178024292,-0.2661336660385132,-1.4194903373718262,1.4155747881175762,-0.27235153577720167,1.4155693054199219,-0.2723613977432251,-1.1372679472088703,0.24936649273136263,-1.1373201608657837,0.24934770166873932
1777391721.32916,0.277546226978302,1.5628044605255127,-0.26611483097076416,-1.419478178024292,-0.26612988114356995,-1.4194862842559814,1.4155747881175762,-0.27235153577720167,1.4155699014663696,-0.272360235452652,-1.1372426469180095,0.24936693503920984,-1.1373217105865479,0.24934633076190948
1777391721.5302572,0.27754008769989014,1.5627949237823486,-0.26611483097076416,-1.419478178024292,-0.2661347985267639,-1.4194836616516113,1.4155747881175762,-0.27235153577720167,1.4155702590942383,-0.27235403656959534,-1.137267947208981,0.24936649273777303,-1.137324571609497,0.24934956431388855
1777391721.7343316,0.27754005789756775,1.5628029108047485,-0.26611483097076416,-1.419478178024292,-0.2661336064338684,-1.4194899797439575,1.4155747881175762,-0.27235153577720167,1.4155595302581787,-0.27234315872192383,-1.137267947208981,0.24936649273777303,-1.1373214721679688,0.24934326112270355
1777391722.380271,0.2777288556098938,1.5630197525024414,-0.26611483097076416,-1.419478178024292,-0.2661316394805908,-1.4194915294647217,1.4155747881175762,-0.27235153577720167,1.415582537651062,-0.2723522484302521,-1.137267947208981,0.24936649273777303,-1.137319803237915,0.2493438869714737
1777391722.6386254,0.27754849195480347,1.5628150701522827,-0.26611483097076416,-1.419478178024292,-0.2661225497722626,-1.419488787651062,1.4155747881175762,-0.27235153577720167,1.4155735969543457,-0.2723585069179535,-1.137267947208981,0.24936649273777303,-1.1372796297073364,0.24936145544052124
1777391722.8543968,0.27761316299438477,1.5628756284713745,-0.26611483097076416,-1.419478178024292,-0.2661331295967102,-1.419487476348877,1.415574787847606,-0.27235153653300304,1.4155802726745605,-0.27236518263816833,-1.137267947208981,0.24936649273777303,-1.1373093128204346,0.24934013187885284
1777391722.8909864,0.277628093957901,1.5628948211669922,-0.26611483097076416,-1.419478178024292,-0.26613298058509827,-1.4194865226745605,1.415574787847606,-0.27235153653300304,1.4155738353729248,-0.27235642075538635,-1.137267947208981,0.24936649273777303,-1.1373155117034912,0.24935229122638702
1777391723.0166614,0.27756035327911377,1.5627959966659546,-0.26611483097076416,-1.419478178024292,-0.2661300003528595,-1.4194834232330322,1.415574787847606,-0.27235153653300304,1.415571689605713,-0.2723598778247833,-1.137267947208981,0.24936649273777303,-1.1373224258422852,0.24934552609920502
1777391723.1059496,0.27767398953437805,1.562982439994812,-0.26611483097076416,-1.419478178024292,-0.26612958312034607,-1.419481635093689,1.415574787847606,-0.27235153653300304,1.4155683517456055,-0.2723482847213745,-1.137267947208981,0.24936649273777303,-1.1373205184936523,0.24934835731983185
1777391723.5274017,0.2775445282459259,1.5627700090408325,-0.26611483097076416,-1.419478178024292,-0.26613739132881165,-1.4194778203964233,1.415574787847606,-0.27235153653300304,1.41556978225708,-0.2723596394062042,-1.137267947208981,0.24936649273777303,-1.1373295783996582,0.24935060739517212
1777391723.6042387,0.27755841612815857,1.5627894401550293,-0.26611483097076416,-1.419478178024292,-0.2661394774913788,-1.4194862842559814,1.4155747878871894,-0.27235153642219057,1.4155775308609009,-0.2723609209060669,-1.137267947208981,0.24936649273777303,-1.1373240947723389,0.24934688210487366
1777391723.7044187,0.27768370509147644,1.562960147857666,-0.26611483097076416,-1.419478178024292,-0.266133576631546,-1.4194858074188232,1.4155509535694328,-0.2723430264988394,1.4155696630477905,-0.27235472202301025,-1.1372426469160497,0.24936693492551967,-1.1373211145401,0.2493523806333542
1777391723.8672535,0.2776758372783661,1.5629677772521973,-0.26611483097076416,-1.419478178024292,-0.2661365866661072,-1.4194859266281128,1.4155747876974054,-0.27235153695352715,1.415575623512268,-0.2723407447338104,-1.137267947205478,0.24936649253462018,-1.1372734308242798,0.2493627518415451
1777391723.9673195,0.2775532603263855,1.5628082752227783,-0.26611483097076416,-1.419478178024292,-0.2661413550376892,-1.4194843769073486,1.4155747876974054,-0.27235153695352715,1.4155734777450562,-0.27235448360443115,-1.137267947205478,0.24936649253462018,-1.1373207569122314,0.24934789538383484
1777391724.1413956,0.27754777669906616,1.5627788305282593,-0.26611483097076416,-1.419478178024292,-0.2661353349685669,-1.4194843769073486,1.4155747876974054,-0.27235153695352715,1.4155659675598145,-0.272353857755661,-1.137267947205478,0.24936649253462018,-1.137325406074524,0.24934323132038116
1777391724.3430316,0.2775505483150482,1.5628104209899902,-0.26611483097076416,-1.419478178024292,-0.26613521575927734,-1.4194931983947754,1.4155747876974054,-0.27235153695352715,1.4155664443969727,-0.27235448360443115,-1.1372679472049705,0.24936649250520782,-1.1373283863067627,0.2493409514427185
1777391724.5785224,0.2777026891708374,1.5630102157592773,-0.26611483097076416,-1.419478178024292,-0.2661431133747101,-1.4194741249084473,1.4155747878678877,-0.2723515364761699,1.4155775308609009,-0.2723342776298523,-1.1372679472049705,0.24936649250520782,-1.137331247329712,0.24935635924339294
1777391724.8448343,0.2775486409664154,1.5628000497817993,-0.26611483097076416,-1.419478178024292,-0.2661311626434326,-1.4194846153259277,1.4155747878678877,-0.2723515364761699,1.415569543838501,-0.27234265208244324,-1.1372679472049705,0.24936649250520782,-1.1372811794281006,0.24936747550964355
1777391724.9495194,0.27754706144332886,1.5628036260604858,-0.26611483097076416,-1.419478178024292,-0.266126424074173,-1.4194903373718262,1.4155747878678877,-0.2723515364761699,1.4155710935592651,-0.27234166860580444,-1.1372679472049705,0.24936649250520782,-1.1373214721679688,0.24934817850589752
1777391725.292628,0.27765902876853943,1.5629403591156006,-0.26611483097076416,-1.419478178024292,-0.2661353349685669,-1.419484257698059,1.415574787845562,-0.2723515365386807,1.4155727624893188,-0.2723568379878998,-1.1372679472049705,0.24936649250520782,-1.137313723564148,0.24934931099414825
1777391725.4178667,0.27755090594291687,1.562790036201477,-0.26611483097076416,-1.419478178024292,-0.26612821221351624,-1.4194719791412354,1.415574787845562,-0.2723515365386807,1.4156233072280884,-0.27230918407440186,-1.1372679472049705,0.24936649250520782,-1.1373182535171509,0.24935120344161987
1777391725.5423415,0.27755188941955566,1.5627790689468384,-0.26611483097076416,-1.419478178024292,-0.2661433815956116,-1.4194886684417725,1.415574787845562,-0.2723515365386807,1.4155906438827515,-0.2723296284675598,-1.1372679472049705,0.24936649250520782,-1.1373262405395508,0.2493465095758438
1777391725.9307392,0.2775322198867798,1.5628058910369873,-0.26611483097076416,-1.419478178024292,-0.26614630222320557,-1.4194705486297607,1.415574787845562,-0.2723515365386807,1.4156205654144287,-0.2723144292831421,-1.1372679472030416,0.24936649239349737,-1.1373268365859985,0.24934197962284088
1777391726.0050423,0.27758875489234924,1.5628654956817627,-0.26611483097076416,-1.419478178024292,-0.2661340534687042,-1.4194802045822144,1.415574787845562,-0.2723515365386807,1.4156103134155273,-0.2723102867603302,-1.1372679472030416,0.24936649239349737,-1.1373252868652344,0.24935655295848846
1777391727.7708273,0.2775341868400574,1.5627803802490234,-0.26611483097076416,-1.419478178024292,-0.2661331295967102,-1.4194788932800293,1.4155747878019218,-0.2723515366608597,1.4155781269073486,-0.2723391056060791,-1.137267947205529,0.24936649253763685,-1.1372740268707275,0.2493617683649063
1777391727.8295581,0.2775508761405945,1.5627964735031128,-0.26611483097076416,-1.419478178024292,-0.2661342918872833,-1.4194763898849487,1.4155747878019218,-0.2723515366608597,1.4155712127685547,-0.27235090732574463,-1.137267947205529,0.24936649253763685,-1.1373320817947388,0.24935808777809143
1777391728.243349,0.2775396704673767,1.562790036201477,-0.26611483097076416,-1.419478178024292,-0.26613280177116394,-1.419489860534668,1.4155747878019218,-0.2723515366608597,1.415581464767456,-0.2723384201526642,-1.1372679472034533,0.24936649241744208,-1.1373236179351807,0.24934138357639313
1777391729.000074,0.2777058482170105,1.5630300045013428,-0.26611483097076416,-1.419478178024292,-0.2661276161670685,-1.4194817543029785,1.415574787519794,-0.27235153745076507,1.4155887365341187,-0.27234771847724915,-1.1372679472026288,0.24936649236964695,-1.137326717376709,0.24935127794742584
1777391729.0225732,0.2775519788265228,1.5628122091293335,-0.26611483097076416,-1.419478178024292,-0.26613572239875793,-1.4194828271865845,1.415574787519794,-0.27235153745076507,1.4155856370925903,-0.27234598994255066,-1.1372679472026288,0.24936649236964695,-1.1373275518417358,0.2493511587381363
1777391729.1621196,0.27755069732666016,1.5628033876419067,-0.26611483097076416,-1.419478178024292,-0.2661285698413849,-1.4194883108139038,1.415574787519794,-0.27235153745076507,1.415581226348877,-0.2723406255245209,-1.1372679472026288,0.24936649236964695,-1.1373151540756226,0.24934235215187073
1777391731.8856535,0.2776646018028259,1.562978744506836,-0.26611483097076416,-1.419478178024292,-0.266127347946167,-1.419485330581665,1.4155747878151315,-0.27235153662392764,1.415581464767456,-0.27234646677970886,-1.1372679471958054,0.24936649197437105,-1.1372897624969482,0.24936307966709137
1777391731.993138,0.27754414081573486,1.5627968311309814,-0.26611483097076416,-1.419478178024292,-0.26613011956214905,-1.4194798469543457,1.4155747878151315,-0.27235153662392764,1.4155791997909546,-0.27234160900115967,-1.1372679471986542,0.24936649213934428,-1.137312650680542,0.2493550330400467
1777391732.3722343,0.27753427624702454,1.5628080368041992,-0.26967089999998534,-1.3834885441249503,-0.27083274722099304,-1.3752498626708984,1.4155747878151315,-0.27235153662392764,1.4155735969543457,-0.27236250042915344,-1.1372426469158659,0.2493669349150557,-1.1373260021209717,0.2493445724248886
1777391732.5654912,0.2775275707244873,1.5628002882003784,-0.27161514289628935,-1.3490978655440764,-0.27238500118255615,-1.340783953666687,1.4155747878151315,-0.27235153662392764,1.415566086769104,-0.2723546624183655,-1.1372679472035612,0.2493664924236639,-1.1373233795166016,0.24934904277324677
1777391732.7654753,0.2775335907936096,1.5627880096435547,-0.27206054680524433,-1.3155922995246836,-0.27265608310699463,-1.3070929050445557,1.4155747878151315,-0.27235153662392764,1.4155727624893188,-0.2723577618598938,-1.137267947204332,0.2493664924683481,-1.1373252868652344,0.24934805929660797
1777391732.9660058,0.27755191922187805,1.562766432762146,-0.2705415323641266,-1.2779151404163112,-0.2715185880661011,-1.2744097709655762,1.4155747876882767,-0.2723515369791014,1.4155755043029785,-0.2723466157913208,-1.1372426469167785,0.2493669349679414,-1.1373281478881836,0.24934707581996918
1777391733.16891,0.2775368392467499,1.5627522468566895,-0.2675080751125296,-1.244315132922607,-0.2677097022533417,-1.2397880554199219,1.4155747876882767,-0.2723515369791014,1.4155703783035278,-0.2723604142665863,-1.1372426469153243,0.24936693488366365,-1.1373255252838135,0.24934591352939606
1777391733.3704014,0.27753546833992004,1.562757134437561,-0.26234671057209796,-1.2068069928412848,-0.26277872920036316,-1.2070083618164062,1.4155747876882767,-0.2723515369791014,1.4155666828155518,-0.2723589241504669,-1.1372679471987264,0.24936649214349219,-1.1373202800750732,0.24934892356395721
1777391733.5695624,0.2775403559207916,1.562760591506958,-0.2561703071159663,-1.1733575868713735,-0.255517840385437,-1.1732912063598633,1.4155747878435487,-0.27235153654436933,1.4155688285827637,-0.2723458409309387,-1.137242646913276,0.24936693476497718,-1.1373189687728882,0.24935147166252136
1777391733.7701206,0.2775530219078064,1.5627700090408325,-0.24877002210624388,-1.1405975611464192,-0.2483120560646057,-1.140120267868042,1.4155747878435487,-0.27235153654436933,1.4155786037445068,-0.27234089374542236,-1.1372679471972393,0.249366492057329,-1.1371331214904785,0.24939797818660736
1777391733.9710531,0.27753984928131104,1.562800645828247,-0.23907740950678663,-1.105020154797724,-0.23965677618980408,-1.108823537826538,1.4155747878435487,-0.27235153654436933,1.4155664443969727,-0.2723473310470581,-1.1337005683362544,0.249329893751131,-1.1295623779296875,0.25045883655548096
1777391734.1724427,0.2775406539440155,1.562795639038086,-0.22904190387932344,-1.0741119245355555,-0.22855722904205322,-1.0769399404525757,1.4155747878131064,-0.2723515366296121,1.4155704975128174,-0.27235063910484314,-1.12334714812184,0.24842021592146288,-1.119095802307129,0.2509765625
1777391734.3714123,0.2775508761405945,1.562774658203125,-0.21644787881572114,-1.0407500317881737,-0.2176072895526886,-1.0481319427490234,1.4135717831308294,-0.27163928972041657,1.4079864025115967,-0.2696652114391327,-1.1135794657658316,0.24632923568617424,-1.1092712879180908,0.2508595883846283
1777391734.5746663,0.27755358815193176,1.5627936124801636,-0.20363145600416416,-1.0108597425785948,-0.20341093838214874,-1.0162839889526367,1.389690775312741,-0.2628157860047585,1.3787579536437988,-0.25922340154647827,-1.1031712984642341,0.24269017969215365,-1.0983726978302002,0.24842612445354462
