timestamp,kf_x,kf_y,ekf_raw_x,ekf_raw_y,gt_x,gt_y,gt_tb1_x,gt_tb1_y
1773914664.45037,0.10003186452552223,-0.41015062260498625,0.10076214586849697,-0.40862307455099894,0.10076295584440231,-0.4086328446865082,0.06427861750125885,-0.025603238493204117
1773914664.7451057,0.09938078559973676,-0.41174998389112927,0.10076214586849697,-0.40862307455099894,0.10074834525585175,-0.40862682461738586,0.0642772912979126,-0.025594772771000862
1773914664.8718078,0.09876078748217304,-0.4131058677940956,0.10076214586849697,-0.40862307455099894,0.10076136142015457,-0.40861234068870544,0.06425303220748901,-0.02560511603951454
1773914665.023616,0.09817347297689888,-0.4143280001459343,0.10076214586849697,-0.40862307455099894,0.10074298083782196,-0.4086255431175232,0.06426996737718582,-0.025590311735868454
1773914665.2797048,0.09762232770524593,-0.41553176219193905,0.10076214586849697,-0.40862307455099894,0.10078176110982895,-0.408600777387619,0.06425761431455612,-0.02559695392847061
1773914665.4240856,0.0971251311356136,-0.4167608979789383,0.10076214586849697,-0.40862307455099894,0.10074204951524734,-0.4086347222328186,0.0642588809132576,-0.025600941851735115
1773914665.666015,0.09665025424214597,-0.4177851378238407,0.10077484561050062,-0.40862382816224396,0.10074561834335327,-0.4086296558380127,0.06425511837005615,-0.025597000494599342
1773914665.8315082,0.09619924543270664,-0.41885789369483306,0.10077037005729557,-0.4086235625600693,0.10073612630367279,-0.4086235463619232,0.06426513940095901,-0.025583066046237946
1773914666.005196,0.0960027263822937,-0.42024278484465305,0.10077037005729556,-0.4086235625600693,0.10076878219842911,-0.4085918962955475,0.0642705112695694,-0.025594698265194893
1773914666.2052817,0.09559093436312174,-0.421156572859729,0.10077037005729556,-0.4086235625600693,0.1007676050066948,-0.4085773229598999,0.06427150964736938,-0.02559116668999195
1773914666.4064372,0.09519400168152595,-0.42195552175615075,0.10077037005729556,-0.4086235625600693,0.10077235847711563,-0.4085984230041504,0.06425733119249344,-0.025594986975193024
1773914666.6068869,0.09483168951849931,-0.42277021392712727,0.1007801816587687,-0.40862414604360625,0.10077473521232605,-0.4085865020751953,0.06427346169948578,-0.025588542222976685
1773914666.8065717,0.09446965137013846,-0.423459051183431,0.10078018165099932,-0.408624146043145,0.10077179223299026,-0.4085959196090698,0.06426911801099777,-0.02559439092874527
1773914667.0069664,0.09414653213569639,-0.42427069034183357,0.10078018165099932,-0.408624146043145,0.10077907145023346,-0.4085882604122162,0.06427372246980667,-0.025589004158973694
1773914667.2090864,0.09382465123796027,-0.4249464987815141,0.10078018165099932,-0.408624146043145,0.10077669471502304,-0.40859541296958923,0.06426623463630676,-0.025599170476198196
1773914667.4115844,0.09355144486596405,-0.4256200070410194,0.10078018165099932,-0.408624146043145,0.10077726095914841,-0.4085887372493744,0.06426270306110382,-0.025584597140550613
1773914667.611075,0.09329703123302456,-0.4263798485651822,0.10078018165099932,-0.408624146043145,0.10077989101409912,-0.4085836708545685,0.06426744908094406,-0.02558938041329384
1773914667.81553,0.09304863382014944,-0.42712739624844304,0.10078018165099932,-0.408624146043145,0.10077328234910965,-0.4085844159126282,0.06426908075809479,-0.025587141513824463
1773914668.2166417,0.09278744259437989,-0.4277680342253545,0.10078239730117984,-0.4086242776235407,0.10078763216733932,-0.40858399868011475,0.06428638845682144,-0.025592036545276642
1773914668.4160328,0.09250677050279314,-0.42830256972352704,0.10076333263724734,-0.40862314617562606,0.10078233480453491,-0.40858155488967896,0.06428321450948715,-0.025584930554032326
1773914668.6155336,0.09226820001918351,-0.4287814102021971,0.10077778034397722,-0.40862400366019114,0.10078126192092896,-0.4085693657398224,0.0642746165394783,-0.025574060156941414
1773914668.816917,0.09203471946968791,-0.4292955763264997,0.10077778034397722,-0.40862400366019114,0.1007724404335022,-0.4085843563079834,0.06426738202571869,-0.025586705654859543
1773914669.016399,0.09181187520257068,-0.4298076692763688,0.10077094999238756,-0.4086235951907038,0.10078214854001999,-0.40857940912246704,0.06427326053380966,-0.0255883876234293
1773914669.2179391,0.09158397475240035,-0.43024627027091944,0.10075521674224346,-0.4086226618259534,0.10078065097332001,-0.4085843861103058,0.06426165252923965,-0.025586731731891632
1773914669.419308,0.09140099327553712,-0.43080459495181667,0.10075991689133958,-0.40862294048202347,0.10077051818370819,-0.4085850715637207,0.0642625167965889,-0.0255893561989069
1773914669.6200254,0.09119189307619185,-0.43122111088739745,0.10074327657025672,-0.4086219534196667,0.10077878832817078,-0.4085748791694641,0.06428524851799011,-0.025586016476154327
1773914669.8216414,0.09100800048252389,-0.43145220416364827,0.10075599514841561,-0.4086227084669938,0.10077384114265442,-0.40858444571495056,0.06427101045846939,-0.02558583952486515
1773914670.0221093,0.09082224828838599,-0.4317958821499555,0.1007509000408371,-0.40862240587297244,0.10077672451734543,-0.40857863426208496,0.06426814198493958,-0.02558325231075287
1773914670.2221725,0.09064734566389829,-0.43206761726611975,0.10075090004083709,-0.40862240587297244,0.10076116770505905,-0.4085814654827118,0.06426116079092026,-0.02557879127562046
1773914670.4225845,0.09047631503728176,-0.43223536830924714,0.10075090004083709,-0.40862240587297244,0.1007729023694992,-0.40857210755348206,0.06426738947629929,-0.02559058926999569
1773914670.6253867,0.09031453363354888,-0.43246169973764326,0.10075090004083709,-0.40862240587297244,0.10076597332954407,-0.408580482006073,0.06426550447940826,-0.025585712864995003
