timestamp,kf_x,kf_y,ekf_raw_x,ekf_raw_y,gt_x,gt_y,gt_tb1_x,gt_tb1_y
1773918494.6766472,0.2294983536201563,-0.12327848808407833,0.20494005342911661,-0.10717874379269669,0.2049572467803955,-0.10730765759944916,-0.2868685722351074,-0.11374223232269287
1773918495.3464565,0.22766606496947384,-0.12278193735106939,0.20493928007365647,-0.1071663442468213,0.20499980449676514,-0.10728766024112701,-0.28694435954093933,-0.11376811563968658
1773918495.6583023,0.22778335514228926,-0.1228313434272137,0.20493919851994066,-0.10716505722951196,0.20496173202991486,-0.10738217085599899,-0.28690630197525024,-0.11374016106128693
1773918495.8345568,0.22817474687084344,-0.12302968415920892,0.2049393793340027,-0.107167947689777,0.20495182275772095,-0.10732612758874893,-0.28685250878334045,-0.11373092234134674
1773918496.2362378,0.22865076034080395,-0.12330627186981002,0.20494074919103758,-0.10718992456267594,0.20498935878276825,-0.10730495303869247,-0.28687286376953125,-0.11371466517448425
1773918496.4386423,0.22900491850216625,-0.12347538138261065,0.20494014340741495,-0.10718020735151217,0.20498313009738922,-0.1073085367679596,-0.2868656516075134,-0.11372674256563187
1773918496.6338131,0.2289908509688566,-0.12343325940234685,0.20493793765718785,-0.10714486829710923,0.20500187575817108,-0.10731511563062668,-0.2868688404560089,-0.11372032016515732
1773918496.8340316,0.22919340739317934,-0.12358716200027686,0.20493941888831346,-0.10716860127520465,0.20498284697532654,-0.1073032021522522,-0.2868691682815552,-0.11372629553079605
1773918497.0320415,0.22958392856644172,-0.12391203509775649,0.2049388445633193,-0.10715941767955829,0.2049887329339981,-0.1073174998164177,-0.2868601381778717,-0.11370699107646942
1773918497.2311366,0.2297849998518905,-0.12403189721304973,0.204937921666174,-0.10714462328186537,0.20498666167259216,-0.10733780264854431,-0.2869141697883606,-0.11338455975055695
1773918497.431871,0.2298327670309836,-0.12407738876863521,0.20493926774283255,-0.10716618921878218,0.20499122142791748,-0.10762526839971542,-0.2868705987930298,-0.11373407393693924
1773918497.6320918,0.23007665217236922,-0.125123942342326,0.20499642237907204,-0.1080791188709387,0.20492465794086456,-0.11104775965213776,-0.286855548620224,-0.11373239755630493
1773918497.8330572,0.23018120842497722,-0.12912462872880615,0.20525133583950722,-0.11217744587454152,0.205416738986969,-0.11510196328163147,-0.28686538338661194,-0.11371949315071106
1773918498.2335832,0.23050417908779097,-0.13740666831478973,0.20579340278685448,-0.12059719886851486,0.20577353239059448,-0.12367253750562668,-0.28687047958374023,-0.1137228012084961
1773918498.4358692,0.2309186612505543,-0.1412727932418541,0.20604395723698085,-0.12436090682344675,0.20679867267608643,-0.12903113663196564,-0.2868819534778595,-0.11371701210737228
1773918498.6366036,0.23123371398546597,-0.14839984202315337,0.20650958609829193,-0.1315737526817662,0.20709264278411865,-0.1351698487997055,-0.2868831157684326,-0.11370746791362762
1773918498.8384986,0.2318718465056243,-0.15682965999942208,0.20706045599314044,-0.13991767486756407,0.2084454745054245,-0.14381259679794312,-0.28686875104904175,-0.1137225478887558
1773918499.0373788,0.23252965097562703,-0.16485278569463982,0.20756873181647006,-0.1477859659828997,0.20924383401870728,-0.15573401749134064,-0.2868630588054657,-0.11374931782484055
1773918499.237377,0.23341611994888015,-0.1791594907517024,0.20855366105193637,-0.1621629314260826,0.2109350562095642,-0.1686825305223465,-0.286869615316391,-0.11372144520282745
1773918499.4381268,0.23425404295827168,-0.19143070456416475,0.20938679645665567,-0.17443102375475283,0.2122366726398468,-0.18116071820259094,-0.28687018156051636,-0.1137123629450798
