ts,leg_x,leg_y,db_x,db_y,odom_x,odom_y,gt_x,gt_y,gt_obs_x,gt_obs_y
1773917493.4069695,0.08700676033723503,-0.08055697653391808,0.1029887131021629,-0.09306114211798283,0.08569259941577911,-0.08201921731233597,0.08570532500743866,-0.082046739757061,-0.28688445687294006,-0.11371827870607376
1773917493.5417643,0.08824052847380479,-0.07923931154644138,0.10302621750696382,-0.09308584571081134,0.08569259941577911,-0.08201921731233597,0.08568212389945984,-0.0820293053984642,-0.28687241673469543,-0.1137206181883812
1773917493.8164241,0.08935972076580602,-0.07802717105800265,0.10304881390532449,-0.09310057221204285,0.08569259941577911,-0.08201921731233597,0.08570776134729385,-0.082032211124897,-0.2868790328502655,-0.1137346625328064
1773917494.0169914,0.09042279180300643,-0.07691703515369101,0.10309745022753286,-0.09313303605702818,0.08569259941577911,-0.08201921731233597,0.08570526540279388,-0.08203542977571487,-0.286872923374176,-0.11373764276504517
1773917494.1540148,0.0913003482858738,-0.07592886741334028,0.103090046805429,-0.09312830439650742,0.08569259941577911,-0.08201921731233597,0.08568347245454788,-0.0820227786898613,-0.2868824005126953,-0.11370935291051865
1773917494.3713565,0.09215553300090788,-0.07500984127811446,0.10311295540294574,-0.09314336146470001,0.08569259941577911,-0.08201921731233597,0.0856904536485672,-0.08201131224632263,-0.2868691682815552,-0.11370725929737091
1773917494.546705,0.09292614360718011,-0.07417078525506032,0.10312512939249895,-0.09315126421648544,0.08569259941577911,-0.08201921731233597,0.08568386733531952,-0.0820293202996254,-0.2868789732456207,-0.11372436583042145
1773917494.7500153,0.09368627144404697,-0.0733855183420243,0.10316521449925316,-0.0931780031775624,0.08569259941577911,-0.08201921731233597,0.08567474037408829,-0.08203528076410294,-0.28687015175819397,-0.11371084302663803
1773917494.9472954,0.09433282537288842,-0.07266728746075272,0.10316621393517811,-0.09317864811628164,0.08569259941577911,-0.08201921731233597,0.08568531274795532,-0.08203659951686859,-0.2868763208389282,-0.11372105777263641
1773917495.1485972,0.09500302328353633,-0.0719861172143593,0.103209081087527,-0.09320745531676383,0.08569259941577911,-0.08201921731233597,0.08567605167627335,-0.0820256844162941,-0.28687089681625366,-0.11371190845966339
1773917495.3487306,0.09558844422653517,-0.07135843660018704,0.10322516709830681,-0.093218012644543,0.08569259941577911,-0.08201921731233597,0.08567299693822861,-0.08202614635229111,-0.28691092133522034,-0.11341416090726852
1773917495.5524876,0.0961580796540412,-0.07077073357643002,0.10325518888129731,-0.09323794710295744,0.08569259941577911,-0.08201921731233597,0.0856841430068016,-0.08204029500484467,-0.28689196705818176,-0.11373720318078995
1773917495.7512772,0.09664177282571235,-0.0702271216945696,0.10325168603948572,-0.09323568686994663,0.08569259941577911,-0.08201921731233597,0.08567366003990173,-0.0820385217666626,-0.286920964717865,-0.11340449750423431
1773917495.9504774,0.09715535030697522,-0.06970697878355107,0.10328545920382165,-0.09325828483456734,0.08569259941577911,-0.08201921731233597,0.08567114919424057,-0.08204437047243118,-0.2869305908679962,-0.11339611560106277
1773917496.1511865,0.0976165506811604,-0.06922181030284166,0.10330406850561347,-0.09327057292965187,0.08569259941577911,-0.08201921731233597,0.08568396419286728,-0.08203782141208649,-0.28691890835762024,-0.11338120698928833
1773917496.3529532,0.09807148122747489,-0.0687588084445088,0.10333321504585097,-0.0932901081562716,0.08569259941577911,-0.08201921731233597,0.08568507432937622,-0.08203482627868652,-0.2868608236312866,-0.11373062431812286
1773917496.5623817,0.0984370878365806,-0.0683346352244272,0.10332204457327483,-0.09328291769199831,0.08569259941577911,-0.08201921731233597,0.08568663895130157,-0.08202462643384933,-0.28687435388565063,-0.11372163891792297
1773917496.75323,0.0988448184248044,-0.06792308874590984,0.10335021032421937,-0.09330178586507484,0.08569259941577911,-0.08201921731233597,0.08568362146615982,-0.08203169703483582,-0.2868649959564209,-0.11371736973524094
1773917496.9532166,0.09914659158577019,-0.06754633897940994,0.10332381759201058,-0.09328498805432221,0.08569259941577911,-0.08201921731233597,0.08567997813224792,-0.08203691989183426,-0.28687840700149536,-0.11371534317731857
1773917497.1542618,0.09947862761010402,-0.06718351153684107,0.10332889130415167,-0.09328831050570777,0.08569259941577911,-0.08201921731233597,0.08568228036165237,-0.08203720301389694,-0.2868766486644745,-0.11372822523117065
1773917497.3546953,0.09978243727143338,-0.06683936402944486,0.10332614633227238,-0.09328652198125786,0.08569259941577911,-0.08201921731233597,0.08569304645061493,-0.08203506469726562,-0.2868550717830658,-0.11372774839401245
1773917497.5565093,0.10007521209897938,-0.06651163464109709,0.10332629833504012,-0.09328662139131831,0.08569259941577911,-0.08201921731233597,0.08567842841148376,-0.08203297108411789,-0.2868713140487671,-0.11372809112071991
1773917497.758667,0.10033815520677503,-0.06620687769009509,0.10331861011497885,-0.09328165314323317,0.08569259941577911,-0.08201921731233597,0.08567851781845093,-0.08203048259019852,-0.286866158246994,-0.1137179508805275
1773917497.9566715,0.10064822616471579,-0.06590760445189014,0.10334886753358334,-0.0933019936613825,0.08569259941577911,-0.08201921731233597,0.08567803353071213,-0.0820213109254837,-0.2869233787059784,-0.11338157951831818
1773917498.1570055,0.10091774421680548,-0.06562852676746472,0.10336270968352347,-0.09331114111817826,0.08569259941577911,-0.08201921731233597,0.08567453920841217,-0.08202385157346725,-0.28691455721855164,-0.11338856816291809
1773917498.3583217,0.10119162289537402,-0.0654650681973881,0.10338496109092837,-0.09343489751746918,0.08569584150097999,-0.0821302224985151,0.08557741343975067,-0.08296281099319458,-0.28691065311431885,-0.11339174956083298
1773917498.559107,0.10147944419613492,-0.06659023153321503,0.10341008609770573,-0.09486787812532439,0.08574935853870908,-0.083583011024623,0.08559255301952362,-0.08487242460250854,-0.28691691160202026,-0.11341235041618347
1773917498.7591534,0.1017263474463389,-0.06838447360783949,0.10350976676609781,-0.09675078603017487,0.08582707813847759,-0.08545331767899189,0.08560101687908173,-0.08694779872894287,-0.28691139817237854,-0.11341872811317444
