ts,leg_x,leg_y,db_x,db_y,odom_x,odom_y,gt_x,gt_y,gt_obs_x,gt_obs_y
1773917135.316825,0.1309748932314001,-0.16912261481844337,0.14817076558349795,-0.14432581956677987,0.1289149420228733,-0.16764202080274754,0.1289166808128357,-0.16765418648719788,-0.28695258498191833,-0.11376365274190903
1773917135.405674,0.13276097313476037,-0.17042910244785495,0.14815719264572952,-0.14434187822250022,0.1289149420228733,-0.16764202080274754,0.12893004715442657,-0.16764940321445465,-0.2869410812854767,-0.11341682076454163
1773917135.5799005,0.1342554647286391,-0.17161025894410117,0.14808840486923233,-0.14441680615944522,0.1289149420228733,-0.16764202080274754,0.12897028028964996,-0.16767308115959167,-0.28693097829818726,-0.11346408724784851
1773917135.7791302,0.13564931542963848,-0.17270032542782476,0.14803384678411682,-0.1444773286497383,0.1289149420228733,-0.16764202080274754,0.12899424135684967,-0.1676693856716156,-0.2869284152984619,-0.11346189677715302
1773917135.9820611,0.13693422340516392,-0.17369195009304045,0.14799211599000084,-0.14452411023425915,0.1289149420228733,-0.16764202080274754,0.12899479269981384,-0.167666956782341,-0.2869206368923187,-0.11346525698900223
1773917136.185453,0.1381158094971728,-0.17462150344896313,0.14794733536557989,-0.14458199128867114,0.12891701298476826,-0.16764792995934788,0.12895835936069489,-0.16770079731941223,-0.2868891954421997,-0.11374644190073013
1773917136.3928297,0.13940501070882158,-0.17550142706438773,0.14797431468333913,-0.14454808226982316,0.12891701298477004,-0.16764792995935296,0.12895232439041138,-0.167703315615654,-0.2868897020816803,-0.11374551057815552
1773917136.5858452,0.14044061974650762,-0.1762964464506037,0.14794395702846927,-0.14458250624400848,0.12891701298477004,-0.16764792995935296,0.1289631724357605,-0.1676972210407257,-0.28688696026802063,-0.11375802755355835
1773917136.782477,0.14138938106243215,-0.17702298943512015,0.14790568983567692,-0.14460514251282022,0.1289118452392855,-0.16763318609117983,0.12895338237285614,-0.16770462691783905,-0.28688812255859375,-0.1137504130601883
1773917137.0082037,0.14224748252832778,-0.17771638078942412,0.14786551665506759,-0.14466190800868348,0.12891498166201576,-0.1676421344686889,0.1289551854133606,-0.16771765053272247,-0.2868887782096863,-0.11374788731336594
1773917137.184805,0.14320720971065584,-0.17837459235120806,0.14788426316367922,-0.1446388950361966,0.12891498166201576,-0.16764213446868892,0.12896481156349182,-0.1677061915397644,-0.2868900001049042,-0.1137525662779808
1773917137.3860583,0.1439471102304243,-0.17897056229589836,0.14784419701853818,-0.14468310536460238,0.12891498166201576,-0.16764213446868892,0.12895813584327698,-0.1676926463842392,-0.28689122200012207,-0.11374589055776596
1773917137.5857866,0.14464090397085877,-0.1795303580832238,0.14780618354373085,-0.14472506320104772,0.12891498166201576,-0.16764213446868892,0.12896695733070374,-0.16769427061080933,-0.28690141439437866,-0.1137445792555809
