timestamp,kf_x,kf_y,ekf_raw_x,ekf_raw_y,gt_x,gt_y,gt_obs_x,gt_obs_y
1774262434.4911544,-0.7132204878584386,-0.5335349796563884,-0.8717332703417726,-0.40252048366277093,-0.7580534815788269,-0.5717478394508362,-0.4394131600856781,-0.6114096641540527
1774262434.6923811,-0.713259747841011,-0.5334876044798108,-0.8717323426795418,-0.40251532012821034,-0.7580484747886658,-0.5717493891716003,-0.43940553069114685,-0.6114030480384827
1774262434.9395719,-0.7133352921677745,-0.5334067974548214,-0.8717301301926268,-0.4025030020650735,-0.7580361366271973,-0.5717456936836243,-0.4394085705280304,-0.6113966107368469
1774262435.092583,-0.7133798885801542,-0.5333868954732882,-0.8717329926185708,-0.4025189362779287,-0.7580427527427673,-0.5717467069625854,-0.43940937519073486,-0.6114087700843811
1774262435.294073,-0.7134215114187503,-0.5333418530647833,-0.8717315929774416,-0.4025111449839205,-0.7580386400222778,-0.571757972240448,-0.43942004442214966,-0.6114201545715332
1774262435.4955542,-0.7133851363161654,-0.5333680269819328,-0.871730133382123,-0.40250302145620664,-0.758047342300415,-0.5717450976371765,-0.4394025206565857,-0.6114014387130737
1774262435.6958766,-0.7133577276893703,-0.53337564917115,-0.8717271443963337,-0.4024863796606659,-0.7580483555793762,-0.5717505812644958,-0.43941205739974976,-0.6114125847816467
1774262435.8959055,-0.7133341396052931,-0.5334136316942195,-0.8717300868022662,-0.40250275858796214,-0.7580469846725464,-0.5717473030090332,-0.4394128918647766,-0.6114109754562378
1774262436.0961194,-0.7133065366367766,-0.5334585084402791,-0.8717328332718459,-0.4025180480757802,-0.7580488920211792,-0.5717460513114929,-0.4394179582595825,-0.6114159226417542
1774262436.2966814,-0.7132850006956815,-0.5333890080096257,-0.871718958635326,-0.40244082967370143,-0.7581125497817993,-0.5710437297821045,-0.4394157826900482,-0.611415684223175
1774262436.4962113,-0.7131091421263884,-0.5317472733151322,-0.8714442038893637,-0.40090418890948176,-0.7579232454299927,-0.5671682953834534,-0.4394089877605438,-0.6114186644554138
1774262436.697818,-0.7122757273521662,-0.5270534916799791,-0.8706122636506541,-0.3962087818480191,-0.7576152086257935,-0.563060462474823,-0.4394104778766632,-0.6114286184310913
1774262436.8990302,-0.7111626880572386,-0.5213131066860469,-0.8695808513255181,-0.39036994025424754,-0.7581586241722107,-0.5551435947418213,-0.4394214451313019,-0.6114267706871033
1774262437.0984604,-0.7098455512519217,-0.5132749975010698,-0.8681645752564706,-0.3824679533927571,-0.7584847211837769,-0.547961413860321,-0.4394114315509796,-0.6114221215248108
1774262437.3004298,-0.7084026838806513,-0.5050016216328661,-0.8666898879132532,-0.3742458884832174,-0.7580257058143616,-0.5387858152389526,-0.4394471049308777,-0.6113711595535278
1774262437.5010495,-0.7071583690177493,-0.4968679252857118,-0.8652965871388734,-0.3664321941365276,-0.7585716247558594,-0.5303717255592346,-0.43941405415534973,-0.6113929748535156
1774262437.7020154,-0.7058855142816177,-0.4888310010336121,-0.8639122790806297,-0.3586628082213992,-0.7587308883666992,-0.5238190293312073,-0.438892662525177,-0.6091739535331726
1774262437.9032125,-0.7045647194232371,-0.48085878937503146,-0.8625343864821708,-0.3508694058287771,-0.7588745355606079,-0.5160577297210693,-0.43796536326408386,-0.6038497090339661
1774262438.1028943,-0.7031320935380359,-0.4726157153626424,-0.8611070345931098,-0.34280729737030335,-0.7593616247177124,-0.5084283351898193,-0.4370340406894684,-0.5980594158172607
1774262438.3034515,-0.7017547631045485,-0.4646129137864169,-0.8597393578085868,-0.33508958562400015,-0.7589084506034851,-0.49988001585006714,-0.436056911945343,-0.590511679649353
1774262438.5040028,-0.7003117587444102,-0.4563574146564132,-0.8583048046058575,-0.32705720202150523,-0.7594106793403625,-0.4925457537174225,-0.43468376994132996,-0.5820936560630798
1774262438.7044249,-0.6988683429002248,-0.4481616538512933,-0.8568553651004116,-0.3190485200288147,-0.7595709562301636,-0.4848112463951111,-0.4335702955722809,-0.5746542811393738
1774262438.9051912,-0.6973874174366472,-0.44008154098219215,-0.8554043237799223,-0.31110292853811106,-0.7595468759536743,-0.4767999053001404,-0.4318830966949463,-0.566796064376831
