timestamp,kf_x,kf_y,ekf_raw_x,ekf_raw_y,gt_x,gt_y,gt_obs_x,gt_obs_y
1774347795.1663754,-0.5924036674959984,-1.033443758024725,-0.5686634487227342,-0.9512939010569326,-0.5955803990364075,-1.0490694046020508,-0.3155634105205536,-0.9583195447921753
1774347795.3165245,-0.5924834799172236,-1.0337278053566274,-0.5686634487227342,-0.9512939010569326,-0.5956405401229858,-1.0490576028823853,-0.3155732750892639,-0.9583019018173218
1774347795.5369663,-0.5925515307159452,-1.0339761352683694,-0.5686634487227342,-0.9512939010569326,-0.5956857204437256,-1.0490437746047974,-0.3155805766582489,-0.9583144187927246
1774347795.7631192,-0.592574349387499,-1.034044261270643,-0.5686634487227342,-0.9512939010569326,-0.5955892205238342,-1.0490553379058838,-0.3155592083930969,-0.9582837820053101
1774347795.914453,-0.5926487996429195,-1.0343047014601177,-0.5686634487227342,-0.9512939010569326,-0.5956670641899109,-1.049058198928833,-0.31556424498558044,-0.9582988023757935
1774347796.108318,-0.5927655416750153,-1.0347341957512766,-0.5686634487227342,-0.9512939010569326,-0.595665454864502,-1.0490509271621704,-0.3155686557292938,-0.9583107233047485
1774347796.3088236,-0.5928357998014884,-1.034959194641953,-0.5686634487227342,-0.9512939010569326,-0.5956816077232361,-1.049055576324463,-0.31557637453079224,-0.9583209156990051
1774347796.508888,-0.5928755095617421,-1.035100576116774,-0.5686634487227342,-0.9512939010569326,-0.5956817269325256,-1.0490425825119019,-0.31557437777519226,-0.9583052396774292
1774347796.7084308,-0.5929522428457459,-1.0353454801801247,-0.5686634487227342,-0.9512939010569326,-0.5956777930259705,-1.0490435361862183,-0.31556957960128784,-0.9583232402801514
1774347796.9120777,-0.5930064917613448,-1.0355239046780795,-0.5686634487227342,-0.9512939010569326,-0.5956783890724182,-1.0490522384643555,-0.3155781924724579,-0.9583138823509216
1774347797.1117198,-0.5931316623202116,-1.0358785829845811,-0.5686634487227342,-0.9512939010569326,-0.595672607421875,-1.049041986465454,-0.31556984782218933,-0.9583143591880798
1774347797.712187,-0.5931975106282903,-1.0360853991719154,-0.5686634487227342,-0.9512939010569326,-0.5956767797470093,-1.0490485429763794,-0.3155793845653534,-0.9583086371421814
1774347797.9126487,-0.5933058939629224,-1.0363953760193514,-0.5686634487227342,-0.9512939010569326,-0.5956833958625793,-1.0490511655807495,-0.31557247042655945,-0.9583034515380859
1774347798.1147532,-0.5934571938392504,-1.0367938751299275,-0.5686634487227342,-0.9512939010569326,-0.5956757068634033,-1.0490570068359375,-0.3155786991119385,-0.9583171606063843
1774347798.3601549,-0.5935381443435345,-1.0370138905735031,-0.5686634487227342,-0.9512939010569326,-0.5955989956855774,-1.048573613166809,-0.3155626654624939,-0.9582873582839966
1774347798.514562,-0.5938552938282201,-1.0368011458451893,-0.5687287915329948,-0.9504773827188204,-0.5957764387130737,-1.0469765663146973,-0.3155810534954071,-0.9583131074905396
1774347798.7601027,-0.5938698817291921,-1.034510629015319,-0.5688751302532221,-0.9485974607469816,-0.5958386063575745,-1.0442172288894653,-0.31556758284568787,-0.9582982063293457
1774347798.9629943,-0.594116455184482,-1.0327046273351352,-0.569033007449184,-0.94656748797508,-0.5959598422050476,-1.0424766540527344,-0.3155691623687744,-0.9583158493041992
1774347799.162882,-0.5943596070476179,-1.0312437891684634,-0.5691696627377726,-0.9448073560252066,-0.5958787202835083,-1.040494441986084,-0.3155641257762909,-0.9583009481430054
1774347799.363101,-0.5944733390782,-1.0286388443073549,-0.5693566553139043,-0.9424148601127578,-0.5959762930870056,-1.0369917154312134,-0.31556829810142517,-0.9582986831665039
1774347799.5636775,-0.5953937594972287,-1.0259719167648236,-0.5696549237136657,-0.9385811433742148,-0.5964851379394531,-1.0333013534545898,-0.3155781328678131,-0.958285391330719
1774347799.7627707,-0.5956129184542357,-1.0214969024488754,-0.5699731104584025,-0.9343871995684017,-0.597382128238678,-1.0294923782348633,-0.31557291746139526,-0.9583176374435425
1774347799.9631457,-0.5958140553113804,-1.0171020806461843,-0.5702836433439759,-0.9303023595939667,-0.5973475575447083,-1.025851845741272,-0.3155677616596222,-0.9583140015602112
1774347800.16293,-0.5965023273919067,-1.0139847778962647,-0.570586936663297,-0.9264312035874464,-0.5973357558250427,-1.0215914249420166,-0.315568745136261,-0.9583126306533813
1774347800.361965,-0.5968254298452418,-1.0098170098872152,-0.5709160496606952,-0.9222869206186757,-0.597991943359375,-1.017659068107605,-0.3155576288700104,-0.9583120942115784
1774347800.7600465,-0.5974679058896369,-1.0020262528716943,-0.5715298914928227,-0.9143944135222564,-0.5982509255409241,-1.0092711448669434,-0.3155713379383087,-0.9582967758178711
1774347800.9630363,-0.5978995546416815,-0.9980039138961355,-0.5718634621115508,-0.9100202381745343,-0.5986396670341492,-1.005173921585083,-0.3155682682991028,-0.9583057761192322
1774347801.1630278,-0.5983730211930102,-0.9946558065080487,-0.5721618741726961,-0.9060378356441042,-0.5989271998405457,-1.0019346475601196,-0.3155507743358612,-0.95830237865448
1774347801.3606129,-0.5988853564879779,-0.9914367541748007,-0.572453018700015,-0.9021214539247583,-0.5992290377616882,-0.9976160526275635,-0.31555113196372986,-0.9583097696304321
1774347801.560015,-0.599582787549164,-0.9879864496063778,-0.5727845385377149,-0.8976716740403545,-0.5999162197113037,-0.9924116134643555,-0.3155684471130371,-0.9583103656768799
1774347801.7601316,-0.6001401309182988,-0.9826833910846242,-0.5732108205712138,-0.8919475919571214,-0.5999470949172974,-0.9871623516082764,-0.31555235385894775,-0.9583110213279724
1774347801.959943,-0.6007230031726254,-0.9774849989834522,-0.5736392730611348,-0.8862647731731091,-0.6002897024154663,-0.9808868169784546,-0.31556981801986694,-0.9583069682121277
1774347802.161479,-0.6013384155787552,-0.971669453139864,-0.5741123978130899,-0.8799540779004413,-0.6005770564079285,-0.9755392670631409,-0.3155561089515686,-0.9583138227462769
1774347802.3611956,-0.6019910587973208,-0.9666018942248714,-0.5745427258340629,-0.8742278296146724,-0.6006869673728943,-0.969141960144043,-0.3155690133571625,-0.9583029747009277
1774347802.5598173,-0.6026634901941985,-0.961123736177164,-0.5750088961187461,-0.8680982476761299,-0.6016659736633301,-0.9633756875991821,-0.31557098031044006,-0.9583052396774292
1774347802.7589383,-0.6031678302524462,-0.9550459369396416,-0.5754775252062242,-0.8618525093612275,-0.6020908355712891,-0.9573473930358887,-0.31556040048599243,-0.9583083987236023
1774347802.9600835,-0.6039028745440985,-0.9497690103725431,-0.5759252199714026,-0.855874501068591,-0.6024370789527893,-0.951021134853363,-0.3155589997768402,-0.9583163261413574
1774347803.1603248,-0.6045955897065746,-0.9418623408156528,-0.5765390016056695,-0.8476339819470793,-0.6029886603355408,-0.9407549500465393,-0.31556642055511475,-0.9583219885826111
1774347803.3612041,-0.6054579198719757,-0.9318295381472821,-0.5773053925489698,-0.8372308762894014,-0.603222131729126,-0.9307702779769897,-0.31555894017219543,-0.958319902420044
1774347803.560073,-0.6066888797146162,-0.9231502721456123,-0.5780407250306552,-0.8273527568007897,-0.6041887998580933,-0.9211224317550659,-0.3155629336833954,-0.958307147026062
1774347803.7599337,-0.6074944982464924,-0.9135929724415461,-0.5787840781368289,-0.8174514303356173,-0.6046586036682129,-0.9117575883865356,-0.3155537545681,-0.9583141803741455
1774347803.9598186,-0.6084942582110906,-0.9038354755678508,-0.5795812801882887,-0.8069425221460287,-0.6051620244979858,-0.9009419679641724,-0.315568745136261,-0.9583189487457275
1774347804.161474,-0.609617405525065,-0.8948815843681347,-0.5803469816674487,-0.7969845198055738,-0.6058133244514465,-0.8909457325935364,-0.315562903881073,-0.9583075046539307
1774347804.3608866,-0.6104303558423151,-0.8852591878812688,-0.5810378566112115,-0.7868947711823985,-0.6069346070289612,-0.8817606568336487,-0.3155902624130249,-0.9583057761192322
1774347804.559916,-0.6109576417221084,-0.8753902924762837,-0.5814971904888344,-0.7766945359697169,-0.607262909412384,-0.872036337852478,-0.31556832790374756,-0.9583047032356262
1774347804.7599301,-0.6116105470232628,-0.8666605378560922,-0.5818097846630904,-0.7670704196593933,-0.6073822379112244,-0.8619087934494019,-0.31543466448783875,-0.9581708908081055
1774347804.9605598,-0.6118175990780341,-0.8569365779025545,-0.5819677367076517,-0.7570203319550104,-0.6078953146934509,-0.8523535132408142,-0.3155595064163208,-0.9583108425140381
1774347805.1603498,-0.6118176241771208,-0.8466953645407898,-0.581926317928294,-0.7465380870076443,-0.6079925894737244,-0.843277096748352,-0.31556060910224915,-0.9583281874656677
1774347805.3641617,-0.6117147492531781,-0.8373527638383179,-0.5816840791390577,-0.7364672549773418,-0.6078201532363892,-0.8332854509353638,-0.31557172536849976,-0.9583241939544678
1774347805.5622256,-0.6114069767917962,-0.8277604978023396,-0.5812858089583721,-0.7262915728729875,-0.6076362729072571,-0.8232288360595703,-0.315573513507843,-0.9583105444908142
1774347805.7626016,-0.6109428898689202,-0.8178780385544958,-0.5806688535712289,-0.715689574587074,-0.6072289347648621,-0.8136945962905884,-0.3155733644962311,-0.9583121538162231
1774347805.9620376,-0.6103778840122884,-0.8089403490984413,-0.5799163370300261,-0.7059531595552437,-0.6066602468490601,-0.8037163615226746,-0.31555792689323425,-0.9583070874214172
