timestamp,kf_x,kf_y,ekf_raw_x,ekf_raw_y,gt_x,gt_y,gt_tb1_x,gt_tb1_y
1773405385.6832337,-0.04479340989331729,-0.495368354289668,-0.022940801472301757,-0.5046261702229773,-0.023078961297869682,-0.5046168565750122,-0.006185503676533699,-0.04041612148284912
1773405385.8814569,-0.055344684649008644,-0.49133643865575083,-0.022940801472301757,-0.5046261702229773,-0.02301681414246559,-0.5045894980430603,-0.006250021979212761,-0.04044438153505325
1773405386.0860898,-0.061583900514171536,-0.4890172690969011,-0.022940801472301757,-0.5046261702229773,-0.023008696734905243,-0.5046052932739258,-0.006202740594744682,-0.040438756346702576
1773405386.281766,-0.0656980518499985,-0.48735350063094773,-0.022940801472301757,-0.5046261702229773,-0.02300412580370903,-0.5045883655548096,-0.006187710911035538,-0.040412597358226776
1773405386.4832125,-0.06860064664693169,-0.4859214180117973,-0.022940801472301757,-0.5046261702229773,-0.02300720289349556,-0.5045905113220215,-0.00621291808784008,-0.04042307287454605
1773405386.8134289,-0.07087833372473494,-0.48512379942633665,-0.022940801472301757,-0.5046261702229773,-0.022929593920707703,-0.5046243071556091,-0.006124798208475113,-0.04039471596479416
1773405386.9083536,-0.07264544060352283,-0.48463822341496154,-0.022940801472301757,-0.5046261702229773,-0.023013893514871597,-0.5046133995056152,-0.006204521283507347,-0.040415674448013306
1773405387.088479,-0.07402256393330289,-0.48405419135923033,-0.022940801472301757,-0.5046261702229773,-0.022989071905612946,-0.5045894384384155,-0.006223877891898155,-0.040433369576931
1773405387.2866638,-0.07515181146512831,-0.48350943835792626,-0.022940801472301757,-0.5046261702229773,-0.022990059107542038,-0.5045729875564575,-0.006217179819941521,-0.040417034178972244
1773405387.5036929,-0.0761156388511269,-0.48315329956968583,-0.022940801472301757,-0.5046261702229773,-0.022995300590991974,-0.5046346783638,-0.006154853850603104,-0.040413662791252136
1773405387.6880136,-0.07692576685554216,-0.48273691360846643,-0.022940801472301757,-0.5046261702229773,-0.022996393963694572,-0.5045936107635498,-0.006226601079106331,-0.04042103886604309
1773405387.8875165,-0.07764434990676186,-0.4825106634541867,-0.022940801472301757,-0.5046261702229773,-0.02295924909412861,-0.5046036839485168,-0.0061344485729932785,-0.040429335087537766
1773405388.0872135,-0.07825026209740549,-0.4821576871361383,-0.022940801472301757,-0.5046261702229773,-0.02298269234597683,-0.5046049356460571,-0.006163854151964188,-0.04040198028087616
1773405388.2875595,-0.078821581001447,-0.48211019330692256,-0.022940801472301757,-0.5046261702229773,-0.022995181381702423,-0.5046232342720032,-0.006179936230182648,-0.04041300714015961
1773405388.4895058,-0.07928749657254557,-0.48178660762203995,-0.022940801472301757,-0.5046261702229773,-0.022979343309998512,-0.5046223402023315,-0.00620151124894619,-0.04043183848261833
1773405388.6955078,-0.07974539048179076,-0.48172400784284547,-0.02294696226352467,-0.5046256267857323,-0.023009544238448143,-0.5045887231826782,-0.006203439086675644,-0.0404195673763752
1773405388.8960235,-0.08045485912548636,-0.4822299608946014,-0.022946962271935125,-0.5046256267849913,-0.02300204336643219,-0.5045996904373169,-0.006198517978191376,-0.04041371867060661
1773405389.105793,-0.08077391420361235,-0.48194296308138806,-0.022946962271935125,-0.5046256267849913,-0.022989986464381218,-0.5046322345733643,-0.0061372797936201096,-0.04042036458849907
1773405389.2914696,-0.07808060173227488,-0.4854556534948288,-0.022946962271935125,-0.5046256267849913,-0.023005591705441475,-0.504589319229126,-0.006196940317749977,-0.04042627662420273
1773405389.4913116,-0.07563130793835417,-0.488615431060854,-0.022946962271935125,-0.5046256267849913,-0.022980647161602974,-0.5046023726463318,-0.006177136674523354,-0.04042159020900726
1773405389.6932266,-0.07340602244543169,-0.4916308829978385,-0.022946962271935125,-0.5046256267849913,-0.022987529635429382,-0.5045850872993469,-0.006177013739943504,-0.04041885584592819
1773405389.8968968,-0.07161414262701755,-0.49489413092901224,-0.022946962271935125,-0.5046256267849913,-0.022993793711066246,-0.5045773386955261,-0.006170377135276794,-0.040417224168777466
