timestamp,kf_x,kf_y,ekf_raw_x,ekf_raw_y,gt_x,gt_y,gt_tb1_x,gt_tb1_y
1773846595.8129003,0.22852138687650558,-1.2018521691671216,0.2253589678968199,-1.201794787086337,0.27705588936805725,-1.1502974033355713,-0.23043383657932281,-1.1360677480697632
1773846595.996009,0.23117973023578733,-1.2020847936124364,0.22535835926620568,-1.2017984039334029,0.27705058455467224,-1.1502928733825684,-0.23042717576026917,-1.1360551118850708
1773846596.287988,0.23286870554440192,-1.2023145681808491,0.22536113026158244,-1.2017819651911243,0.27705642580986023,-1.1502952575683594,-0.2304401844739914,-1.136063575744629
1773846596.549682,0.23616302791715496,-1.2024972137323435,0.22535821996182348,-1.2017992455088098,0.27705931663513184,-1.1502975225448608,-0.23043161630630493,-1.1360658407211304
1773846596.7315536,0.23793800289209124,-1.2026714540671812,0.22535748020397367,-1.2018036511184702,0.2770499289035797,-1.150299310684204,-0.23042398691177368,-1.1360621452331543
1773846596.8474455,0.24058643089485485,-1.2028646623238788,0.22535841688698743,-1.201798095884318,0.27706220746040344,-1.1503007411956787,-0.23042787611484528,-1.136064887046814
1773846597.0525732,0.24203042010219425,-1.202956482585599,0.22536201995447616,-1.2017767052212076,0.2770519554615021,-1.1502922773361206,-0.23043155670166016,-1.1360565423965454
1773846597.219209,0.24367459139786807,-1.2031130961373249,0.22535820831428283,-1.2017993369468183,0.2770545482635498,-1.15030038356781,-0.23043738305568695,-1.1360538005828857
1773846597.3955104,0.2466754643311435,-1.203313037686617,0.22535965959047274,-1.201790719346333,0.2770543098449707,-1.1502937078475952,-0.2304372936487198,-1.1360608339309692
1773846597.5726025,0.249573732102805,-1.2035068288069075,0.22535938440461747,-1.2017923546230094,0.2770617604255676,-1.1503007411956787,-0.23042038083076477,-1.136051058769226
1773846597.768494,0.25085804256603295,-1.2036460729221445,0.22535463344681467,-1.2018205601870422,0.2770596742630005,-1.150295615196228,-0.23042947053909302,-1.1360552310943604
1773846597.9599276,0.25208544512727526,-1.2037872922767303,0.22535491699722102,-1.201818876069222,0.277056485414505,-1.1502978801727295,-0.2304295152425766,-1.1360650062561035
1773846598.1615918,0.25330110202669087,-1.2038949624609085,0.22535677719246777,-1.2018078266970735,0.2770598232746124,-1.1502964496612549,-0.23042570054531097,-1.1360509395599365
1773846598.360325,0.25463621615446225,-1.2040560969504397,0.22535706582355475,-1.201806109909067,0.2770428955554962,-1.1502950191497803,-0.23043999075889587,-1.1360623836517334
1773846598.5610902,0.2557190203411393,-1.2041857912863048,0.22535800826001484,-1.201800510715152,0.27704766392707825,-1.1502970457077026,-0.23043709993362427,-1.1360540390014648
1773846598.7616258,0.2587587441737199,-1.2044062649479423,0.22535654087269122,-1.2018092238335902,0.277042031288147,-1.1502950191497803,-0.23044432699680328,-1.136061191558838
1773846598.9646616,0.2597919901237664,-1.2044991095957673,0.22535955089091764,-1.2017913503941573,0.2770562171936035,-1.1502948999404907,-0.23043668270111084,-1.1360628604888916
1773846599.1653125,0.2625599193383082,-1.2046943766223803,0.22535444866955737,-1.2018216450322243,0.2770610451698303,-1.1502941846847534,-0.2304367870092392,-1.1360660791397095
1773846599.3629608,0.26349963739644366,-1.2048302143178982,0.22535236852933047,-1.2018339943423668,0.2770659029483795,-1.1502985954284668,-0.2304239720106125,-1.1360664367675781
1773846599.5673773,0.2620928941658729,-1.2046539618770356,0.22536002699276594,-1.2017885196720317,0.2770519554615021,-1.1503007411956787,-0.23043914139270782,-1.136073350906372
1773846599.7667482,0.26457771717896367,-1.2048357293914922,0.22535587702202536,-1.2018131608370268,0.2770448327064514,-1.150308609008789,-0.2304375171661377,-1.1360621452331543
1773846599.9667041,0.2652199832095668,-1.204937160581752,0.2253577139708418,-1.2018022475245185,0.2770523726940155,-1.1503039598464966,-0.23043100535869598,-1.1360623836517334
1773846600.1671777,0.2658843890192855,-1.204988314648585,0.2253572068159956,-1.2018052536625876,0.2770470082759857,-1.1503016948699951,-0.23043608665466309,-1.1360670328140259
1773846600.366896,0.26660622897555325,-1.205097580063549,0.22540604638881032,-1.2015172581639644,0.2773284912109375,-1.1482791900634766,-0.23043210804462433,-1.1360580921173096
