timestamp,kf_x,kf_y,ekf_raw_x,ekf_raw_y,gt_x,gt_y,gt_obs_x,gt_obs_y
1774270055.1528857,0.06947361060269636,-0.03953782373467848,0.20689949750046355,-0.025569518345658793,0.09582310169935226,-0.11398732662200928,-0.3135991394519806,-0.021258855238556862
1774270055.2969153,0.0694602266557839,-0.039539148934364665,0.20689949750046355,-0.025569518345658793,0.09582633525133133,-0.11401233822107315,-0.3135685324668884,-0.021255455911159515
1774270055.4114578,0.06942892181313248,-0.03954215309315246,0.20689949750046355,-0.025569518345658793,0.09582386910915375,-0.11402824521064758,-0.31356751918792725,-0.02124715968966484
1774270055.6809206,0.06941047951647533,-0.03955575333749972,0.20689627132835692,-0.025581651144664486,0.09583930671215057,-0.11402148008346558,-0.31356051564216614,-0.02127406932413578
1774270055.8148773,0.06941473250409402,-0.0395335570320708,0.20690221830829297,-0.02555928358263282,0.09585706144571304,-0.11402987688779831,-0.3135538697242737,-0.021241044625639915
1774270056.0900676,0.0693149866237729,-0.03954244729370589,0.2069022183082944,-0.025559283582627934,0.09586016088724136,-0.11402502655982971,-0.3135586977005005,-0.021267931908369064
1774270056.2144065,0.06929445657249053,-0.039544461857968116,0.2069022183082944,-0.025559283582627934,0.0958418920636177,-0.11401079595088959,-0.3135710060596466,-0.021235793828964233
1774270056.416375,0.06921041664891256,-0.03955210639220643,0.2069022183082944,-0.025559283582627934,0.09584751725196838,-0.1140235960483551,-0.3135668933391571,-0.02124449610710144
1774270056.6167233,0.0691256477936666,-0.03955975284457403,0.2069022183082944,-0.025559283582627934,0.09585272520780563,-0.11401338130235672,-0.3135471045970917,-0.02123090997338295
1774270056.8185086,0.06902664570679555,-0.039568409602025706,0.2069022183082944,-0.025559283582627934,0.09585105627775192,-0.11401662975549698,-0.31356170773506165,-0.02124568447470665
1774270057.0181189,0.06894502834281908,-0.03957573492875074,0.2069022183082944,-0.025559283582627934,0.09584874659776688,-0.11401843279600143,-0.3135683834552765,-0.02124030888080597
1774270057.2205224,0.06888004611059129,-0.039581704350921176,0.2069022183082944,-0.025559283582627934,0.09585084766149521,-0.11401938647031784,-0.31356334686279297,-0.021237201988697052
1774270057.4209452,0.06878723042623533,-0.039589695616816606,0.2069022183082944,-0.025559283582627934,0.09584447741508484,-0.11401713639497757,-0.3135678470134735,-0.021233253180980682
1774270057.622248,0.06856579721548264,-0.03962308332110857,0.2069022183082944,-0.025559283582627934,0.09585993736982346,-0.11402012407779694,-0.3135618269443512,-0.02123846299946308
1774270057.8223681,0.0684985087968955,-0.03962892706669471,0.2069022183082944,-0.025559283582627934,0.09585152566432953,-0.11401519924402237,-0.31355834007263184,-0.021238835528492928
1774270058.0233896,0.068376646270673,-0.03964942367559885,0.2069022183082944,-0.025559283582627934,0.09585138410329819,-0.11402063071727753,-0.3135605752468109,-0.021240781992673874
1774270058.2241323,0.0682875107110769,-0.039557705390964135,0.20693202124381171,-0.02544720910181919,0.09611369669437408,-0.11271218955516815,-0.31355875730514526,-0.021231288090348244
1774270058.425727,0.06912558949861658,-0.03648699889490485,0.20775229814769258,-0.0223798502447472,0.09725285321474075,-0.10706326365470886,-0.31357821822166443,-0.021234355866909027
1774270058.628407,0.07108031287567274,-0.02891737505279301,0.2097799656449752,-0.014796217919079258,0.10029783099889755,-0.09804175049066544,-0.31357085704803467,-0.02124469354748726
1774270058.827862,0.07344624858524038,-0.019467898758433716,0.21229803498530325,-0.005323730618229883,0.10332226753234863,-0.08760113269090652,-0.31357595324516296,-0.021231424063444138
1774270059.0298138,0.07596527331707463,-0.00972684355423496,0.21489431696714278,0.004429019094914777,0.10590255260467529,-0.07802513986825943,-0.3135548532009125,-0.021236103028059006
1774270059.229698,0.07829284048002816,-0.00011777495667070758,0.21744425867366302,0.014063309968602944,0.10832330584526062,-0.06884636729955673,-0.31356263160705566,-0.021228346973657608
1774270059.429495,0.0807003675504554,0.009452188699891789,0.21996866315566968,0.023645154278380875,0.11075741052627563,-0.05988602712750435,-0.31356507539749146,-0.021233554929494858
1774270059.6312919,0.08332888077847259,0.019341518363036988,0.22256218970916591,0.03352783918160851,0.11442102491855621,-0.04990215227007866,-0.31357115507125854,-0.021240506321191788
1774270059.8318193,0.08579004744632933,0.029577568015739745,0.22525111808426132,0.04379758700468517,0.11687562614679337,-0.03994886204600334,-0.3135632276535034,-0.021223295480012894
1774270060.0310788,0.08823999029670569,0.0394716335864066,0.22785316724886348,0.05372508386384989,0.1199713945388794,-0.029363963752985,-0.3135679364204407,-0.021216288208961487
1774270060.231907,0.09134104163904756,0.05213036282914998,0.23105194982794502,0.06640004990984538,0.12355457246303558,-0.01890983060002327,-0.3135572075843811,-0.021230652928352356
1774270060.4345057,0.09366830766393491,0.06322992357377066,0.2335792664135648,0.07754790825485003,0.12722937762737274,-0.008360739797353745,-0.3135712444782257,-0.02123364806175232
1774270060.6363568,0.09564426618852932,0.07470644679231742,0.23570304173793477,0.08907543583670985,0.13023129105567932,0.0025862781330943108,-0.3135787546634674,-0.021240338683128357
1774270060.834924,0.09729314120055521,0.08736190508072232,0.23734456328418835,0.10172875816802018,0.1332414448261261,0.015052808448672295,-0.3135601282119751,-0.02122422307729721
1774270061.036408,0.09865809133213124,0.10159858805444755,0.2383826959623037,0.11592115219538024,0.13572879135608673,0.02938699722290039,-0.3135671019554138,-0.021236587315797806
1774270061.2356715,0.0991065629003311,0.11628838304456983,0.2386671179654059,0.13057326189173302,0.1370939165353775,0.04436465725302696,-0.31357473134994507,-0.021234173327684402
1774270061.4365637,0.09866724892092212,0.13486141445261052,0.2379087899494775,0.14899790536099444,0.13779771327972412,0.06269901990890503,-0.31357666850090027,-0.021222993731498718
1774270061.6376724,0.09697627531172709,0.1529784229415139,0.23606456865108907,0.16705571533762842,0.1362408548593521,0.08090176433324814,-0.3135685324668884,-0.021233446896076202
1774270061.8382616,0.0944496282240744,0.17233608222377061,0.2331830674522677,0.18628619676395575,0.13469630479812622,0.09982599318027496,-0.31355831027030945,-0.02123214863240719
1774270062.0400593,0.09040419723150976,0.19276135264637115,0.22892471750091564,0.20663132963722042,0.13242238759994507,0.11886411160230637,-0.31357091665267944,-0.021234694868326187
1774270062.2408586,0.0849239031155281,0.21297002642584195,0.2232812284989208,0.22675098585669917,0.12747305631637573,0.13840413093566895,-0.31356608867645264,-0.02123495191335678
1774270062.4417377,0.07878582092908445,0.23144910009065314,0.21656139990345136,0.24506891141449838,0.12302671372890472,0.15667249262332916,-0.3135758638381958,-0.02124684676527977
1774270062.6421962,0.07059357622671258,0.2503114722295567,0.20800676535869433,0.26374892838325326,0.11649653315544128,0.17321456968784332,-0.31356149911880493,-0.021228225901722908
1774270062.8438964,0.06078362847247544,0.26840368632237954,0.19803222963287825,0.2817283879999073,0.10834138840436935,0.18978673219680786,-0.313557505607605,-0.021235812455415726
1774270063.0439818,0.05112271271347104,0.28472447888229807,0.1875894062228543,0.29782552489554326,0.09887345135211945,0.20685777068138123,-0.3135656416416168,-0.021240610629320145
1774270063.2445433,0.038791605811892706,0.3022839287171614,0.17459608136463625,0.31496424772150733,0.08792199939489365,0.22154748439788818,-0.3135719299316406,-0.021225567907094955
1774270063.445765,0.024191383620321274,0.3206783074997312,0.15959188636059532,0.3328552512586771,0.07618829607963562,0.2387833148241043,-0.3135841190814972,-0.021235205233097076
1774270063.6455076,0.009729631629381542,0.33669111051019923,0.1446016007086074,0.34840671816567315,0.06282629072666168,0.25403717160224915,-0.313560426235199,-0.02123662643134594
1774270063.8536708,-0.00741866310013465,0.3528761995373224,0.1272100551185858,0.36422221787032205,0.045223962515592575,0.2715805470943451,-0.3135739862918854,-0.021248990669846535
1774270064.0468924,-0.027714373094908644,0.369737395465032,0.10663103712633301,0.38049703440562177,0.029660003259778023,0.2849474847316742,-0.31357645988464355,-0.021245848387479782
1774270064.2464015,-0.04674389033265137,0.383299173660829,0.08744911109098544,0.39373338733858665,0.01158942561596632,0.298998087644577,-0.3135540187358856,-0.02122616395354271
1774270064.4498243,-0.06843467966271283,0.3962257559385527,0.06557660418056638,0.40619789876428536,-0.007345234043896198,0.31026625633239746,-0.3135611116886139,-0.021229300647974014
1774270064.6481988,-0.09098264588412684,0.4071549495729879,0.04294118669853855,0.41655421411767724,-0.02822854556143284,0.32146990299224854,-0.3135741055011749,-0.021227244287729263
1774270064.8492439,-0.1132365421415062,0.41549742126627115,0.020655117308903265,0.4244264864118339,-0.04943293333053589,0.33029478788375854,-0.3135678768157959,-0.02124212495982647
1774270065.049888,-0.14025861346039353,0.422593521566974,-0.006348727646927399,0.4310818938998362,-0.07390289753675461,0.3377491533756256,-0.31357020139694214,-0.021239709109067917
1774270065.2507353,-0.16497252388174063,0.42690547249495386,-0.03095411782689214,0.4348034658680566,-0.09803152084350586,0.3429124653339386,-0.3135705292224884,-0.02122924104332924
1774270065.4520082,-0.19197037870041725,0.4288397153370917,-0.057869990629240364,0.43627520435817835,-0.1223946139216423,0.3455696702003479,-0.31356358528137207,-0.021225132048130035
1774270065.6519132,-0.21951424069284656,0.4283623618378869,-0.08513909567328637,0.43525420971062645,-0.14728885889053345,0.34501996636390686,-0.3135635554790497,-0.021218931302428246
1774270065.851347,-0.24566770617174552,0.4256925188907567,-0.11076838044342019,0.43206491447009787,-0.17141272127628326,0.3440743684768677,-0.31356531381607056,-0.021226882934570312
1774270066.0525172,-0.27204322421129623,0.42075966413915783,-0.13628091692293542,0.42695639501846805,-0.19670835137367249,0.3395763337612152,-0.3135586678981781,-0.021232161670923233
