timestamp,kf_global_x,kf_global_y,gt_tb3_x,gt_tb3_y,gt_tb1_x,gt_tb1_y
1773333228.999981,-0.5969599410275717,0.38413721611152857,-0.6334782242774963,0.30176621675491333,0.005996432155370712,0.01045355387032032
1773333229.4167664,-0.5981371184742605,0.3708519760107348,-0.6336489915847778,0.29040560126304626,0.006009552627801895,0.010455459356307983
1773333229.623025,-0.6003970929384739,0.36627684296755353,-0.6337970495223999,0.28423020243644714,0.005986692383885384,0.01045319251716137
1773333229.8010607,-0.6023410208233662,0.3619768472705751,-0.6337524056434631,0.277983158826828,0.00599331222474575,0.010454664006829262
1773333230.2020953,-0.6029377747229504,0.3494662929590841,-0.6334989070892334,0.26650679111480713,0.006022416055202484,0.010448120534420013
1773333230.4005582,-0.6046668925109017,0.34464490538362846,-0.6326476335525513,0.26068785786628723,0.00601496547460556,0.01045013964176178
1773333230.606542,-0.6055199546726427,0.3380760411881586,-0.6322692632675171,0.2547311782836914,0.006004195660352707,0.010452823713421822
1773333230.8083446,-0.6053456381190514,0.33219082763678404,-0.6315037608146667,0.247839093208313,0.006019594147801399,0.01045309193432331
1773333231.0041294,-0.6068920710037748,0.3264148854543118,-0.6303501725196838,0.2420949786901474,0.005986576899886131,0.010455487295985222
1773333231.2132118,-0.6062631790584574,0.3191369456940789,-0.6299386620521545,0.2368355095386505,0.005995392799377441,0.01046266220510006
1773333231.6365302,-0.6046620067849101,0.3076337895835306,-0.627518892288208,0.2251613885164261,0.0060011837631464005,0.010457698255777359
1773333231.820253,-0.6053136233712528,0.3034538840952142,-0.6264217495918274,0.2204546183347702,0.006001368165016174,0.010453665629029274
1773333232.017264,-0.6050404459674984,0.2966424376847746,-0.6244688630104065,0.2143869549036026,0.006020229309797287,0.010459506884217262
1773333232.2055206,-0.603192391629449,0.2903026188716519,-0.6220038533210754,0.20894749462604523,0.006009651347994804,0.01045490987598896
1773333232.4651978,-0.6054389907329055,0.2849907270674084,-0.6197033524513245,0.20163632929325104,0.006013141945004463,0.010456418618559837
1773333232.6349723,-0.6048690735989587,0.27927126001398767,-0.6184345483779907,0.19741125404834747,0.005987217649817467,0.010457918047904968
1773333232.8315234,-0.6035260335934892,0.27395690374659026,-0.6173368096351624,0.19223074615001678,0.005999080836772919,0.010456051677465439
1773333233.0129714,-0.605617011529816,0.26969011584526337,-0.6151557564735413,0.1876375377178192,0.006010379642248154,0.010460790246725082
1773333233.2327473,-0.6037892284814877,0.2637607930776423,-0.6137518286705017,0.18113774061203003,0.006005996838212013,0.010449200868606567
1773333233.4116256,-0.6024907283576152,0.2588705281531648,-0.6117574572563171,0.17678973078727722,0.006026819348335266,0.010457823053002357
1773333233.6128953,-0.6010359547746492,0.2528138169104066,-0.6097248196601868,0.17054426670074463,0.006026819348335266,0.010461241006851196
1773333233.8159037,-0.6002455143508875,0.2485174581472955,-0.6078461408615112,0.16482889652252197,0.006014009937644005,0.01045924797654152
1773333234.020197,-0.5984303400351939,0.24123096687714954,-0.6063292622566223,0.15941540896892548,0.00602257065474987,0.010460125282406807
1773333234.216238,-0.5969795373144732,0.23539464747670555,-0.6053352355957031,0.15396763384342194,0.0059967320412397385,0.010452289134263992
1773333234.4117196,-0.5968915975408852,0.22972726943683547,-0.603421688079834,0.14866366982460022,0.005978432483971119,0.01045474223792553
1773333234.6208901,-0.5954833259533285,0.2238421295829908,-0.6017464399337769,0.14224612712860107,0.006006516516208649,0.010453738272190094
1773333234.8133373,-0.595840928496883,0.21956671099220232,-0.599437952041626,0.13693851232528687,0.006004158407449722,0.010458912700414658
1773333235.01706,-0.5940178579635795,0.21252423968658443,-0.5976755619049072,0.13129626214504242,0.006023095920681953,0.010462017729878426
1773333235.2193496,-0.5979284867425961,0.20789139940254128,-0.5958165526390076,0.1264035403728485,0.005969013087451458,0.010450763627886772
1773333235.4144094,-0.5957943177396697,0.2020074893901042,-0.5946247577667236,0.12094797194004059,0.006022274494171143,0.010451911017298698
1773333235.6260996,-0.5941365006503949,0.1975664903067528,-0.5929007530212402,0.11550862342119217,0.0059989746659994125,0.010453050956130028
1773333235.8221936,-0.5923619580929702,0.19041380254316317,-0.5911351442337036,0.10980366915464401,0.0060111600905656815,0.010450562462210655
1773333236.0183077,-0.5914168925096261,0.18611676426874704,-0.5892165303230286,0.10459990054368973,0.005989903584122658,0.010457037016749382
1773333236.2220054,-0.5900198656143927,0.1794955208919759,-0.5867215991020203,0.09859232604503632,0.006002938374876976,0.010456211864948273
1773333236.4177694,-0.589360608513863,0.1730249270989496,-0.5854470729827881,0.09316719323396683,0.00601179338991642,0.010457495227456093
1773333236.6479716,-0.5883498253890467,0.16781761548721227,-0.583313524723053,0.08725959807634354,0.00600663386285305,0.010455098003149033
1773333236.8228903,-0.5863772642843691,0.1622550705472287,-0.5823178291320801,0.0824986919760704,0.006023453548550606,0.010462302714586258
1773333237.0206568,-0.5847405538796571,0.15602451526177497,-0.5801854729652405,0.07675981521606445,0.006000855937600136,0.010460643097758293
1773333237.3234525,-0.5846605060106255,0.14832859852808064,-0.5775219798088074,0.06849480420351028,0.0060148779302835464,0.01046258769929409
1773333237.5550401,-0.5832377264322706,0.14174014719811318,-0.5751146078109741,0.06122569739818573,0.006009114906191826,0.010452421382069588
1773333237.7405424,-0.5828380101623064,0.1357833076265243,-0.5737471580505371,0.05590374022722244,0.006012884899973869,0.010470027104020119
1773333237.922143,-0.580554505871768,0.12996599575634896,-0.5720478296279907,0.05145028978586197,0.006020449101924896,0.010456306859850883
1773333238.1583974,-0.5796077996838198,0.12414123865390096,-0.5707157254219055,0.04480947181582451,0.006005499511957169,0.010457316413521767
1773333238.3765488,-0.5773386002399628,0.11693799394302079,-0.5682189464569092,0.03801896423101425,0.005986238829791546,0.010457055643200874
1773333238.5168352,-0.5769769162591668,0.11311391906331492,-0.5673377513885498,0.034231413155794144,0.005995543673634529,0.010458799079060555
1773333238.8175018,-0.5757796603048965,0.10388998224074286,-0.56361985206604,0.024715261533856392,0.006009085103869438,0.010464251041412354
1773333238.9544208,-0.5751323227227964,0.09931483971261297,-0.5620198845863342,0.01867847330868244,0.006009936332702637,0.010456722229719162
1773333239.1921604,-0.572026883627188,0.0872364987822872,-0.5588234663009644,0.007967310957610607,0.005988105200231075,0.010459600016474724
1773333239.2674472,-0.5717197372726077,0.0844196656824837,-0.5572356581687927,0.004096574615687132,0.006011532619595528,0.010445404797792435
1773333239.4412353,-0.5696168689524457,0.07417795704803644,-0.5545037984848022,-0.0042466833256185055,0.00599486380815506,0.010450230911374092
1773333239.8300025,-0.5642021220010617,0.05432299936478101,-0.5484792590141296,-0.021356139332056046,0.006009988486766815,0.010459445416927338
1773333240.032905,-0.5631354332005687,0.04614584945240475,-0.5461233258247375,-0.031268466264009476,0.0060156118124723434,0.010451184585690498
1773333240.2324433,-0.5602565573909171,0.03412137862167348,-0.5426724553108215,-0.04064779356122017,0.006000997498631477,0.010454095900058746
1773333240.4372206,-0.5582604864012463,0.02363917036173326,-0.5395531058311462,-0.05085277929902077,0.00600782036781311,0.01045716367661953
1773333240.6423838,-0.5566900362986487,0.015560282637458138,-0.5365838408470154,-0.0595247820019722,0.006010428071022034,0.010460902005434036
1773333240.8399842,-0.5539789557433752,0.0036816489456422815,-0.5339187383651733,-0.06929217278957367,0.005998324602842331,0.01045961119234562
1773333241.0379982,-0.5518591380970334,-0.0063721563592382055,-0.5309243202209473,-0.07902009785175323,0.006011629477143288,0.010462598875164986
1773333241.2375164,-0.5495181674682431,-0.01445045305747334,-0.5279542207717896,-0.08870773762464523,0.0060049183666706085,0.010471038520336151
1773333241.4382985,-0.5459903887067935,-0.02647291160804755,-0.5248067378997803,-0.09820003062486649,0.006005911156535149,0.010460007935762405
1773333241.6392956,-0.5437413003875465,-0.037494013335491155,-0.5213531851768494,-0.1079036295413971,0.0060210395604372025,0.010465430095791817
1773333241.8443913,-0.542062908251705,-0.04742912018414001,-0.5180589556694031,-0.11712829023599625,0.0060282982885837555,0.010454278439283371
1773333242.0468788,-0.5397856750221013,-0.05765948162570216,-0.515404224395752,-0.12669049203395844,0.006027521565556526,0.0104515440762043
1773333242.243324,-0.5365030546870365,-0.06753380644489518,-0.512698233127594,-0.13468627631664276,0.006017528474330902,0.010461749508976936
1773333242.4826956,-0.5337526223330114,-0.08025011246217151,-0.5086367130279541,-0.14648325741291046,0.0059799859300255775,0.010450921952724457
1773333242.717183,-0.5316174704411746,-0.09107915725452445,-0.5050162076950073,-0.15763938426971436,0.005997024476528168,0.01046130619943142
1773333242.9953117,-0.5287066941502154,-0.102552227735511,-0.5012709498405457,-0.17049401998519897,0.006004443392157555,0.010458847507834435
1773333243.1977885,-0.5265400880393528,-0.11291270017229642,-0.4981662333011627,-0.18040971457958221,0.006027894094586372,0.010460050776600838
1773333243.2426744,-0.5262758620801751,-0.11809011214260239,-0.4974811375141144,-0.18239320814609528,0.006003763526678085,0.010464387014508247
1773333243.5885503,-0.5228121771132439,-0.13260185425761026,-0.49255990982055664,-0.19826310873031616,0.0060124509036540985,0.010457655414938927
1773333243.7039862,-0.5205019052090041,-0.1426110002422064,-0.4905104637145996,-0.20386144518852234,0.005999905988574028,0.010454796254634857
1773333243.892065,-0.5188188272964127,-0.15051991482896734,-0.4880947470664978,-0.21203124523162842,0.00598883256316185,0.010459598153829575
1773333244.0433092,-0.5173889788833267,-0.1579701918078071,-0.4857116937637329,-0.2191987782716751,0.006005266681313515,0.010452184826135635
1773333244.2834709,-0.5137274672612457,-0.17023730470643406,-0.4815780222415924,-0.2301594465970993,0.006019802764058113,0.01045217551290989
1773333244.4885948,-0.5116087509027136,-0.18093152448799651,-0.47859853506088257,-0.2392285317182541,0.006008399650454521,0.010451959446072578
1773333244.6565425,-0.509945573135082,-0.18822359229799523,-0.4767778217792511,-0.24740155041217804,0.006021227687597275,0.010453835129737854
1773333244.8630433,-0.5078267968289604,-0.19851540510143031,-0.4731243848800659,-0.2565518617630005,0.005990995094180107,0.010455334559082985
1773333245.052508,-0.5053026581428655,-0.20875194381264628,-0.4699646234512329,-0.2653765380382538,0.0060045793652534485,0.01046314463019371
1773333245.2485292,-0.5046059184713967,-0.21499137779777028,-0.46784108877182007,-0.27470481395721436,0.006008107215166092,0.010458650067448616
1773333245.4473383,-0.5009360251685128,-0.2304501203412146,-0.46565964818000793,-0.2847634553909302,0.006023485213518143,0.010461252182722092
1773333245.6527293,-0.4984760844710419,-0.240639260908182,-0.46358317136764526,-0.2935849726200104,0.006019506603479385,0.010458789765834808
1773333245.860207,-0.4955194259902274,-0.2508964617051022,-0.4600884020328522,-0.3033404052257538,0.006000975146889687,0.010456852614879608
1773333246.0482535,-0.49269526376430073,-0.26127870376902185,-0.45631834864616394,-0.31176307797431946,0.005999801680445671,0.010461371392011642
1773333246.24841,-0.489549645995465,-0.2716676233139463,-0.4516901969909668,-0.32080236077308655,0.0060238949954509735,0.010457469150424004
1773333246.4650252,-0.4847509319936948,-0.28057362997755353,-0.4467712342739105,-0.32983070611953735,0.006001187488436699,0.010452395305037498
1773333246.6583636,-0.4806434977894477,-0.29033781270131676,-0.4430482089519501,-0.33661723136901855,0.0060094501823186874,0.010457545518875122
1773333246.9462554,-0.4756846563701307,-0.29840766304385863,-0.4335848093032837,-0.3479256331920624,0.00600363127887249,0.010466272011399269
1773333247.1757011,-0.4668706223264468,-0.30936523892357864,-0.4270167648792267,-0.35656386613845825,0.00601259246468544,0.010464819148182869
1773333247.5002253,-0.4554470943027277,-0.3204748840039166,-0.4164929986000061,-0.3656889498233795,0.006017368286848068,0.010451238602399826
1773333247.610167,-0.45230301051505634,-0.3250231515516677,-0.412001371383667,-0.3695327043533325,0.0060247574001550674,0.010453090071678162
1773333247.656521,-0.4534102947697274,-0.3257612698694603,-0.4106171131134033,-0.37081101536750793,0.006006242707371712,0.010453082621097565
1773333247.8581312,-0.4452950187281204,-0.331795148591077,-0.4035130739212036,-0.37749868631362915,0.006008084863424301,0.01046433113515377
1773333248.1850016,-0.430978406845613,-0.34050089988092913,-0.39033737778663635,-0.38634586334228516,0.0060254670679569244,0.010461604222655296
1773333248.3676016,-0.42803284995240576,-0.346852306384109,-0.3823694884777069,-0.390397846698761,0.005699662491679192,0.010385964065790176
1773333248.5655286,-0.4202798751705604,-0.3529604822575989,-0.3736203908920288,-0.39395999908447266,0.005696828011423349,0.010378512553870678
1773333248.8574648,-0.4090094913044674,-0.36048230784422713,-0.3607009947299957,-0.3995831608772278,0.006031308323144913,0.01046658493578434
1773333248.951931,-0.40681667319388604,-0.3648309016186547,-0.35640713572502136,-0.4005739688873291,0.006005404517054558,0.010455943644046783
1773333249.0687835,-0.40223929878658954,-0.36799466573769657,-0.35116639733314514,-0.40182799100875854,0.005991918966174126,0.010462170466780663
1773333249.2659698,-0.39346704009635747,-0.37224086342020135,-0.343511700630188,-0.40427660942077637,0.006013188511133194,0.010459830984473228
1773333249.4720194,-0.38209687694690225,-0.3762233122760252,-0.3340570330619812,-0.4059133529663086,0.0060025788843631744,0.010455133393406868
1773333249.6729972,-0.37212665490222,-0.3787577111710024,-0.3242410719394684,-0.4072204530239105,0.00600806251168251,0.010453611612319946
1773333249.8785648,-0.36480552703189406,-0.3804962191136459,-0.31359735131263733,-0.4082402288913727,0.00601598434150219,0.010460864752531052
1773333250.0738263,-0.3557566959505915,-0.38264651399031213,-0.30468541383743286,-0.40809640288352966,0.005999326705932617,0.010456085205078125
1773333250.2689123,-0.3434855192122705,-0.3843098893633642,-0.2958112061023712,-0.4079587757587433,0.0059975069016218185,0.010458501055836678
1773333250.4720547,-0.3361206536453095,-0.3845403710265811,-0.2852536141872406,-0.40660595893859863,0.0060186684131622314,0.010457595810294151
1773333250.670656,-0.32282519562388995,-0.38274798693169243,-0.2762767970561981,-0.4051876664161682,0.0060219597071409225,0.010452331975102425
1773333250.9496253,-0.31179553859428794,-0.38144274584646054,-0.26332423090934753,-0.4034205973148346,0.006023760885000229,0.010454827919602394
1773333251.1352205,-0.30560983571084177,-0.38231151993849866,-0.25462430715560913,-0.4007774889469147,0.005990689620375633,0.01045510545372963
1773333251.4152358,-0.2938142825402457,-0.38099422893984203,-0.24261921644210815,-0.3957526981830597,0.005983032286167145,0.01045784167945385
1773333251.567508,-0.2910839101510565,-0.3860963481663157,-0.235573410987854,-0.39255961775779724,0.005983047187328339,0.010459436103701591
1773333251.6780152,-0.2875948832099794,-0.3906506309116759,-0.2316090315580368,-0.3899775743484497,0.006028356030583382,0.010457389056682587
1773333251.8726468,-0.2802833802417279,-0.39037294892179397,-0.22348187863826752,-0.3852759301662445,0.006013218313455582,0.010453574359416962
1773333252.0801644,-0.26950926804742464,-0.3837587228086255,-0.21371516585350037,-0.38021111488342285,0.006010543555021286,0.010458502918481827
1773333252.2826807,-0.2604468866621954,-0.37926501191708395,-0.2056134194135666,-0.37531256675720215,0.006009427830576897,0.010453589260578156
1773333252.4868639,-0.2518851707428659,-0.37808445522164064,-0.19706973433494568,-0.37041226029396057,0.006026692688465118,0.010455239564180374
1773333252.6857996,-0.24301271331004862,-0.37404303939168987,-0.18930599093437195,-0.36567893624305725,0.00602426752448082,0.010453013703227043
1773333252.8776367,-0.23122342365696816,-0.3689203753816326,-0.18095804750919342,-0.36187782883644104,0.00600665807723999,0.010458661243319511
1773333253.110532,-0.22216963344140114,-0.3654610446990974,-0.17145143449306488,-0.3564804494380951,0.006018707528710365,0.010454099625349045
1773333253.277841,-0.21269434015555366,-0.36126219661066217,-0.16396644711494446,-0.35207653045654297,0.006009610369801521,0.010461503639817238
1773333253.477814,-0.20306285212456424,-0.3580421112936958,-0.15656264126300812,-0.347037136554718,0.005987836048007011,0.010458949953317642
1773333253.6865413,-0.19413136132583547,-0.35565696220636367,-0.14754782617092133,-0.34214651584625244,0.00602303259074688,0.010456716641783714
1773333253.8842435,-0.18626137472035398,-0.3557589004163513,-0.13978157937526703,-0.33793365955352783,0.006018336862325668,0.010451102629303932
1773333254.0911486,-0.17645087207772017,-0.35232470757232137,-0.13068383932113647,-0.3326961100101471,0.0060266368091106415,0.010457422584295273
1773333254.292784,-0.16672295923529615,-0.3479054966666249,-0.12288568168878555,-0.3278496265411377,0.006008397787809372,0.010453939437866211
1773333254.550829,-0.15497864619855756,-0.3416949719677101,-0.11159368604421616,-0.3219074010848999,0.0060090962797403336,0.010457994416356087
1773333254.8949723,-0.13842410116990878,-0.3338482733971365,-0.09581604599952698,-0.3131520748138428,0.006004324182868004,0.010454649105668068
1773333255.0872397,-0.12851907567902898,-0.32971843929379635,-0.08821545541286469,-0.30768629908561707,0.006014609709382057,0.010462697595357895
1773333255.2831821,-0.11886222884759082,-0.32570236768215777,-0.08043856918811798,-0.3029762804508209,0.0060023535043001175,0.01045675203204155
1773333255.4836411,-0.1094881819919121,-0.32453068280184266,-0.07274000346660614,-0.29928117990493774,0.006000857800245285,0.010453136637806892
1773333255.68693,-0.09956974865976105,-0.3214908216987189,-0.06390547752380371,-0.293853759765625,0.005995672196149826,0.010463802143931389
1773333255.889021,-0.09021955422381844,-0.31796684597668984,-0.05506378784775734,-0.2905542552471161,0.00599772110581398,0.010458039119839668
1773333256.0946488,-0.08002399546806667,-0.31524703843695234,-0.04686565697193146,-0.2874370217323303,0.0059974342584609985,0.010463578626513481
1773333256.290415,-0.06876193135078809,-0.312452399403387,-0.0378824807703495,-0.2846291959285736,0.006034523248672485,0.010471023619174957
1773333256.4950376,-0.058958775923638095,-0.3103477838201615,-0.027986086905002594,-0.28308552503585815,0.006040289998054504,0.010473864153027534
1773333256.6899645,-0.04894973953550118,-0.30885702057351594,-0.02327696979045868,-0.2828608453273773,0.005982741713523865,0.010473329573869705
1773333256.895721,-0.038394068043542555,-0.3071594134178528,-0.01348012313246727,-0.2804587483406067,0.005967043340206146,0.010471783578395844
1773333257.096462,-0.028902231671346493,-0.30583089583653317,-0.004104190040379763,-0.27907857298851013,0.005927820689976215,0.01048242300748825
1773333257.2970304,-0.019153424661638132,-0.3051797920039343,0.00605157483369112,-0.27794694900512695,0.005942960269749165,0.010477177798748016
1773333257.495252,-0.009109178004739035,-0.3047671724517579,0.016650479286909103,-0.276757150888443,0.005876325070858002,0.010469558648765087
1773333257.6971843,0.001481461792838415,-0.3045520344698036,0.023746808990836143,-0.27664878964424133,0.00584382563829422,0.01047082431614399
1773333257.9031575,0.008459452207222187,-0.3046306313866876,0.03308023139834404,-0.2765297591686249,0.005852541886270046,0.01047234795987606
1773333258.1009467,0.02144464898097037,-0.3050071251529248,0.04290284216403961,-0.27628591656684875,0.005836387164890766,0.01047971099615097
1773333258.2988882,0.03118510348170008,-0.305336950957756,0.0535050705075264,-0.2768157124519348,0.00584231223911047,0.010479851625859737
1773333258.5007396,0.03855439577850784,-0.3056569871682273,0.061961691826581955,-0.2774750888347626,0.005842648446559906,0.010476144030690193
1773333258.7531488,0.05129372862886053,-0.30721736917574477,0.07373130321502686,-0.2777988314628601,0.005841745994985104,0.010475768707692623
1773333258.9072807,0.05901582686027359,-0.30884976622413784,0.08193252980709076,-0.278205543756485,0.005851363763213158,0.010477283038198948
1773333259.1072443,0.07424195511356702,-0.3109005985167065,0.09145967662334442,-0.2796955406665802,0.005833802744746208,0.010477645322680473
1773333259.3017921,0.08323846980035582,-0.3122310023376521,0.1003785952925682,-0.28050875663757324,0.0058163804933428764,0.01047154888510704
1773333259.5063164,0.0950681674582028,-0.3141317480175976,0.11117181926965714,-0.281733900308609,0.005822552368044853,0.010467086918652058
1773333259.7802103,0.10768226256966655,-0.3161206533731083,0.12366083264350891,-0.28351929783821106,0.005865875631570816,0.010453595779836178
1773333259.907129,0.11356849104362386,-0.31723761272006373,0.1300867795944214,-0.2843659818172455,0.005856845527887344,0.010464917868375778
1773333260.1031864,0.12533968846958446,-0.3189469014494199,0.13837769627571106,-0.2861716151237488,0.005839269608259201,0.010466995649039745
1773333260.3130705,0.13297926261538695,-0.32089924218275545,0.14892306923866272,-0.28780582547187805,0.0058570364490151405,0.01046459749341011
1773333260.5259082,0.1458946451318128,-0.3235352127660666,0.15953396260738373,-0.2895907759666443,0.0062058791518211365,0.01054435782134533
1773333260.7074394,0.15385902300899187,-0.32521373461107,0.16759248077869415,-0.29120197892189026,0.005984144285321236,0.010453782975673676
1773333260.9108229,0.16637605351253942,-0.3286067714543562,0.1784144639968872,-0.2934567928314209,0.0059990044683218,0.010455239564180374
1773333261.1103647,0.17714279802597846,-0.3314116115710214,0.1883329153060913,-0.29588624835014343,0.0060012079775333405,0.010461058467626572
1773333261.3142278,0.18515681024615682,-0.3334604590529723,0.19847644865512848,-0.2982785403728485,0.005996007472276688,0.010452425107359886
