timestamp,kf_x,kf_y,ekf_raw_x,ekf_raw_y,gt_x,gt_y,gt_obs_x,gt_obs_y
1774349001.2516391,0.5916246013889255,0.29628765961188996,0.6516580313422964,0.22481402952367202,0.6829786896705627,0.20605376362800598,0.3355625569820404,0.2731746435165405
1774349001.4774346,0.5916126511684096,0.29630171987202925,0.6516580313422964,0.22481402952367202,0.6833233833312988,0.20532429218292236,0.33555692434310913,0.2731678783893585
1774349001.6123316,0.5917661380953761,0.2960381393441964,0.6516580313422964,0.22481402952367202,0.6829777359962463,0.2060266137123108,0.3355585038661957,0.27316293120384216
1774349001.896538,0.5917376567234954,0.296067350891514,0.6516580313422964,0.22481402952367202,0.6829959750175476,0.20604339241981506,0.33556777238845825,0.2731570601463318
1774349002.0042,0.5917099980608345,0.2960996689289356,0.6516580313422964,0.22481402952367202,0.6830012798309326,0.20603719353675842,0.33556339144706726,0.2731703519821167
1774349002.199419,0.5916794615951678,0.2961350438266613,0.6516580313422964,0.22481402952367202,0.682983934879303,0.2060415893793106,0.33556851744651794,0.27316814661026
1774349002.4536138,0.5917229603259823,0.29607967836178395,0.6516580313422964,0.22481402952367202,0.682993471622467,0.20603449642658234,0.3355660140514374,0.2731648087501526
1774349002.5980477,0.5917634517576753,0.2960281542364728,0.6516580313422964,0.22481402952367202,0.682997465133667,0.20600855350494385,0.33557048439979553,0.2731522023677826
1774349002.8002334,0.5918802103191322,0.29584149098445034,0.6516580313422964,0.22481402952367202,0.6829804182052612,0.2060348242521286,0.3355751037597656,0.2731669545173645
1774349003.053092,0.59184727730168,0.29587996203472366,0.6516580313422964,0.22481402952367202,0.6829855442047119,0.20602403581142426,0.33556634187698364,0.27315664291381836
1774349003.200555,0.5919589523791154,0.2957001541509413,0.6516580313422964,0.22481402952367202,0.6829544901847839,0.2060314416885376,0.3356303870677948,0.2740321457386017
1774349003.4527586,0.5919141736576864,0.295752013265597,0.6516580313422964,0.22481402952367202,0.6829794645309448,0.20603927969932556,0.3355690836906433,0.2731667757034302
1774349003.6026359,0.591899628201976,0.29576729689364273,0.6516580313422964,0.22481402952367202,0.6829937100410461,0.20603488385677338,0.3355739116668701,0.2731686234474182
1774349003.801678,0.5920278833656785,0.29548833237801936,0.6516580313422964,0.22481402952367202,0.682945966720581,0.20603518187999725,0.33554545044898987,0.27316585183143616
1774349004.0056832,0.5919917752216075,0.29553103912344414,0.6516580313422964,0.22481402952367202,0.6829812526702881,0.20603343844413757,0.3355754613876343,0.27316218614578247
1774349004.208863,0.5920474024372818,0.2954324729005421,0.6516580313422964,0.22481402952367202,0.6829696297645569,0.20603109896183014,0.33555954694747925,0.27316814661026
1774349004.4523675,0.5919979627879177,0.29548332220979345,0.6516580313422964,0.22481402952367202,0.6829742193222046,0.2060406655073166,0.33556845784187317,0.27316731214523315
1774349004.6571786,0.5920166153990081,0.2954595316637453,0.6516580313422964,0.22481402952367202,0.6829919815063477,0.20603212714195251,0.3355698883533478,0.273170530796051
1774349004.80598,0.5919531977643724,0.29553197326248176,0.6516580313422964,0.22481402952367202,0.6829826235771179,0.2060396522283554,0.33557721972465515,0.2731768488883972
1774349005.0526023,0.5919016516915023,0.29558472042533157,0.6516580313422964,0.22481402952367202,0.6829888820648193,0.20605404675006866,0.33556443452835083,0.2731793522834778
1774349005.2096791,0.5920157933773063,0.29535367824812214,0.6516580313422964,0.22481402952367202,0.6829806566238403,0.2060299515724182,0.33555907011032104,0.27316704392433167
1774349005.4084582,0.5919661982113162,0.29541166198865804,0.6516580313422964,0.22481402952367202,0.6829714775085449,0.20605264604091644,0.3355674743652344,0.2731788158416748
1774349005.652017,0.5920461077896829,0.2951045575820345,0.6516580313422964,0.22481402952367202,0.682971179485321,0.20604270696640015,0.3355564773082733,0.2731594443321228
1774349005.85201,0.5921246385466279,0.2949734677823354,0.6516580313422964,0.22481402952367202,0.682982325553894,0.20603495836257935,0.3355630338191986,0.2731682062149048
1774349006.009001,0.5921810731325209,0.29488663795087977,0.6516580313422964,0.22481402952367202,0.6829766035079956,0.2060561180114746,0.33555373549461365,0.2731793224811554
