ts,leg_x,leg_y,db_x,db_y,odom_x,odom_y,gt_x,gt_y,gt_obs_x,gt_obs_y
1773916430.4990396,0.2392294742194873,-0.23432209328828102,0.42227922356418657,-0.37381466949074327,0.2392294742194873,-0.23432209328828102,0.19284193217754364,-0.26709672808647156,-0.28692466020584106,-0.11372940242290497
1773916430.678302,0.2392294742194873,-0.23432209328828102,0.4223107792460424,-0.3738387076443501,0.2392294742194873,-0.23432209328828102,0.1928560435771942,-0.26711171865463257,-0.28687041997909546,-0.11369781196117401
1773916430.7965267,0.2392294742194873,-0.23432209328828102,0.42230876928297617,-0.3738371779951843,0.2392294742194873,-0.23432209328828102,0.19284944236278534,-0.2671051621437073,-0.2869310975074768,-0.11375485360622406
1773916430.9926832,0.2392294742194873,-0.23432209328828102,0.42227775983542404,-0.3738135448825909,0.2392294742194873,-0.23432209328828102,0.192848339676857,-0.26711130142211914,-0.2869301736354828,-0.11375304311513901
1773916431.2177215,0.2392294742194873,-0.23432209328828102,0.42226860245406245,-0.373806564013998,0.2392294742194873,-0.23432209328828102,0.1928500235080719,-0.26710906624794006,-0.2869219183921814,-0.11376568675041199
1773916431.301646,0.2392294742194873,-0.23432209328828102,0.4222960577964811,-0.37382746630921404,0.2392294742194873,-0.23432209328828102,0.19284534454345703,-0.26711001992225647,-0.28690534830093384,-0.11372176557779312
1773916431.4677496,0.2392294742194873,-0.23432209328828102,0.4222506847656034,-0.37379283838087984,0.2392294742194873,-0.23432209328828102,0.19285397231578827,-0.26711204648017883,-0.286912739276886,-0.11339448392391205
1773916431.668881,0.2392294742194873,-0.23432209328828102,0.42225173321729026,-0.3737936367799797,0.2392294742194873,-0.23432209328828102,0.19286616146564484,-0.26710161566734314,-0.2869108021259308,-0.11336786299943924
1773916431.8713267,0.2392294742194873,-0.23432209328828102,0.4222358054737042,-0.37378150000391913,0.2392294742194873,-0.23432209328828102,0.19284909963607788,-0.26710042357444763,-0.2869029641151428,-0.11339715123176575
1773916432.0757427,0.26072695789270933,-0.25161975930850733,0.4221376597700385,-0.3737066563623339,0.2392294742194873,-0.23432209328828102,0.19283637404441833,-0.2671005129814148,-0.2868797183036804,-0.11370132118463516
1773916432.2774098,0.2803679035530663,-0.2664653575574993,0.42207073352725333,-0.37365557906677893,0.2392294742194873,-0.23432209328828102,0.19285324215888977,-0.2671060264110565,-0.2868747413158417,-0.11368439346551895
1773916432.4746587,0.29769873675074265,-0.27955990143777687,0.4220970750210874,-0.3736756467905292,0.2392294742194873,-0.23432209328828102,0.1928456425666809,-0.2671118676662445,-0.2868705093860626,-0.11369562894105911
1773916432.6777706,0.31299401796203663,-0.29111268288596764,0.42210577470865157,-0.3736822672098353,0.2392294742194873,-0.23432209328828102,0.1928466260433197,-0.2671215832233429,-0.2868669331073761,-0.11370980739593506
1773916432.8736894,0.32666307157593494,-0.3014378867237078,0.4221455089669749,-0.3737125087691378,0.2392294742194873,-0.23432209328828102,0.1928383708000183,-0.26711368560791016,-0.28687718510627747,-0.1137128472328186
1773916433.0773659,0.33884726238428303,-0.31061573483974225,0.42212514919361155,-0.3736688710713932,0.23923374086516788,-0.23429721843701135,0.19320452213287354,-0.26518842577934265,-0.2868835926055908,-0.1137092262506485
1773916433.283584,0.3506054274532143,-0.31648637867813534,0.42272855754768096,-0.371275791006037,0.2396639752216211,-0.23177869829612385,0.1934542953968048,-0.2611103951931,-0.2868727147579193,-0.11370108276605606
1773916433.4792767,0.36115034388428646,-0.3203436208644575,0.42333364846927024,-0.36750633489685186,0.24030210826180307,-0.2280357601121994,0.19405511021614075,-0.25764200091362,-0.2868792414665222,-0.11369561403989792
1773916433.6791687,0.3717638510512136,-0.32318772954433655,0.4245475657737563,-0.36358092399896547,0.24102691989557545,-0.22377196193361248,0.19483047723770142,-0.25327208638191223,-0.28688839077949524,-0.11370830982923508
1773916433.8779304,0.3810175755583506,-0.3252090318756539,0.4252830116787183,-0.3594910802661942,0.24172700345508716,-0.21965767066806774,0.1955680251121521,-0.24829043447971344,-0.28687211871147156,-0.11369882524013519
