timestamp,kf_x,kf_y,ekf_raw_x,ekf_raw_y,gt_x,gt_y,gt_tb1_x,gt_tb1_y
1773851911.3716784,-0.2897685218589733,-0.09127583204455705,-0.28949048286156726,-0.0914683673946261,-0.29032430052757263,-0.09300538897514343,0.04285605251789093,-0.13203909993171692
1773851911.627866,-0.2901276694785709,-0.09123444725599404,-0.2894901700492588,-0.09146330452133367,-0.29036808013916016,-0.09301626682281494,0.04287112504243851,-0.13205085694789886
1773851911.7699344,-0.2905080714342777,-0.09148454746482648,-0.28948929554816355,-0.09144917234076688,-0.29031315445899963,-0.09301939606666565,0.04285131022334099,-0.132057785987854
1773851911.9741204,-0.2909344702309395,-0.09176770855881579,-0.2894893965035533,-0.09145079943234603,-0.29030895233154297,-0.09301366657018661,0.042859625071287155,-0.1320563405752182
1773851912.1731544,-0.2914026331363977,-0.09205744240866515,-0.28949120154626445,-0.09147995453029828,-0.29030779004096985,-0.09300139546394348,0.042837873101234436,-0.13204437494277954
1773851912.3750365,-0.2919079172597133,-0.09238182619094369,-0.28948954283208916,-0.09145315550552402,-0.29032713174819946,-0.09299734234809875,0.04284225404262543,-0.13204440474510193
1773851912.5760047,-0.2924441029936348,-0.09272002462850026,-0.2894902010242955,-0.09146379257376533,-0.2903282642364502,-0.09301359206438065,0.042840465903282166,-0.1320502758026123
1773851912.776448,-0.293010564386957,-0.09308852306774,-0.2894889595763594,-0.0914437246802096,-0.29029688239097595,-0.09301608800888062,0.04285559058189392,-0.13206608593463898
1773851912.9778407,-0.293600620118867,-0.09345477934137845,-0.28948895878369146,-0.09144371187329708,-0.29030418395996094,-0.09300015866756439,0.04284657537937164,-0.13204613327980042
1773851913.1796215,-0.2942149692850177,-0.09385275510944292,-0.28948854997900897,-0.09143709560211105,-0.29031652212142944,-0.09301714599132538,0.04284335672855377,-0.1320490837097168
1773851913.3784719,-0.29483737072782235,-0.09423030561317045,-0.2894887378565979,-0.091440139428041,-0.2902999818325043,-0.09301487356424332,0.04284321144223213,-0.1320520043373108
1773851913.5794723,-0.29558011409110097,-0.0946730340110871,-0.28948770263195117,-0.09142341861492809,-0.29030492901802063,-0.09301120042800903,0.042847201228141785,-0.1320515125989914
1773851913.780978,-0.2962313968517172,-0.09508739049891833,-0.2894878511678776,-0.09142583106760205,-0.29029229283332825,-0.09300774335861206,0.04284986853599548,-0.13204750418663025
1773851913.9806228,-0.29688202619110193,-0.09548150087046642,-0.28948785064993193,-0.09142582270834913,-0.2902892529964447,-0.09301356226205826,0.04285935312509537,-0.13204866647720337
1773851914.1808496,-0.29753954352853457,-0.09589684117373647,-0.2894880742334935,-0.0914294420673556,-0.29028505086898804,-0.09301336854696274,0.04285556823015213,-0.13205371797084808
1773851914.3781831,-0.29831308571142234,-0.096362902455626,-0.2894889592798082,-0.09144374032317225,-0.29027634859085083,-0.09300379455089569,0.04285873472690582,-0.1320488601922989
1773851914.5792146,-0.2989587250592363,-0.0967634777561096,-0.289489312344184,-0.09144944870480823,-0.2903072237968445,-0.09301541745662689,0.042855605483055115,-0.13204678893089294
1773851914.7801497,-0.29979319727766274,-0.09720116732744861,-0.2894886116382506,-0.09143812110594005,-0.29031455516815186,-0.09301038086414337,0.0428515262901783,-0.13204911351203918
1773851915.1851208,-0.3004117185975928,-0.09758129681625667,-0.28948938715394207,-0.09145065176509429,-0.29030293226242065,-0.09301187843084335,0.04285711422562599,-0.13205048441886902
1773851915.2879186,-0.30099058682685903,-0.09793719073380626,-0.28948938715394207,-0.09145065176509429,-0.2903302311897278,-0.09301330894231796,0.042874593287706375,-0.13205291330814362
1773851915.441057,-0.30167639682362496,-0.09835257418369536,-0.2894901350256422,-0.09146273028623124,-0.29034316539764404,-0.09303726255893707,0.04285142570734024,-0.1320565640926361
1773851915.5856478,-0.30223475544246003,-0.09869285791905603,-0.2894879534477909,-0.09142749112642762,-0.29029539227485657,-0.09300973266363144,0.04285891354084015,-0.13206462562084198
