timestamp,odom_x,odom_y,lidar_x,lidar_y,kf_x,kf_y,opti_x,opti_y
1772208294,0.3900000000172599,0.014999998513859542,0.4347631141686336,-0.01844086970024675,0.39024706409516763,0.014815426072321787,0.39273422956466675,0.015977023169398308
1772208294,0.3900253090217576,0.015000290293733218,0.44094014321419506,-0.014336137974874891,0.3905580079404865,0.014651376976724018,0.39269986748695374,0.016039729118347168
1772208294,0.3900253090210168,0.0150002903579402,0.44110444012432315,-0.016597280544204774,0.39085635129302154,0.01446693614398947,0.3927288055419922,0.0160074345767498
1772208295,0.39002530902145355,0.015000290320085423,0.44676788481863927,-0.01548242061111166,0.39118995019028957,0.014288241805840103,0.3926944136619568,0.016030017286539078
1772208295,0.39000000001547735,0.014999998668484303,0.4278899965761837,-0.01233715490299443,0.39138972191157695,0.014124771392704722,0.3927439749240875,0.015973253175616264
1772208295,0.3900000000147229,0.01499999873401127,0.4322724682058741,-0.018197232408956317,0.39164481302800186,0.013923095768040737,0.39276033639907837,0.01594187691807747
1772208295,0.39000000001945245,0.014999998323595656,0.44234012301493425,-0.015314156976873192,0.3919691806852305,0.013736024425252987,0.39277228713035583,0.01593935489654541
1772208295,0.3900253090250766,0.015000290005744597,0.4553192086955129,-0.015762318699375073,0.39240021501690103,0.013547316560099984,0.3927364945411682,0.016017410904169083
1772208296,0.3900253090250766,0.015000290005744597,0.4394052629917789,-0.012625236743806233,0.39269946192496386,0.0133806949739144,0.39270082116127014,0.016036758199334145
1772208296,0.39000000001974366,0.014999998298327707,0.4420493982789971,-0.015360917910703991,0.39299381244676,0.013194329514970788,0.39273515343666077,0.015969593077898026
1772208296,0.39000000001974366,0.014999998298327707,0.4385591089879008,-0.019313974851084503,0.39329365465627747,0.012980408778166553,0.3927331566810608,0.015996504575014114
1772208296,0.39000000001974366,0.014999998298327707,0.4375595375808796,-0.019270364026027723,0.39359396130851165,0.01276161450653099,0.39273232221603394,0.016004029661417007
1772208296,0.39000000001974366,0.014999998298327707,0.4413888285943631,-0.019375791395112106,0.39393016587554247,0.01253554959098192,0.3927363455295563,0.01601218804717064
1772208296,0.39000000001974366,0.014999998298327707,0.44205221375911674,-0.015233693056414383,0.3942757959465687,0.01233610077841713,0.3927370309829712,0.01600399985909462
1772208297,0.3900253090299691,0.015000289580950732,0.45290748150383514,-0.015151084283242529,0.39473058796935606,0.01213495657153176,0.39274242520332336,0.016008466482162476
1772208297,0.3900000000151736,0.014999998695685175,0.4454724454879469,-0.015670000970409322,0.3950846118796507,0.011926908857310656,0.3927643895149231,0.0159924253821373
1772208297,0.3900000000113871,0.014999999024498544,0.44092408260095195,-0.014996613795656574,0.395433615329263,0.011721924216846012,0.39275211095809937,0.016009146347641945
1772208297,0.39000000000727425,0.014999999381879814,0.4407990415556381,-0.015529605491357065,0.3957853344847411,0.011510642854894625,0.392756849527359,0.015984579920768738
1772208297,0.3900253090177644,0.01500029064163913,0.43582781936723075,-0.014703084170535499,0.3961263898481183,0.011304098412540984,0.3927324414253235,0.01599954627454281
1772208298,0.3900000000082053,0.014999999301126091,0.43682059609083734,-0.014855548013089564,0.3964278689381675,0.011093869260089846,0.3927382826805115,0.016010135412216187
1772208298,0.3900000000089703,0.014999999234703435,0.4535644247294626,-0.015564500627746765,0.3968940026305423,0.010876383834859218,0.3927384614944458,0.016014402732253075
1772208298,0.3900000000089703,0.014999999234703435,0.44664954790779204,-0.014509588770501215,0.3973064242629196,0.010665960570416067,0.39274001121520996,0.016018230468034744
1772208298,0.3900000000125337,0.014999998925595342,0.4293231994614708,-0.020655878245351082,0.3975759255460281,0.010402308612950514,0.39275288581848145,0.016013406217098236
1772208298,0.39043027254117,0.015002519272860497,0.4424081420630853,-0.019069424805696778,0.3983855627540779,0.010153004606899678,0.3935461640357971,0.015666857361793518
1772208299,0.39040497658916085,0.015004051909514147,0.44023929937717365,-0.019096381054731566,0.3987232777247996,0.009900987861218779,0.3940974473953247,0.015013976953923702
1772208299,0.39030391061851905,0.015009928394424726,0.44173592842309667,-0.01907800339108226,0.3990011869805093,0.009652083555694932,0.3952684998512268,0.013796276412904263
1772208299,0.3902786819882221,0.015011993217525258,0.4462419879267241,-0.023813522869829157,0.3993971000387137,0.0093559504614722,0.39578068256378174,0.013012418523430824
1772208299,0.3903789846408381,0.014998233005330097,0.42747180761726444,-0.02182940219639601,0.3997499496182678,0.009060779799233011,0.3961920738220215,0.013921303674578667
1772208299,0.3904541145562798,0.014987221461280006,0.4329197015282838,-0.023303316986796982,0.400127677299145,0.00875395066582444,0.39650577306747437,0.015231453813612461
1772208300,0.3904042845121741,0.014996159321205573,0.43975486757156224,-0.019293301802452714,0.40044513429054074,0.008503174593330064,0.39627665281295776,0.015437815338373184
1772208300,0.3902801294003486,0.015020672187123735,0.4266940929381235,-0.022339270002555423,0.4005680510878712,0.008238515760392508,0.39652737975120544,0.014206333085894585
