timestamp,robot_id,x,y,v_cmd,w_cmd
1777377579.3853638,tb1,0.9999965922754908,2.0000000000268914,-0.15169207307665156,-1.5
1777377579.409145,tb2,-1.5000034077245095,-1.9999999999731086,0.18,0.6652198021381271
1777377579.4353225,tb1,0.9965112662892085,2.000048002480014,-0.14174938284750022,-1.5
1777377579.459119,tb2,-1.49998377384793,-1.9999996837738103,0.18,0.6522786014038364
1777377579.485271,tb1,0.9899665643763721,2.00049490311056,-0.12108432353515358,-1.5
1777377579.509294,tb2,-1.4982235447073817,-1.9999513738313697,0.18000000000000002,0.5856846339321627
1777377579.5354314,tb1,0.9899665643763721,2.00049490311056,-0.12108432353515358,-1.5
1777377579.5592644,tb2,-1.4939622923311582,-1.9997070380398931,0.18,0.5248816296957203
1777377579.58543,tb1,0.9843169834304267,2.001301650838354,-0.10281529019296684,-1.5
1777377579.6091356,tb2,-1.487196012141855,-1.999124156918999,0.18,0.4724905566340881
1777377579.6353772,tb1,0.9790397155360884,2.0024668963390835,-0.08628750603322632,-1.5
1777377579.659158,tb2,-1.478803573021426,-1.9981488424078528,0.18,0.42700037949563807
1777377579.6854126,tb1,0.9746337384069205,2.0037809688151915,-0.07117316121554412,-1.5
1777377579.7092288,tb2,-1.4711777501676147,-1.997024374460858,0.18,0.38363798663481047
1777377579.7354515,tb1,0.9711887618399636,2.0046335991330975,-0.0572303308653644,-1.5
1777377579.7591624,tb2,-1.4636173260271461,-1.995908784833553,0.18,0.3406820617072578
1777377579.7853868,tb1,0.9676910790946239,2.0052182895017823,-0.0440389200979853,-1.5
1777377579.809157,tb2,-1.4561218535128415,-1.9948048183773615,0.18,0.2980924438209613
1777377579.8353467,tb1,0.9640222652578414,2.0058917821122355,-0.031353994918831826,-1.5
1777377579.8590603,tb2,-1.4479291547751987,-1.9932580905015649,0.18,0.2562029277684938
1777377579.8853548,tb1,0.9606835222126782,2.006629041795441,-0.019038375856968753,-1.5
1777377579.9090197,tb2,-1.4392083195200867,-1.9912263064734739,0.18,0.21516154860117698
1777377579.9353569,tb1,0.9599132953398464,2.007213076932031,-0.007205834403437529,-1.5
1777377579.9591763,tb2,-1.4392083195200867,-1.9912263064734739,0.18,0.21516154860117698
1777377579.98529,tb1,0.9598253554591236,2.0072647595701136,0.004518324359663843,-1.5
