timestamp,robot_id,v_cmd,w_cmd
1776693383.4241269,tb3,-0.08600225052151798,1.5
1776693383.4741483,tb3,-0.08600225052151798,1.5
1776693383.5241525,tb3,-0.08600225052151798,1.5
1776693383.5741374,tb3,-0.08600225052151798,1.5
1776693383.6241264,tb3,-0.08600225052151798,1.5
1776693383.657538,tb1,0.008884427358775657,-1.5
1776693383.6741147,tb3,-0.08600225052151798,1.5
1776693383.7075613,tb1,0.008867119158354439,-1.4999999999999998
1776693383.7242475,tb3,-0.08600225052151798,1.5
1776693383.7574637,tb1,0.00887303550631473,-1.5
1776693383.765002,tb2,-0.10434139413176188,-1.5
1776693383.7739336,tb3,-0.0878160917453867,1.5
1776693383.807566,tb1,0.008897840115308517,-1.4999999999999998
1776693383.8148065,tb2,-0.10428891082560106,-1.5
1776693383.8244364,tb3,-0.08783884987381248,1.5
1776693383.8575652,tb1,0.008883267689586135,-1.5000000000000002
1776693383.8648129,tb2,-0.10408839195737188,-1.5
1776693383.8744473,tb3,-0.08786170335605045,1.5
1776693383.9074526,tb1,0.00886810320417082,-1.5
1776693383.9148223,tb2,-0.10451611672645579,-1.5
1776693383.9241934,tb3,-0.08788669493400851,1.5
1776693383.9574547,tb1,0.008881240300435099,-1.5
1776693383.9648256,tb2,-0.10446812157099004,-1.5
1776693383.974198,tb3,-0.08788547377072013,1.5000000000000002
1776693384.0076005,tb1,0.008881461833993125,-1.4999999999999998
1776693384.0149827,tb2,-0.10531684115935208,-1.5
1776693384.0241992,tb3,-0.08791240147118205,1.5
1776693384.0575528,tb1,0.008883795522991225,-1.5
1776693384.0648258,tb2,-0.10529598681684878,-1.5
1776693384.0743372,tb3,-0.08783787207131923,1.5
1776693384.1075125,tb1,0.008883106549413674,-1.5
1776693384.114827,tb2,-0.10536567900299991,-1.5
1776693384.124253,tb3,-0.08780951386452095,1.5
1776693384.1574986,tb1,0.008905157513510037,-1.5
1776693384.1649926,tb2,-0.10532581852173033,-1.5
1776693384.1740294,tb3,-0.08794120945757683,1.5
1776693384.207441,tb1,0.008877358890166418,-1.4999999999999998
1776693384.2149458,tb2,-0.10534841496251489,-1.5
1776693384.2241902,tb3,-0.08793968215650362,1.5
1776693384.257599,tb1,0.008892450188603863,-1.5
1776693384.2648175,tb2,-0.10535603510681091,-1.5
1776693384.274224,tb3,-0.0882286004641629,1.5
1776693384.3076081,tb1,0.00888290905047778,-1.4999999999999998
1776693384.31485,tb2,-0.10535670313796461,-1.5
1776693384.3242898,tb3,-0.0881321918231869,1.5
1776693384.3575613,tb1,0.008871268466451447,-1.5
1776693384.3648484,tb2,-0.10534715866914257,-1.5
1776693384.3744545,tb3,-0.0882362785124906,1.4999999999999998
1776693384.407555,tb1,0.008889715183737797,-1.5
1776693384.4148314,tb2,-0.10534114514210777,-1.5
1776693384.424257,tb3,-0.088190937307656,1.5
1776693384.4575543,tb1,0.008892427780739912,-1.5
1776693384.4648464,tb2,-0.10562758013950815,-1.5
1776693384.4740937,tb3,-0.08822785973016888,1.5
1776693384.5075471,tb1,0.008881036780854345,-1.5
1776693384.514836,tb2,-0.10560441968724053,-1.5
1776693384.524105,tb3,-0.08819823602520743,1.5
1776693384.5575974,tb1,0.008900371137846226,-1.5
1776693384.5649805,tb2,-0.10552100305011716,-1.5
1776693384.5739622,tb3,-0.08828998277033821,1.5
1776693384.607599,tb1,0.008891797495242467,-1.4999999999999998
1776693384.614845,tb2,-0.10564244113979543,-1.5
1776693384.6243467,tb3,-0.08820770423260003,1.5000000000000002
1776693384.6575642,tb1,0.008889081653790152,-1.5
1776693384.6650221,tb2,-0.10556099241265704,-1.5
1776693384.674055,tb3,-0.07907910145184614,1.5
1776693384.707583,tb1,0.008886113785181097,-1.5
1776693384.7148154,tb2,-0.10580902589726857,-1.5
1776693384.723994,tb3,-0.07898096419110795,1.5
1776693384.7574892,tb1,0.00887450681295367,-1.5000000000000002
1776693384.7647738,tb2,-0.10581127686368934,-1.5
1776693384.7739277,tb3,-0.07899104580679853,1.5
1776693384.8075402,tb1,0.00889066449180611,-1.5000000000000002
1776693384.8148417,tb2,-0.10582551105752364,-1.5
1776693384.8240762,tb3,-0.07900691973286307,1.5
1776693384.857509,tb1,0.00887027765612932,-1.5
1776693384.8648374,tb2,-0.10590544134383792,-1.5
1776693384.874495,tb3,-0.07904234550545336,1.5
1776693384.9075603,tb1,0.008883659758286172,-1.5
1776693384.9148436,tb2,-0.10582225591480816,-1.5
1776693384.9243374,tb3,-0.07587526841688345,1.5
1776693384.9575477,tb1,0.008891452409805638,-1.5
1776693384.9648654,tb2,-0.10574457921647545,-1.5
1776693384.9745355,tb3,-0.07593064117243366,1.5
1776693385.0075758,tb1,0.00887501575794113,-1.5
1776693385.0148573,tb2,-0.10708397528539115,-1.5
1776693385.0241542,tb3,-0.075902483076879,1.5
1776693385.0575829,tb1,0.008890062936955398,-1.5
1776693385.06483,tb2,-0.10700495612128297,-1.5
1776693385.073997,tb3,-0.07595723488127308,1.5
1776693385.107593,tb1,0.008896624116957099,-1.4999999999999998
1776693385.1148486,tb2,-0.1064541126921313,-1.5
1776693385.1240165,tb3,-0.07139914930696196,1.5
1776693385.1574762,tb1,0.008895702204929546,-1.5000000000000002
1776693385.164848,tb2,-0.10638098606116636,-1.5
1776693385.1743014,tb3,-0.07131014462564335,1.5
1776693385.2076375,tb1,0.008884214386705632,-1.5
1776693385.2147994,tb2,-0.10642929771623204,-1.5
1776693385.2244346,tb3,-0.07130522655352485,1.5
1776693385.2575653,tb1,0.008882947131457033,-1.4999999999999998
1776693385.2648385,tb2,-0.10632549092478032,-1.5
1776693385.2741835,tb3,-0.07131426084002655,1.5
1776693385.3075814,tb1,0.00888483590725924,-1.5
1776693385.3150177,tb2,-0.10630477385911613,-1.5
1776693385.3242278,tb3,-0.06990568466683188,1.5
1776693385.357444,tb1,0.008862593962064623,-1.4999999999999998
1776693385.3648567,tb2,-0.10634595966821597,-1.5
1776693385.3742118,tb3,-0.07749437493396243,1.5
1776693385.4074767,tb1,0.008875918680013764,-1.5000000000000002
1776693385.4148412,tb2,-0.10623557397236164,-1.5
1776693385.4242253,tb3,-0.07747031454379329,1.5
1776693385.457449,tb1,0.00889174449124596,-1.5
1776693385.464849,tb2,-0.1061449753602704,-1.5
1776693385.4741669,tb3,-0.07748576778696124,1.5
1776693385.5074775,tb1,0.008876389344343746,-1.5
1776693385.514851,tb2,-0.10616668135565746,-1.5
1776693385.5242734,tb3,-0.08056227684242243,1.5
1776693385.557458,tb1,0.00888156259255858,-1.4999999999999998
1776693385.5648468,tb2,-0.10619918101211842,-1.5
1776693385.5743752,tb3,-0.0806355588323666,1.5
1776693385.6074803,tb1,0.008883800353026654,-1.5
1776693385.614848,tb2,-0.10567589119930147,-1.5
1776693385.6243794,tb3,-0.08056775065101951,1.5
1776693385.6648357,tb2,-0.10572533371204676,-1.5
1776693385.6741524,tb3,-0.0805822043925922,1.5
1776693385.7075458,tb1,0.009514648049503076,-1.5
1776693385.7148094,tb2,-0.10570787456247205,-1.5
1776693385.7242165,tb3,-0.07640368985837069,1.5
1776693385.75756,tb1,0.009502928759026679,-1.5
1776693385.7648218,tb2,-0.10570391933723582,-1.5
1776693385.7744238,tb3,-0.0763411401483532,1.5
1776693385.8075452,tb1,0.008816192490828371,-1.5
1776693385.8148563,tb2,-0.10487314505614606,-1.5
1776693385.8243291,tb3,-0.07633290251272429,1.5
1776693385.8575578,tb1,0.008821718722992247,-1.5
1776693385.864804,tb2,-0.1048511591515444,-1.5
1776693385.8745294,tb3,-0.07634215488253102,1.5
1776693385.9075623,tb1,0.008833417424824764,-1.5
1776693385.9148211,tb2,-0.10489225411295668,-1.5
1776693385.9243288,tb3,-0.07472202038793813,1.5
1776693385.9575346,tb1,0.008804661148293364,-1.4999999999999998
1776693385.9648533,tb2,-0.10484710195071592,-1.5
1776693385.9744546,tb3,-0.07460699586656659,1.5
1776693386.007518,tb1,0.008819335631366842,-1.5
1776693386.0148277,tb2,-0.10490551752975576,-1.5
1776693386.0239275,tb3,-0.07465745060523295,1.4999999999999998
1776693386.0575738,tb1,0.00874578824023813,-1.5
1776693386.0648336,tb2,-0.10413413768524574,-1.5
1776693386.0744293,tb3,-0.07470711537664977,1.5
1776693386.10754,tb1,0.008746427364445116,-1.5000000000000002
1776693386.1148179,tb2,-0.10403552743529614,-1.5
1776693386.1242974,tb3,-0.07469696514601881,1.5
1776693386.1576073,tb1,0.008735969516116401,-1.5
1776693386.16484,tb2,-0.10421896237965222,-1.5
1776693386.1742907,tb3,-0.06790804028005981,1.4999999999999998
1776693386.2075665,tb1,0.008737135237558123,-1.5
1776693386.2148356,tb2,-0.10361249487091531,-1.5
1776693386.2244635,tb3,-0.06791108717903223,1.5
1776693386.25755,tb1,0.008408391697493418,-1.5
1776693386.2648487,tb2,-0.10366974661746783,-1.5
1776693386.2745485,tb3,-0.06790233757427765,1.5
1776693386.3075573,tb1,0.008401318272364625,-1.5000000000000002
1776693386.314845,tb2,-0.10364328539466715,-1.5
1776693386.3242183,tb3,-0.06791425472369944,1.5
1776693386.3575234,tb1,0.008403973035146763,-1.5
1776693386.3648422,tb2,-0.10371458618084563,-1.5
1776693386.3741693,tb3,-0.06793400376496662,1.5
1776693386.4076047,tb1,0.008407539715130107,-1.5
1776693386.414816,tb2,-0.1041601632868514,-1.5
1776693386.4241142,tb3,-0.07117331303252615,1.5
1776693386.4574976,tb1,0.008395462204646702,-1.5
1776693386.4648585,tb2,-0.1042264302245058,-1.5
1776693386.4742966,tb3,-0.07123398471826704,1.5
1776693386.5075433,tb1,0.007657867452234579,-1.5
1776693386.5148609,tb2,-0.10423351078384534,-1.5
1776693386.5241191,tb3,-0.07477661093661864,1.5
1776693386.557539,tb1,0.007952227202863458,-1.5
1776693386.5648634,tb2,-0.10427633023510113,-1.5
1776693386.5743756,tb3,-0.07476449324335858,1.5
1776693386.607545,tb1,0.0079468596095176,-1.4999999999999998
1776693386.6148424,tb2,-0.1086638993817903,-1.5
1776693386.6246176,tb3,-0.07475676531991378,1.5
1776693386.6575472,tb1,0.007967662022197525,-1.4999999999999998
1776693386.6648536,tb2,-0.10870459089754764,-1.5
1776693386.674256,tb3,-0.07465712716625103,1.5
1776693386.707548,tb1,0.007954526652209977,-1.5
1776693386.7147973,tb2,-0.1086292738036664,-1.5
1776693386.7241442,tb3,-0.07462496534002647,1.5
1776693386.7575407,tb1,0.009348071843354571,-1.5
1776693386.7648098,tb2,-0.10869664847346856,-1.5
1776693386.7742772,tb3,-0.07458007791356193,1.5
1776693386.8075495,tb1,0.009342413470134885,-1.5
1776693386.8148587,tb2,-0.10795849310786264,-1.5
1776693386.8243084,tb3,-0.07460330442091126,1.5
1776693386.8575752,tb1,0.009350091952412595,-1.5
1776693386.8648536,tb2,-0.10795317286636273,-1.5
1776693386.8742743,tb3,-0.07457984356740083,1.5
1776693386.907527,tb1,0.009357109346077103,-1.5
1776693386.9148462,tb2,-0.1079151708413103,-1.5
1776693386.9244153,tb3,-0.06865728963227528,1.5
1776693386.9575636,tb1,0.00935382439698494,-1.5
1776693386.9648376,tb2,-0.10796379645418365,-1.5
1776693386.974663,tb3,-0.068696383875783,1.5
1776693387.0075285,tb1,0.008686957936031739,-1.5000000000000002
1776693387.014849,tb2,-0.1062772534890329,-1.5
1776693387.0242474,tb3,-0.06863813099611712,1.5
1776693387.0575473,tb1,0.008677874078943769,-1.5000000000000002
1776693387.065256,tb2,-0.10635273134150161,-1.5
1776693387.074484,tb3,-0.06860018004551478,1.5
1776693387.1075428,tb1,0.008678483684390458,-1.5
1776693387.1155229,tb2,-0.10626895745835138,-1.5
1776693387.124421,tb3,-0.07276018816484481,1.5
1776693387.157532,tb1,0.009018385702018492,-1.5
1776693387.1648586,tb2,-0.10635414026870028,-1.5
1776693387.1743164,tb3,-0.07274330897941571,1.5
1776693387.207547,tb1,0.009001983287228506,-1.5000000000000002
1776693387.2148378,tb2,-0.11028021703319586,-1.5
1776693387.2242107,tb3,-0.07273940604548802,1.5
1776693387.257651,tb1,0.00900076850125611,-1.5
1776693387.2654655,tb2,-0.11042995926183483,-1.5
1776693387.2742407,tb3,-0.07275808298254156,1.5
1776693387.3075376,tb1,0.009014047038511918,-1.5
1776693387.3149745,tb2,-0.11041943740639883,-1.5
1776693387.3241189,tb3,-0.06880958178720364,1.5
1776693387.3575375,tb1,0.01345478535421458,-1.5
1776693387.3648057,tb2,-0.11028560340811806,-1.5
1776693387.3745518,tb3,-0.06873884199750134,1.5
1776693387.4075415,tb1,0.013451427432691107,-1.5
1776693387.4147942,tb2,-0.11182630029909686,-1.5
1776693387.4244084,tb3,-0.06876081693744625,1.5
1776693387.4575577,tb1,0.013436951751822501,-1.5
1776693387.4648192,tb2,-0.11178613409785826,-1.5
1776693387.4743197,tb3,-0.06884524539297963,1.5
1776693387.5075536,tb1,0.013463369692935248,-1.5
1776693387.514889,tb2,-0.1118158779955836,-1.5
1776693387.5243125,tb3,-0.06546241203409751,1.5
1776693387.5575566,tb1,0.013475699775485642,-1.5
1776693387.564845,tb2,-0.11179792983819287,-1.5
1776693387.574366,tb3,-0.06553061428157315,1.5
1776693387.6075277,tb1,0.012640930699665308,-1.5
1776693387.6148503,tb2,-0.11096779077811786,-1.5
1776693387.6243699,tb3,-0.06555423095726605,1.5
1776693387.6575668,tb1,0.012644008250618595,-1.4999999999999998
1776693387.6648676,tb2,-0.11100172827498313,-1.5
1776693387.6743722,tb3,-0.06547138508287616,1.5
1776693387.7075424,tb1,0.012639688383961647,-1.5000000000000002
1776693387.714852,tb2,-0.11094072033736142,-1.5
1776693387.7245347,tb3,-0.06463436244902748,1.5
1776693387.7575545,tb1,0.010847485175700552,-1.5
