timestamp,robot_id,v_cmd,w_cmd
1777383716.9096904,tb1,0.18,1.2149464529817553
1777383716.959593,tb1,0.17999999999999997,1.2149302056849716
1777383717.0097296,tb1,0.18,1.2149583613647361
1777383717.0596824,tb1,0.18,1.214981094298804
1777383717.10953,tb1,0.18,1.2149906524122758
1777383717.159529,tb1,0.18,1.2151428177433365
1777383717.2094474,tb1,0.17999999999999997,1.2149120608711117
1777383717.2594671,tb1,0.18,1.2149926504698298
1777383717.3095415,tb1,0.18,1.214860616003465
1777383717.359507,tb1,0.18,1.2150440242155158
1777383717.409453,tb1,0.18,1.2149027205473764
1777383717.4595919,tb1,0.18,1.2152097349622917
1777383717.5096,tb1,0.18,1.2150205037516433
1777383717.5595953,tb1,0.18,1.2150681151998661
1777383717.609579,tb1,0.18,1.215209817798248
1777383717.6594987,tb1,0.18000000000000002,1.2148547351198
1777383717.7095764,tb1,0.18,1.2152410242438647
1777383717.7596993,tb1,0.18,1.2150069574861602
1777383717.8096697,tb1,0.18,1.2149151095715265
1777383717.859434,tb1,0.18,1.214995318831806
1777383717.9096456,tb1,0.17999999999999997,1.2150176305321685
1777383717.9595952,tb1,0.18,1.2150690432415412
1777383718.0096335,tb1,0.17999999999999997,1.2148849731177207
1777383718.0595965,tb1,0.18,1.2149890939653452
1777383718.1095302,tb1,0.18,1.2150779448267017
1777383718.1596825,tb1,0.18,1.2150621874032554
1777383718.2097445,tb1,0.18,1.2150899263610535
1777383718.2598295,tb1,0.18,1.2148668374728542
1777383718.3096497,tb1,0.18,1.214888893310854
1777383718.3596063,tb1,0.18,1.21500682477017
1777383718.4097471,tb1,0.18,1.2150570970582844
1777383718.4597096,tb1,0.18,1.2149437507798533
1777383718.5096414,tb1,0.17999999999999997,1.2151456678805683
1777383718.5594661,tb1,0.18,1.2150443437081095
1777383718.6096432,tb1,0.18,1.2150443354240252
1777383718.6596293,tb1,0.18,1.2149226544075034
1777383718.7096565,tb1,0.18000000000000002,1.2148878415810525
1777383718.759675,tb1,0.18,1.2151097550205354
1777383718.809703,tb1,0.18,1.2149024792406318
1777383718.8595374,tb1,0.18,1.2150043791661334
1777383718.909649,tb1,0.18,1.2149589418139337
1777383718.9596498,tb1,0.18,1.2150788212398955
1777383719.0098581,tb1,0.18,1.2150432949174252
1777383719.0597582,tb1,0.18,1.214965870854279
1777383719.109758,tb1,0.18000000000000002,1.2151509123716069
1777383719.159637,tb1,0.18,1.2152047801862824
1777383719.2095883,tb1,0.18,1.2149956181184196
1777383719.259663,tb1,0.18,1.2150654839723791
1777383719.3096802,tb1,0.18,1.2148519145629881
1777383719.3597004,tb1,0.18,1.2150035878473417
1777383719.409686,tb1,0.18,1.2149024020175123
1777383719.4596972,tb1,0.18,1.2151553187323538
1777383735.559655,tb1,0.18,1.2977691733980314
1777383735.6096256,tb1,0.18,1.2980709276204383
1777383735.6595633,tb1,0.17999999999999997,1.2979020945702031
1777383735.7096488,tb1,0.18,1.2978929606558787
1777383735.759573,tb1,0.18,1.2979632111916883
1777383735.8095353,tb1,0.18,1.298016287427856
1777383735.8595765,tb1,0.18,1.2979961945236818
1777383735.9097013,tb1,0.18,1.2980495782285995
1777383735.9599044,tb1,0.18,1.2979960363746028
1777383736.0095086,tb1,0.17999999999999997,1.2978961824753499
1777383736.059712,tb1,0.18,1.2980022414142576
1777383736.1097066,tb1,0.18,1.2979126411997681
1777383736.1595366,tb1,0.18,1.2978680673063603
